datetime,sum_open_interest_last,sum_open_interest_value_last,sum_open_interest_mean,sum_open_interest_value_mean,count_toptrader_long_short_ratio_last,sum_toptrader_long_short_ratio_last,count_long_short_ratio_last,sum_taker_long_short_vol_ratio_last,observations
2025-01-01 00:00:00,160776.374,11793352.45303573,161181.27802127658,11867600.932574881,3.43117409,1.929329,3.14150305,1.516844,47
2025-01-01 04:00:00,160497.93,11759683.3311,160410.21464583333,11718612.248770421,3.35856574,1.911526,3.04023747,4.279984,48
2025-01-01 08:00:00,161098.187,11671563.64815,161060.583,11632092.655008202,3.265625,1.901741,2.99151436,1.108486,48
2025-01-01 12:00:00,160930.212,11891351.32051262,161525.89954166667,11800614.82937049,3.18635927,1.897125,2.98698764,0.344078,48
2025-01-01 16:00:00,156268.259,11934206.93983,159168.45552083335,11886692.074149586,3.05106778,1.994771,2.79391682,0.753401,48
2025-01-01 20:00:00,154549.026,12039369.1254,155004.66960416667,12021010.181310186,2.88309353,2.09537,2.54859485,0.409574,48
2025-01-02 00:00:00,155525.784,12198137.3308017,154961.09587234043,12241150.507112231,3.14794007,2.365379,2.84887264,0.407311,47
2025-01-02 04:00:00,152583.034,12137370.02866732,155018.70216666666,12342967.614308016,2.98738739,2.566899,2.67265353,0.515791,48
2025-01-02 08:00:00,152194.484,12195549.20826472,152170.804875,12194744.419640616,3.1212406,2.533534,2.60818713,1.167962,48
2025-01-02 12:00:00,151526.168,11980776.42787787,152914.74993750002,12196246.288066013,3.19678335,2.55178,2.68724036,0.681922,48
2025-01-02 16:00:00,155704.05,12324329.56778512,153321.20214583332,12124820.04143699,3.11887477,2.599607,2.7372093,1.433157,48
2025-01-02 20:00:00,155784.601,12230536.69602345,155325.97208333333,12224664.996168971,3.36817761,2.763081,2.90465116,2.074841,48
2025-01-03 00:00:00,154440.429,12325210.18013744,154488.338106383,12188526.182092382,3.24283154,2.843041,2.74957889,0.721689,47
2025-01-03 04:00:00,154058.562,12137694.9014103,153826.22341666667,12143151.464072617,3.24841915,2.771011,2.72773109,0.852335,48
2025-01-03 08:00:00,157497.648,12810555.24547648,156856.37627083334,12513003.106067559,3.27264325,2.790257,2.79665899,1.425798,48
2025-01-03 12:00:00,156041.167,13357488.72100886,157269.495375,12900398.246988786,2.87317909,2.491308,2.4802139,1.186475,48
2025-01-03 16:00:00,154481.608,13208177.484,156755.4103125,13452539.114322403,2.96626298,2.838274,2.50160944,2.151291,48
2025-01-03 20:00:00,150247.459,12794070.56241361,152570.21385416665,12998727.10420587,3.01403509,2.774272,2.5423266,0.897924,48
2025-01-04 00:00:00,150256.602,12812805.52546193,150256.602,12812805.52546193,3.02196837,2.771816,2.55452055,0.65162,1
