datetime,sum_open_interest_last,sum_open_interest_value_last,sum_open_interest_mean,sum_open_interest_value_mean,count_toptrader_long_short_ratio_last,sum_toptrader_long_short_ratio_last,count_long_short_ratio_last,sum_taker_long_short_vol_ratio_last,observations
2025-01-01 00:00:00,18552468.0,3367272.942,18668764.617021278,3383226.8362604156,2.14803625,1.261377,1.87165775,0.775915,47
2025-01-01 04:00:00,18257699.0,3331629.31100695,18298858.791666668,3313350.028906548,2.13165829,1.2924,1.8766756,6.605845,48
2025-01-01 08:00:00,17822890.0,3165345.264,17891269.166666668,3186484.247079993,2.34494015,1.317167,2.02432046,0.59989,48
2025-01-01 12:00:00,17489437.0,3197069.0836,17572422.541666668,3166938.8489643675,2.32824427,1.353589,1.99287749,0.852906,48
2025-01-01 16:00:00,17321118.0,3255426.183069,17355983.958333332,3207327.348653868,2.24387646,1.394875,1.9157968,0.271244,48
2025-01-01 20:00:00,17767328.0,3323845.62777984,17614692.479166668,3317386.3222392853,2.29847495,1.429387,1.93375617,1.781568,48
2025-01-02 00:00:00,17846920.0,3369653.4072656,17832926.829787236,3371786.095656677,2.45964912,1.424566,2.00883002,0.253511,47
2025-01-02 04:00:00,18090485.0,3433491.37948355,17956937.020833332,3410250.9183407333,2.5497006,1.450784,2.07218045,0.602045,48
2025-01-02 08:00:00,18552483.0,3556510.9911,18044665.0625,3470144.5804844946,2.47745665,1.462583,1.99784017,0.202667,48
2025-01-02 12:00:00,18372399.0,3514427.72749155,18550416.375,3556926.2734579365,2.50351288,1.523398,2.01314828,0.317194,48
2025-01-02 16:00:00,18576867.0,3538893.1635,18431615.125,3531817.5456748134,2.54166667,1.527226,2.0102489,0.714777,48
2025-01-02 20:00:00,18528989.0,3520735.07540514,18521111.8125,3516982.496300845,2.61192214,1.516112,2.06507105,0.223447,48
2025-01-03 00:00:00,18543770.0,3524038.3944038,18543770.0,3524038.3944038,2.61192214,1.512481,2.07046477,0.835225,1
2025-01-03 04:00:00,18248725.0,3439884.6625,18221718.520833332,3451522.547871003,2.55896226,1.519262,2.05088496,0.568396,48
2025-01-03 08:00:00,18964972.0,3692649.97454912,18528225.770833332,3546260.468368791,2.55896226,1.508318,2.09402985,1.796407,48
2025-01-03 12:00:00,19274756.0,3820982.52651096,19159912.604166668,3748067.6506101564,2.68165249,1.543862,2.15877863,0.316695,48
2025-01-03 16:00:00,19651275.0,3911378.9677987504,19588759.4375,3904687.4870874905,2.58956109,1.513555,2.1556568,0.110085,48
2025-01-03 20:00:00,19835270.0,3947509.7134109,19783639.541666668,3939222.4573478797,2.52314815,1.529347,2.10534125,0.894391,48
2025-01-04 00:00:00,19817434.0,3949780.46812258,19817434.0,3949780.46812258,2.52314815,1.528906,2.10534125,7.502734,1
2025-01-04 04:00:00,20026773.0,4033425.72717864,19900703.729166668,3985982.4879778065,2.58109685,1.585168,2.13263785,0.707441,48
2025-01-04 08:00:00,19732922.0,3924470.50363148,19855975.708333332,3947356.91890079,2.62867215,1.64223,2.10572687,0.673693,48
2025-01-04 12:00:00,19708270.0,3888062.8780506,19810760.625,3968136.658548551,2.69988138,1.643268,2.15059347,1.260579,48
2025-01-04 16:00:00,19583142.0,3890604.75425904,19694021.875,3903569.639798593,2.61976744,1.641536,2.1143695,10.820025,48
2025-01-04 20:00:00,19343726.0,3857138.9644,19509193.895833332,3882015.4575867206,2.59447005,1.673461,2.07132565,1.337252,48
2025-01-05 00:00:00,19345114.0,3853229.25547926,19345114.0,3853229.25547926,2.5928489,1.67407,2.06772334,0.310315,1
2025-01-05 04:00:00,18970559.0,3875100.15166044,19051624.645833332,3839513.8493642197,2.4415011,1.751155,1.98391608,0.783269,48
2025-01-05 08:00:00,18495806.0,3712636.13450324,18603617.9375,3749422.829603595,2.5,1.715752,1.98274672,0.73821,48
2025-01-05 12:00:00,18485103.0,3796527.01855518,18438507.104166668,3759127.3364177155,2.17391304,1.593178,1.77272727,0.406715,48
2025-01-05 16:00:00,18766396.0,3822714.8652,11692111.4375,2388145.6475050915,2.27572016,1.565061,1.8539108,1.667781,48
