datetime,sum_open_interest_last,sum_open_interest_value_last,sum_open_interest_mean,sum_open_interest_value_mean,count_toptrader_long_short_ratio_last,sum_toptrader_long_short_ratio_last,count_long_short_ratio_last,sum_taker_long_short_vol_ratio_last,observations
2025-01-01 00:00:00,5761900.5,11088742.47989496,5744202.308510638,11103361.065079799,3.16236559,2.642236,2.37521917,0.420447,47
2025-01-01 04:00:00,5782801.1,11166588.9241,5762612.035416666,11083323.348057546,3.00825593,2.628587,2.25996631,3.678397,48
2025-01-01 08:00:00,5820871.0,11228612.49119407,5806488.654166666,11110273.5211573,3.02178423,2.660305,2.29344729,0.797348,48
2025-01-01 12:00:00,5797493.4,11389432.20743308,5828433.585416667,11332925.633966945,3.14652406,2.656465,2.39064327,0.584343,48
2025-01-01 16:00:00,5779023.2,11592319.24382899,5793496.489583333,11441561.367417976,3.06533193,2.694057,2.34338747,0.67411,48
2025-01-01 20:00:00,5791894.6,11647500.0406,5788342.056249999,11670871.613155445,3.18933624,2.6702,2.41434499,1.397615,48
2025-01-02 00:00:00,5773875.9,11815588.56534767,5785070.4553191485,11817357.639344435,3.2593819,2.618571,2.34912281,0.804521,47
2025-01-02 04:00:00,5809623.1,12085621.36305499,5798801.587499999,11984676.755379917,3.22063666,2.60174,2.32847991,0.41329,48
2025-01-02 08:00:00,5844079.3,12288594.91097373,5825893.197916667,12186132.553215288,3.13548387,2.579319,2.293272,0.86198,48
2025-01-02 12:00:00,5805831.7,12139994.0847,5837283.829166667,12304406.918338614,3.48970252,2.665637,2.52213463,0.710193,48
2025-01-02 16:00:00,5842726.2,12122477.45228927,5830450.2375,12155648.43590436,3.65411765,2.617506,2.59864782,0.720664,48
2025-01-02 20:00:00,5828639.9,12065012.04579828,5839143.212499999,12066411.215678694,3.69880952,2.644104,2.59778598,1.048533,48
2025-01-03 00:00:00,5842369.8,12152129.184,5833697.338297872,12036743.621834312,3.60924855,2.875113,2.56014581,2.63406,47
2025-01-03 04:00:00,5851087.3,11919237.06643794,5852715.993749999,12012863.469515376,3.74970203,2.896232,2.63399504,0.748587,48
2025-01-03 08:00:00,5894812.0,12420368.884,5878644.28125,12151437.482006138,3.8288835,2.854105,2.69458438,1.339826,48
2025-01-03 12:00:00,5990438.4,13137031.4112,5974772.802083333,12802297.710071793,3.43575419,2.854223,2.51703878,0.63813,48
2025-01-03 16:00:00,5982490.1,13226280.97153751,5981119.352083333,13201216.168658815,3.47446084,2.836943,2.57623049,1.255097,48
2025-01-03 20:00:00,6020603.8,13185088.48620664,6017816.006250001,13214115.77910041,3.60368664,2.855781,2.6302521,0.319838,48
2025-01-04 00:00:00,6006140.8,13231528.1824,5997433.097872341,13107721.148205154,3.78179697,3.180856,2.60059524,1.751951,47
2025-01-04 04:00:00,6025656.0,13194797.96731824,6012058.462499999,13150461.048871374,3.90595238,3.131865,2.71619163,1.078528,48
