datetime,sum_open_interest_last,sum_open_interest_value_last,sum_open_interest_mean,sum_open_interest_value_mean,count_toptrader_long_short_ratio_last,sum_toptrader_long_short_ratio_last,count_long_short_ratio_last,sum_taker_long_short_vol_ratio_last,observations
2025-01-01 00:00:00,12753657.5,84973555.96953763,12799705.338297872,85481538.43477623,4.86119775,2.033741,4.70522388,0.63604,47
2025-01-01 04:00:00,12849377.0,85542502.50787245,12804014.9,85175657.64653419,4.81806969,2.024266,4.64614757,0.588302,48
2025-01-01 08:00:00,12853801.5,85055494.29139653,12828545.479166666,84431798.15177974,4.92803504,1.997994,4.72966852,1.262948,48
2025-01-01 12:00:00,12952559.1,87537307.88400647,12926579.435416667,86487645.85093993,4.70314888,1.958937,4.53438193,0.66018,48
2025-01-01 16:00:00,12806278.7,89451856.7195,12941616.652083332,88778214.88439573,4.73636927,2.015972,4.41087733,0.397467,48
2025-01-01 20:00:00,12708329.4,89400742.34847888,12779366.464583332,90449271.33031653,4.79192938,2.01688,4.39249012,1.015959,48
2025-01-02 00:00:00,12559939.9,90044715.85590523,12590322.914893618,90376636.10312372,4.9343949,2.310595,4.29084206,0.990921,47
2025-01-02 04:00:00,12426592.6,89651343.38760796,12500159.277083332,89914808.62804675,5.01560976,2.305053,4.36577181,0.462496,48
2025-01-02 08:00:00,12343313.5,89921038.8475,12368790.670833334,90120740.18688054,5.08529412,2.26881,4.36390244,0.535253,48
2025-01-02 12:00:00,11995731.9,86273303.8248,12150491.116666667,88080890.5785772,5.29057503,2.366796,4.4668536,0.907235,48
2025-01-02 16:00:00,12053207.6,86436009.10756549,12012578.679166667,86274828.56986748,5.4729871,2.353477,4.58064516,1.493979,48
2025-01-02 20:00:00,12284163.5,88100673.41778894,12148994.854166666,87021186.70282458,5.52611286,2.35498,4.64890346,1.79642,48
2025-01-03 00:00:00,12477184.0,91080497.71117312,12344518.708510637,89153104.13321353,5.5593101,2.247304,4.58071749,1.243373,47
2025-01-03 04:00:00,12772125.1,92223059.91898012,12643846.137500001,91665928.20091419,5.4649792,2.235994,4.51171244,1.247893,48
2025-01-03 08:00:00,12918364.9,99320509.27613392,12834445.260416666,96012442.56728356,4.98682519,2.116655,4.09500092,1.286335,48
2025-01-03 12:00:00,13045567.2,102797058.43136044,12961977.720833333,101085509.03274153,4.93958665,2.134702,4.19019206,0.777565,48
