datetime,sum_open_interest_last,sum_open_interest_value_last,sum_open_interest_mean,sum_open_interest_value_mean,count_toptrader_long_short_ratio_last,sum_toptrader_long_short_ratio_last,count_long_short_ratio_last,sum_taker_long_short_vol_ratio_last,observations
2025-01-01 00:00:00,10526761.0,14259550.4506,10582666.10638298,14412483.36753585,3.47292994,2.641133,2.89901362,0.89837,47
2025-01-01 04:00:00,10608868.0,14336928.39428376,10560386.729166666,14238557.924260914,3.44365642,2.689393,2.90204271,2.037815,48
2025-01-01 08:00:00,10433375.0,14146409.50302,10457857.8125,14005962.60686216,3.56093624,2.822888,2.97534376,0.661426,48
2025-01-01 12:00:00,10428006.0,14424659.95152942,10442043.770833334,14304569.113235401,3.33541342,2.965906,2.76867031,0.627043,48
2025-01-01 16:00:00,10557128.0,14872881.9264,10473832.729166666,14508520.726091294,3.34453125,2.917212,2.72808989,1.330206,48
2025-01-01 20:00:00,10687560.0,15080147.16,10651058.1875,15044728.60109339,3.46496815,2.904517,2.80681818,2.045177,48
2025-01-02 00:00:00,10534014.0,15071531.89260852,10601255.59574468,15142811.322369149,3.63442623,3.089708,2.86500231,0.409728,47
2025-01-02 04:00:00,10470118.0,15217388.44174048,10484588.708333334,15124571.186382627,3.51771337,3.080884,2.82976787,0.387397,48
2025-01-02 08:00:00,10537181.0,15434934.27625899,10438025.104166666,15329541.655060254,3.66887967,3.089901,2.89351852,0.575013,48
2025-01-02 12:00:00,10322901.0,15138614.42221176,10483094.25,15450409.555350916,3.58532564,3.365127,2.79899497,0.519952,48
2025-01-02 16:00:00,10264785.0,15105008.56364445,10287718.291666666,15157423.281101584,3.5956918,3.448846,2.77848389,1.453256,48
2025-01-02 20:00:00,10263428.0,14998843.8468358,10318928.604166666,15079944.393695794,3.6618887,3.429321,2.82753825,1.130174,48
2025-01-03 00:00:00,10254281.0,14905622.8616,10274963.553191489,14869474.72531779,3.7075,3.350912,2.83767718,1.4093,47
2025-01-03 04:00:00,10442472.0,14860157.37783144,10309797.5,14821910.450564982,3.76525424,3.337668,2.83386875,2.368027,48
2025-01-03 08:00:00,10428273.0,15663512.88322191,10454302.104166666,15234786.6436529,3.6210084,3.351679,2.73796549,0.853872,48
2025-01-03 12:00:00,10425624.0,16591338.0336,10454659.875,16074822.182552472,3.26831149,3.222494,2.50780261,1.218883,48
2025-01-03 16:00:00,10692614.0,18490737.3902,10484270.208333334,17564512.76454993,2.57109692,2.592599,2.050763,0.730874,48
2025-01-03 20:00:00,12170597.0,21664879.7197,11681333.895833334,20775780.606150247,1.92678725,2.116709,1.50429421,1.123148,48
2025-01-04 00:00:00,12178121.0,21784222.8448,12178121.0,21784222.8448,1.93669251,2.113003,1.51210387,1.235167,1
2025-01-04 04:00:00,12280374.0,21515215.248,12281608.75,21457600.288024064,2.05050505,2.250989,1.50927191,0.421969,48
2025-01-04 08:00:00,12923166.0,22660501.22836728,12625069.625,22020518.892954763,1.91434034,2.188899,1.43175487,1.76022,48
