datetime,sum_open_interest_last,sum_open_interest_value_last,sum_open_interest_mean,sum_open_interest_value_mean,count_toptrader_long_short_ratio_last,sum_toptrader_long_short_ratio_last,count_long_short_ratio_last,sum_taker_long_short_vol_ratio_last,observations
2025-01-01 00:00:00,8381786.3,10828402.06107521,8430760.329787234,10851129.310560435,1.79119413,1.615476,1.75615314,0.471171,47
2025-01-01 04:00:00,8215888.7,10590280.5343,8301104.28125,10708266.361539757,1.83006093,1.629999,1.812529,6.050619,48
2025-01-01 08:00:00,8216426.7,10574541.1629,8227519.827083333,10517023.132182779,1.85802895,1.646491,1.78512015,1.375489,48
2025-01-01 12:00:00,8229611.5,10904235.2375,8244941.654166666,10768525.179445056,1.68232958,1.654358,1.61919643,0.686818,48
2025-01-01 16:00:00,8096312.8,11020389.76109597,8070311.149999999,10822462.825277323,1.64560261,1.856549,1.49482402,0.498365,48
2025-01-01 20:00:00,8280497.6,11303983.67676989,8154001.929166667,11121064.091519283,1.66015625,1.809267,1.47557003,0.532889,48
2025-01-02 00:00:00,8556624.2,11722776.57693367,8583564.240425533,11913874.097196462,1.73977936,1.77204,1.55816832,0.884731,47
2025-01-02 04:00:00,8364378.6,11459198.682,8479910.766666668,11606956.6557665,1.81443995,1.775759,1.64258065,0.766678,48
2025-01-02 08:00:00,8365829.5,11586673.8575,8353155.024999999,11514409.552758278,1.79932432,1.702235,1.62403764,0.830812,48
2025-01-02 12:00:00,8417519.0,11599341.182,8411147.5,11641272.432771182,1.86323024,1.633466,1.66308552,0.7913,48
2025-01-02 16:00:00,8573233.6,11779622.9664,8559195.991666667,11801776.52066333,1.90486111,1.609491,1.68533561,1.251687,48
2025-01-02 20:00:00,8594342.3,11748465.9241,8607686.1625,11779139.304813312,1.98916185,1.605758,1.7758467,0.897694,48
2025-01-03 00:00:00,8521691.8,11748840.71953017,8546987.976595744,11685965.128084702,2.03724928,1.645557,1.77831858,4.944797,47
2025-01-03 04:00:00,8422174.3,11487845.7452,8444312.78125,11552767.689679367,2.03167747,1.627094,1.77202302,0.464243,48
2025-01-03 08:00:00,8598253.9,12165758.43503786,8476351.779166667,11780670.180969505,1.91338583,1.591115,1.68894831,1.152976,48
2025-01-03 12:00:00,8668560.1,12409931.44370424,8641778.508333333,12310513.81642777,1.92473868,1.592055,1.72830353,0.309977,48
2025-01-03 16:00:00,8609059.0,12303486.61395163,8673824.112499999,12419574.967801258,1.99286733,1.588281,1.80791723,0.368009,48
2025-01-03 20:00:00,8502578.8,12184195.4204,8511633.88125,12211675.57050026,1.92571829,1.59633,1.70928196,0.87509,48
2025-01-04 00:00:00,8501989.2,12208856.4912,8501989.2,12208856.4912,1.9278206,1.597089,1.71015762,0.935986,1
2025-01-04 04:00:00,8604862.8,12549247.32171868,8665359.297916668,12539149.779055143,1.91310441,1.60615,1.62098501,0.287613,48
2025-01-04 08:00:00,8631761.2,12359323.83077518,8581839.320833333,12323969.324653672,1.96235795,1.583419,1.67231638,1.529695,48
2025-01-04 12:00:00,8658049.8,12215737.09530431,8712960.725,12529231.160410406,2.01314828,1.506837,1.70771977,1.749947,48
2025-01-04 16:00:00,8628166.4,12230317.15710336,8653068.408333333,12239145.99087365,1.98773449,1.503335,1.69580574,0.473518,48
2025-01-04 20:00:00,8575451.4,12148694.24335238,8588694.379166666,12165766.999506788,1.95931478,1.517198,1.699603,0.7303,48
2025-01-05 00:00:00,8594978.0,12041564.178,8604072.50638298,12104436.714341337,1.96298932,1.506451,1.68730786,0.456006,47
2025-01-05 04:00:00,8514716.8,12272815.37646218,8541500.825000001,12108191.010679737,1.8676681,1.492572,1.51923077,0.579736,48
2025-01-05 08:00:00,8387932.2,12008011.16103328,8419121.447916666,12049040.694816766,1.91086957,1.545192,1.51871192,0.498594,48
