event_id,dataset,period,probe_symbol,ok,status,url
P0RES018-00001,spot_1h_daily_pre30,2021-12-13,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-13.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-18,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-18.zip
P0RES018-00001,spot_1h_daily_pre30,2022-01-02,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-02.zip
P0RES018-00001,spot_1h_daily_pre30,2022-01-04,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-04.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-27,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-27.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-20,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-20.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-23,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-23.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-30,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-30.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-15,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-15.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-07,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-07.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-08,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-08.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-28,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-28.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-19,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-19.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-24,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-24.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-12,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-12.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-22,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-22.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-10,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-10.zip
P0RES018-00001,spot_1h_daily_pre30,2022-01-03,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-03.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-14,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-14.zip
P0RES018-00001,spot_1h_daily_pre30,2022-01-01,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-01.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-21,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-21.zip
P0RES018-00001,spot_1h_daily_pre30,2022-01-05,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-05.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-11,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-11.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-09,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-09.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-29,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-29.zip
P0RES018-00001,spot_1h_daily_near_listing,2022-01-07,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-07.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-25,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-25.zip
P0RES018-00001,spot_1h_daily_near_listing,2022-01-06,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-06.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-16,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-16.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-26,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-26.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-17,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-17.zip
P0RES018-00001,spot_1h_daily_pre30,2021-12-31,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2021-12-31.zip
P0RES018-00001,spot_1h_daily_near_listing,2022-01-10,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-10.zip
P0RES018-00001,spot_1h_daily_near_listing,2022-01-11,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-11.zip
P0RES018-00001,spot_1h_daily_near_listing,2022-01-12,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-12.zip
P0RES018-00001,spot_1h_daily_near_listing,2022-01-08,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-08.zip
P0RES018-00001,spot_1h_daily_near_listing,2022-01-13,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-13.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-06,DUSKUSDT,False,404,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-06.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-15,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-15.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-08,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-08.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-09,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-09.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-10,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-10.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-14,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-14.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-10,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-10.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-09,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-09.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-12,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-12.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-15,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-15.zip
P0RES018-00001,spot_1h_daily_near_listing,2022-01-09,DUSKUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-09.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-07,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-07.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-16,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-16.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-14,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-14.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-13,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-13.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-07,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-07.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-08,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-08.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-06,DUSKUSDT,False,404,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-06.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-11,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-11.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-11,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-11.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-16,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-16.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-18,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-18.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-13,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-13.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-12,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-12.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-17,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-17.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-17,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-17.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-19,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-19.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-21,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-21.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-20,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-20.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-20,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-20.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-23,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-23.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-19,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-19.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-26,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-26.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-22,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-22.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-23,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-23.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-24,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-24.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-28,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-28.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-24,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-24.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-31,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-31.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-30,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-30.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-25,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-25.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-25,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-25.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-26,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-26.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-29,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-29.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-21,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-21.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-22,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-22.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-31,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-31.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-30,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-30.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-28,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-28.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-29,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-29.zip
P0RES018-00001,perp_kline_1h_daily,2022-01-27,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-01-27.zip
P0RES018-00001,perp_kline_1h_daily,2022-02-02,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-02-02.zip
P0RES018-00001,perp_kline_1h_daily,2022-02-01,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-02-01.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-27,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-27.zip
P0RES018-00001,perp_oi_metrics_daily,2022-02-01,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-02-01.zip
P0RES018-00001,perp_oi_metrics_daily,2022-02-02,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-02-02.zip
P0RES018-00001,perp_oi_metrics_daily,2022-01-18,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-01-18.zip
P0RES018-00001,perp_kline_1h_daily,2022-02-03,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-02-03.zip
P0RES018-00001,perp_kline_1h_daily,2022-02-04,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/DUSKUSDT/1h/DUSKUSDT-1h-2022-02-04.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-12,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-12.zip
P0RES018-00001,perp_fundingRate_monthly,2022-02,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/monthly/fundingRate/DUSKUSDT/DUSKUSDT-fundingRate-2022-02.zip
P0RES018-00001,perp_oi_metrics_daily,2022-02-03,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-02-03.zip
P0RES018-00001,perp_oi_metrics_daily,2022-02-04,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/DUSKUSDT/DUSKUSDT-metrics-2022-02-04.zip
P0RES018-00001,perp_fundingRate_monthly,2022-01,DUSKUSDT,True,200,https://data.binance.vision/data/futures/um/monthly/fundingRate/DUSKUSDT/DUSKUSDT-fundingRate-2022-01.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-15,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-15.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-10,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-10.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-20,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-20.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-11,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-11.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-22,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-22.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-14,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-14.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-13,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-13.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-27,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-27.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-16,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-16.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-18,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-18.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-17,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-17.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-31,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-31.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-19,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-19.zip
P0RES018-00003,spot_1h_daily_pre30,2022-02-03,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-03.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-23,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-23.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-30,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-30.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-26,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-26.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-24,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-24.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-21,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-21.zip
P0RES018-00003,spot_1h_daily_pre30,2022-02-04,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-04.zip
P0RES018-00003,spot_1h_daily_pre30,2022-02-01,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-01.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-28,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-28.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-29,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-29.zip
P0RES018-00003,spot_1h_daily_pre30,2022-01-25,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-01-25.zip
P0RES018-00003,spot_1h_daily_pre30,2022-02-05,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-05.zip
P0RES018-00003,spot_1h_daily_pre30,2022-02-02,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-02.zip
P0RES018-00003,spot_1h_daily_pre30,2022-02-06,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-06.zip
P0RES018-00003,spot_1h_daily_pre30,2022-02-07,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-07.zip
P0RES018-00003,spot_1h_daily_near_listing,2022-02-10,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-10.zip
P0RES018-00003,spot_1h_daily_near_listing,2022-02-09,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-09.zip
P0RES018-00003,spot_1h_daily_near_listing,2022-02-12,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-12.zip
P0RES018-00003,perp_kline_1h_daily,2022-02-10,FLOWUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-10.zip
P0RES018-00003,spot_1h_daily_near_listing,2022-02-14,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-14.zip
P0RES018-00003,perp_oi_metrics_daily,2022-02-09,FLOWUSDT,False,404,https://data.binance.vision/data/futures/um/daily/metrics/FLOWUSDT/FLOWUSDT-metrics-2022-02-09.zip
P0RES018-00003,spot_1h_daily_near_listing,2022-02-11,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-11.zip
P0RES018-00003,spot_1h_daily_near_listing,2022-02-16,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-16.zip
P0RES018-00003,spot_1h_daily_near_listing,2022-02-15,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-15.zip
P0RES018-00003,perp_kline_1h_daily,2022-02-12,FLOWUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-12.zip
P0RES018-00003,perp_kline_1h_daily,2022-02-11,FLOWUSDT,True,200,https://data.binance.vision/data/futures/um/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-11.zip
P0RES018-00003,spot_1h_daily_pre30,2022-02-08,FLOWUSDT,True,200,https://data.binance.vision/data/spot/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-08.zip
P0RES018-00003,perp_oi_metrics_daily,2022-02-10,FLOWUSDT,True,200,https://data.binance.vision/data/futures/um/daily/metrics/FLOWUSDT/FLOWUSDT-metrics-2022-02-10.zip
P0RES018-00003,perp_kline_1h_daily,2022-02-09,FLOWUSDT,False,404,https://data.binance.vision/data/futures/um/daily/klines/FLOWUSDT/1h/FLOWUSDT-1h-2022-02-09.zip
