symbol,direction,side,signal_time,entry_time,exit_time,raw_entry_price,entry_price,raw_exit_price,exit_price,exit_reason,quantity,final_quantity,initial_notional,entry_equity,nominal_pct,gross_pnl,net_pnl,entry_fee,exit_fee,total_fees,entry_slippage_cost,exit_slippage_cost,total_slippage_cost,funding_cost,expectancy_r,holding_bars,holding_days
BTC,1,LONG,2019-04-01 04:00:00,2019-04-01 08:00:00,2019-04-09 12:00:00,4128.85,4132.9788499999995,5152.94,5147.78706,ADX_EXIT,8.065207818165664,8.065207818165664,33333.33333333333,100000.0,0.33333333333333326,8259.49867450527,8147.213456342755,16.666666666666664,20.75898622128202,37.42565288794869,33.30003330002643,41.559531974538125,74.85956527456455,0.0,0.2444164036902827,49,8.166666666666666
ETH,1,LONG,2019-04-01 04:00:00,2019-04-01 08:00:00,2019-04-15 12:00:00,142.45,142.59244999999999,165.14,164.97485999999998,ADX_EXIT,233.76646753270128,233.76646753270128,33333.33333333333,100000.0,0.33333333333333326,5304.161148316992,5196.307458774989,16.666666666666664,19.28279512695097,35.94946179361763,33.30003330003251,38.604194448352175,71.90422774838468,0.0,0.15588922376324968,85,14.166666666666666
BTC,1,LONG,2019-04-23 08:00:00,2019-04-23 12:00:00,2019-04-25 16:00:00,5513.97,5519.483969999999,5432.0,5426.568,ADX_EXIT,6.8450554152750955,6.8450554152750955,37781.17363837258,113343.52091511774,0.3333333333333333,-561.0891923901014,-673.4781297705978,18.89058681918629,18.572579337379274,37.46316615656556,37.743430208158,37.18234101577288,74.92577122393088,0.0,-0.017825759893455966,13,2.1666666666666665
ETH,1,LONG,2019-04-25 00:00:00,2019-04-25 04:00:00,2019-04-30 08:00:00,163.34,163.50333999999998,157.41,157.25259,ADX_EXIT,229.55025457088163,229.55025457088163,37532.23332018941,112596.69996056822,0.3333333333333333,-1361.2330096053297,-1471.6760564522442,18.766116660094703,18.04868603321524,36.81480269330994,37.49473858160246,36.133505572002186,73.62824415360464,0.0,-0.03921099082746556,31,5.166666666666667
BTC,1,LONG,2019-04-26 16:00:00,2019-04-26 20:00:00,2019-05-22 08:00:00,5260.46,5265.72046,7881.19,7873.3088099999995,ADX_EXIT,7.012631746380508,7.012631746380508,36926.55846536137,110779.67539608412,0.3333333333333333,18378.214396691787,18239.987257814257,18.463279232680684,27.60630765503167,46.069586887712354,36.88966879656138,55.26788319325702,92.1575519898184,0.0,0.4939530791889018,151,25.166666666666668
ETH,1,LONG,2019-05-11 16:00:00,2019-05-11 20:00:00,2019-05-23 04:00:00,194.7,194.89469999999997,243.46,243.21654,ADX_EXIT,209.7694277407314,209.7694277407314,40882.94968870152,122648.84906610457,0.3333333333333333,10228.357296638065,10090.4935521284,20.44147484435076,25.509697206440357,45.951172050791115,40.842107581116885,51.07046487775823,91.91257245887512,0.0,0.2468142252200806,66,11.0
BTC,1,LONG,2019-05-27 12:00:00,2019-05-27 16:00:00,2019-05-30 08:00:00,8798.96,8807.758959999997,8699.1,8690.4009,ADX_EXIT,5.280527777553895,5.280527777553895,46509.615846279194,139528.84753883758,0.3333333333333333,-527.3135038665255,-665.9122553482243,23.254807923139598,22.94495167526469,46.199759598404285,46.46315269357643,45.93583918971812,92.39899188329456,0.0,-0.014317732865159707,16,2.6666666666666665
ETH,1,LONG,2019-05-27 16:00:00,2019-05-27 20:00:00,2019-06-02 08:00:00,267.7,267.9677,271.27,270.99872999999997,ADX_EXIT,173.2281922333487,173.2281922333487,46419.56024792831,139258.68074378493,0.3333333333333333,618.4246462730537,478.37775733336383,23.209780123964155,23.47231004771668,46.682090171680834,46.37318706086584,46.99161170714318,93.36479876800902,0.0,0.010305521094519926,33,5.5
BTC,1,LONG,2019-06-04 08:00:00,2019-06-04 12:00:00,2019-06-11 20:00:00,7943.56,7951.503559999999,7868.69,7860.821309999999,ADX_EXIT,5.841298315024701,5.841298315024701,46447.104346940905,139341.31304082272,0.3333333333333333,-437.33800484590404,-575.8843274375248,23.223552173470452,22.958701136406628,46.18225330987708,46.40070364329058,45.963365638453126,92.36406928174371,0.0,-0.01239871323594048,44,7.333333333333333
ETH,1,LONG,2019-06-04 08:00:00,2019-06-04 12:00:00,2019-06-12 12:00:00,246.18,246.42618,247.9,247.65210000000002,ADX_EXIT,188.48283224997,188.48283224997,46447.104346940905,139341.31304082272,0.3333333333333333,324.1904714699482,184.50223692809212,23.223552173470452,23.3390846103264,46.56263678379685,46.400703643294065,46.724894114765135,93.1255977580592,0.0,0.0039723087051872115,48,8.0
ETH,1,LONG,2019-06-13 16:00:00,2019-06-13 20:00:00,2019-06-19 20:00:00,258.89,259.14888999999994,266.44,266.17356,ADX_EXIT,178.725996665872,178.725996665872,46316.64365010442,138949.93095031328,0.3333333333333333,1349.3812748273356,1208.54675777526,23.158321825052212,23.78606739855164,46.94438922360385,46.27037327681889,47.61975455165292,93.8901278284718,0.0,0.026093141957891745,36,6.0
BTC,1,LONG,2019-06-14 16:00:00,2019-06-14 20:00:00,2019-06-30 08:00:00,8385.86,8394.245859999999,11728.81,11717.081189999999,ADX_EXIT,5.488507399504672,5.488507399504672,46071.88051587145,138215.64154761436,0.3333333333333333,18347.80581117414,18182.21571237666,23.035940257935728,32.154643405956,55.19058366389173,46.025854661202025,64.37366047238726,110.39951513358929,0.0,0.39464887277854893,93,15.5
ETH,1,LONG,2019-06-21 08:00:00,2019-06-21 12:00:00,2019-07-04 16:00:00,288.35,288.63835,293.03,292.73697,ADX_EXIT,170.79386220829062,170.79386220829062,49297.65857792836,147892.9757337851,0.3333333333333333,799.3152751347915,650.3714713764507,24.648829288964183,24.998838858726252,49.64766814769044,49.248410167757164,50.04772544289326,99.29613561065042,0.0,0.013192745662521915,79,13.166666666666666
BTC,1,LONG,2019-07-01 12:00:00,2019-07-01 16:00:00,2019-07-04 08:00:00,10390.17,10400.560169999999,11669.23,11657.56077,ADX_EXIT,5.05853162809728,5.05853162809728,52611.56256987382,157834.68770962147,0.3333333333333333,6470.165464234105,6302.7864404215725,26.305781284936913,29.485069930755543,55.790851215692456,52.55900356630125,59.02916903053918,111.58817259684042,0.0,0.11979850307716661,16,2.6666666666666665
ETH,1,LONG,2019-07-09 04:00:00,2019-07-09 08:00:00,2019-07-25 16:00:00,311.77,312.08176999999995,221.02,220.79898,ADX_EXIT,176.54972427286523,176.54972427286523,55097.950444087735,165293.8513322632,0.3333333333333333,-16021.887477762517,-16162.99138009926,27.548975222043868,19.49099951936494,47.03997474140881,55.04290753654541,39.021020058790434,94.06392759533584,0.0,-0.29335013825062567,98,16.333333333333332
BTC,1,LONG,2019-07-10 00:00:00,2019-07-10 04:00:00,2019-07-20 12:00:00,12968.0,12980.967999999999,10568.2,10557.631800000001,ADX_EXIT,4.238452817729957,4.238452817729957,55019.220396462406,165057.66118938723,0.3333333333333333,-10171.439071988349,-10321.079767520861,27.509610198231204,22.374012125632703,49.883622323863904,54.96425614031758,44.79281706833249,99.75707320865007,0.0,-0.18759044008890538,62,10.333333333333334
BTC,1,LONG,2019-07-29 20:00:00,2019-07-30 00:00:00,2019-08-25 20:00:00,9509.07,9518.579069999998,10061.23,10051.16877,ADX_EXIT,4.861011962809105,4.861011962809105,46269.926728214356,138809.78018464308,0.3333333333333333,2684.0563653846752,2541.360513789225,23.13496336410718,24.42942581559164,47.56438917969882,46.22370302518065,48.90775939057065,95.13146241575129,0.0,0.054924671238771615,160,26.666666666666668
ETH,1,LONG,2019-07-29 20:00:00,2019-07-30 00:00:00,2019-08-01 12:00:00,210.84,211.05084,213.58,213.36642,ADX_EXIT,219.23592783717118,219.23592783717118,46269.926728214356,138809.78018464308,0.3333333333333333,600.706442273851,461.13457388809434,23.13496336410718,23.38879252899778,46.52375589310496,46.223703025187056,46.82440946746465,93.04811249265171,0.0,0.009966183361317165,15,2.5
ETH,1,LONG,2019-08-06 04:00:00,2019-08-06 08:00:00,2019-08-09 00:00:00,233.24,233.47323999999998,221.38,221.15861999999998,ADX_EXIT,217.31410190479488,217.31410190479488,50737.02746940263,152211.0824082079,0.3333333333333333,-2577.3452485908706,-2725.5395427754265,25.368513734701317,24.0304434419019,49.39895717660322,50.686341128267095,48.108995879685786,98.79533700795288,0.0,-0.0537189441068278,16,2.6666666666666665
ETH,1,LONG,2019-08-09 20:00:00,2019-08-10 00:00:00,2019-08-12 12:00:00,210.52,210.73051999999998,210.91,210.69908999999998,ADX_EXIT,234.10789986204531,234.10789986204531,49333.67947403673,148001.0384221102,0.3333333333333333,91.30208094619448,-56.688011761054554,24.666839737018368,24.663160731372034,49.3300004683904,49.284395078951704,49.37569715990693,98.66009223885862,0.0,-0.0011490732571627512,15,2.5
BTC,1,LONG,2019-08-30 04:00:00,2019-08-30 08:00:00,2019-09-10 04:00:00,9470.62,9480.090619999999,10310.75,10300.43925,ADX_EXIT,4.888492219841387,4.888492219841387,46343.349239261304,139030.04771778392,0.3333333333333333,4106.968968655341,3961.919412125625,23.171674619630654,25.176808567286923,48.348483186917576,46.29705218706561,50.40402115573229,96.7010733427979,0.0,0.08549057150943147,65,10.833333333333334
BTC,1,LONG,2019-09-19 12:00:00,2019-09-19 16:00:00,2019-09-20 08:00:00,9882.01,9891.89201,10157.25,10147.09275,TREND_EXIT,4.818490638102223,4.818490638102223,47663.98904330318,142991.96712990955,0.3333333333333333,1326.241363231255,1181.4035462951942,23.83199452165159,24.44683570991497,48.27883023156656,47.61637267062944,48.942614033864785,96.55898670449423,0.0,0.024786082113729044,4,0.6666666666666666
BTC,1,LONG,2019-10-26 00:00:00,2019-10-26 04:00:00,2019-10-26 12:00:00,9554.05,9563.604049999998,9224.13,9214.905869999999,TREND_EXIT,5.025071089742741,5.025071089742741,48057.79022540158,144173.37067620474,0.3333333333333333,-1657.8714539279254,-1799.414817017627,24.02889511270079,23.152778541018836,47.18167365371963,48.00978044495073,46.351908991031294,94.36168943598202,0.0,-0.0374427290264071,2,0.3333333333333333
BTC,1,LONG,2019-10-27 12:00:00,2019-10-27 16:00:00,2019-10-28 08:00:00,9523.98,9533.503979999998,9426.18,9416.75382,TREND_EXIT,4.978021238146659,4.978021238146659,47457.98528639569,142373.9558591871,0.3333333333333333,-486.8504770907397,-628.3521689353867,23.728992643197845,23.43840025517934,47.16739289837719,47.41057471167465,46.92372423459519,94.33429894626984,0.0,-0.013240177920395413,4,0.6666666666666666
BTC,1,LONG,2020-01-14 16:00:00,2020-01-14 20:00:00,2020-01-23 20:00:00,8765.51,8774.27551,8369.9,8361.5301,TREND_EXIT,5.38489297601475,5.38489297601475,47248.53456341723,141745.6036902517,0.3333333333333333,-2130.3175102411983,-2585.5964484442993,23.62426728170862,22.512972352112953,46.13723963382157,47.2013332301831,45.07101571994418,92.27234895012728,316.8693496191522,-0.05472331517443992,54,9.0
