symbol,entry_time,exit_time,sweep_time,entry_price,stop_loss,tp1,tp2,exit_price,exit_reason,tp1_hit,entry_fee,exit_fees,funding_paid,net_pnl,net_return,initial_risk_pct,net_r,holding_hours
SOLUSDT,2021-04-12 12:00:00,2021-04-14 12:00:00,2021-04-11 04:00:00,27.436752683339996,25.5402,29.27848668,31.14763002,25.514659799999997,STOP,False,0.0009999999999999998,0.0009299445927321011,0.006268522943485357,-0.07825387480411627,-0.07825387480411627,0.06912453179969846,-1.1320709560951794,48.0
SOLUSDT,2021-05-12 16:00:00,2021-05-13 16:00:00,2021-05-10 20:00:00,44.119832536779995,39.2951557,48.856357859999996,53.63695893999999,39.2558605443,STOP,True,0.0009217461251958837,0.0009199044745960917,0.0001898286874710083,-0.0038731298870549047,-0.004201948650700117,0.10935392451360636,-0.038425220396889274,24.0
SOLUSDT,2021-05-26 08:00:00,2021-08-16 04:00:00,2021-05-23 16:00:00,33.223189999999995,19.168,47.211999999999996,61.233999999999995,61.172765999999996,TP2,True,0.0009178729953088289,0.0014965467673996988,0.02063372987605906,0.555625622452102,0.6053404177831329,0.4230535959972537,1.4308835180946258,1964.0
SOLUSDT,2021-08-26 16:00:00,2021-08-27 00:00:00,2021-08-24 16:00:00,73.53225817938,68.60502631,78.31257245,83.16634552000001,83.08317917448001,TP2,True,0.001473498617760931,0.0016163043904080443,0.00015007127381625937,0.13956589836512823,0.09471735954337504,0.06700775947013816,1.4135282285566582,8.0
SOLUSDT,2021-09-22 20:00:00,2021-09-26 04:00:00,2021-09-21 00:00:00,143.96882499999998,125.23239882,162.41760117999996,181.01020235999997,125.10716642118,STOP,False,0.001613064516126059,0.00140173354104323,0.0016040777422866488,-0.21594985088228502,-0.13387551999526398,0.13014224558684828,-1.0286861072020181,80.0
SOLUSDT,2021-10-15 08:00:00,2021-10-22 00:00:00,2021-10-12 12:00:00,157.26538006178998,137.7217629,176.49478068000002,195.88128957000004,195.68540828043004,TP2,True,0.001397114665243774,0.0016524037790745325,0.006208798059487944,0.246030797326952,0.17609921608261378,0.12427157937819028,1.4170514043818394,160.0
SOLUSDT,2021-10-30 12:00:00,2021-11-03 00:00:00,2021-10-27 08:00:00,194.93774299999998,177.36520524,212.12079476,229.49858952,229.26909093048,TP2,True,0.001643145462570726,0.0018593609206183765,0.00474660919292506,0.20796634247153656,0.12656599626071452,0.09014435834521789,1.4040367981323456,84.0
SOLUSDT,2021-11-21 20:00:00,2021-11-26 08:00:00,2021-11-18 16:00:00,226.92770099999996,186.75717909,266.64482091,306.58864182,186.57042191091,STOP,False,0.0018511118050422624,0.0015219063558529647,0.0037382190362933053,-0.3363166863864857,-0.18168361601411065,0.177019031757608,-1.0263507500305948,108.0
SOLUSDT,2021-11-29 00:00:00,2021-12-02 20:00:00,2021-11-28 16:00:00,199.90208557319,181.06350739,218.34125899,236.98013479,236.74315465521,TP2,True,0.0015147951186557768,0.0017234160016817274,0.0013666665798094055,0.20401600532580377,0.1346822436996277,0.09423902771786054,1.4291557007872462,92.0
SOLUSDT,2021-12-12 20:00:00,2021-12-13 12:00:00,2021-12-11 00:00:00,172.906734,161.34054437,184.12745563000001,195.52091126000002,161.17920382563,STOP,False,0.0017188111239815806,0.0016022314578562763,0.0003348743548087132,-0.12023558306195081,-0.06995276059386225,0.0668926499415575,-1.0457465903201368,16.0
SOLUSDT,2022-01-01 20:00:00,2022-01-03 20:00:00,2021-12-31 20:00:00,176.36463341496997,167.70557415,184.67131579000002,193.15418661000004,167.53786857584998,STOP,False,0.00159857554091963,0.001518569418920859,0.0009532361386846995,-0.0840765030972963,-0.052594638755031065,0.04909748115199493,-1.0712288598311126,48.0
SOLUSDT,2023-07-20 12:00:00,2023-07-22 20:00:00,2023-07-18 12:00:00,26.107080999999997,24.76749092,27.39450908,28.708018159999998,24.74272342908,STOP,False,0.0015144990378223335,0.0014353512300530947,0.0006116847374221242,-0.08270934277453645,-0.05461168393574055,0.051311369509291264,-1.0643193595885543,56.0
SOLUSDT,2023-07-26 12:00:00,2023-08-03 04:00:00,2023-07-25 12:00:00,23.829910634529995,22.75186755,24.860341509999998,25.914578489999997,22.72911568245,STOP,True,0.001431789695047797,0.0014289289763763733,0.0011173555792955902,-0.006838792922143844,-0.004776394847509743,0.045239073744904844,-0.10558118131337062,184.0
SOLUSDT,2023-08-04 16:00:00,2023-08-05 16:00:00,2023-08-04 00:00:00,22.847824999999997,22.48097895,23.169021049999998,23.513042099999996,22.45849797105,STOP,False,0.0014249509021256532,0.0014006697330811513,0.00023410956094832,-0.02734089924065697,-0.01918725704855621,0.0160560600407258,-1.1950165233493275,24.0
SOLUSDT,2023-08-06 08:00:00,2023-08-08 16:00:00,2023-08-05 16:00:00,23.003783742939998,22.24532051,23.71628537,24.451767800000002,24.427316032200004,TP2,True,0.0013976100028849964,0.0014617776259872634,0.0008360391807106082,0.06047219629268419,0.04326829098808346,0.032971238184795394,1.3123040980619445,56.0
SOLUSDT,2023-11-25 04:00:00,2023-12-08 00:00:00,2023-11-21 16:00:00,58.49443599999999,52.40922024,64.46277975999999,70.48955952,70.41906996048,TP2,True,0.0014580821991776805,0.0016802865834787545,0.006563882106697935,0.21250213341172053,0.14574084611386523,0.10403067669547221,1.4009410564586704,308.0
SOLUSDT,2023-12-14 12:00:00,2023-12-21 04:00:00,2023-12-13 04:00:00,71.164093,63.76070796,78.42529204000002,85.75758408000002,85.67182649592002,TP2,True,0.001670584332589401,0.0019251777661594945,0.0027019680716512413,0.24829570339969398,0.14862805699538456,0.10403259182970262,1.4286682123490975,160.0
SOLUSDT,2024-01-08 20:00:00,2024-01-11 12:00:00,2024-01-07 00:00:00,96.597501,91.5234974,101.47850260000001,106.45600520000002,106.34954919480002,TP2,True,0.001918880035989095,0.002063212662379476,0.0008856202206350271,0.13946491347137746,0.07268037128724916,0.05252727604205825,1.383669147988075,64.0
SOLUSDT,2024-01-25 16:00:00,2024-01-29 12:00:00,2024-01-23 12:00:00,86.01432523684,79.02907724,92.82771644,99.72703604,99.62730900396001,TP2,True,0.0020583449494604726,0.0023016384600432396,0.0013296026503073594,0.23760392452295642,0.11543445358137687,0.08121028651455608,1.4214265031645525,92.0
SOLUSDT,2024-02-06 20:00:00,2024-02-08 12:00:00,2024-02-06 08:00:00,96.82372699999999,93.153863,100.300137,103.87327400000001,103.76940072600001,TP2,True,0.002295948873983429,0.0024183273866834475,0.0009238946178742157,0.11674034182147741,0.050846228826922905,0.03790252775541258,1.341499679257195,40.0
SOLUSDT,2024-02-18 12:00:00,2024-02-20 12:00:00,2024-02-16 12:00:00,110.88277199999999,108.072,113.47200000000001,116.17200000000001,107.963928,STOP,True,0.0024126892158049065,0.0024078686579311706,0.0026052253606592534,-0.012246341108131276,-0.005075805465498269,0.025349041598635234,-0.2002365827421083,48.0
