symbol,signal_time,entry_time,exit_time,entry_price,stop_price,atr14,atr_multiple,btc_sigma,vol_percentile,vol_scalar,high_fear,atr_risk_pct,exit_price,exit_reason,initial_quantity,initial_notional,nominal_pct_of_entry_equity,risk_budget,nominal_risk,entry_equity,entry_fee,total_fees,funding_cost,gross_pnl,net_pnl,net_return_on_entry_equity,expectancy_r,holding_bars,holding_hours
BTC,2020-02-02 04:00:00,2020-02-02 08:00:00,2020-02-06 04:00:00,9379.900529999999,8942.69803,124.91500000000009,3.5,0.011083664860614375,0.3210550250113688,1.0,False,0.046610568907600174,9619.171199999999,TIME_T24,2.2657098967706912,21252.13346154565,0.2145436160589199,990.5740311428889,437.2025000000003,99057.40311428889,10.626066730772825,21.523192424058628,23.28270905011313,542.1179250259538,497.3120235517821,0.005020442772742602,0.5020442772742602,24,96
ETH,2020-02-16 12:00:00,2020-02-16 16:00:00,2020-02-20 16:00:00,259.09883999999994,224.10633999999993,9.997857142857145,3.5,0.009250489481148934,0.09584245076586433,1.0,False,0.13505463783627905,255.744,TIME_T24,28.450300818129787,7371.439939628477,0.07404410659427017,995.5471513784067,34.99250000000001,99554.71513784067,3.6857199698142384,7.323716836030131,9.074337247145767,-95.4462071966928,-111.84426127986869,-0.0011234451439594022,-0.11234451439594022,24,96
BTC,2020-02-17 12:00:00,2020-02-17 16:00:00,2020-02-21 16:00:00,9644.90527,8944.99027,199.97571428571413,3.5,0.00946252698477908,0.12789175032736796,1.0,False,0.07256836437544395,9672.15816,TIME_T24,1.4212428359123515,13707.752518040783,0.1378010939899846,994.7491794975928,699.9149999999995,99474.91794975927,6.853876259020391,13.727119005375988,16.695419183061205,38.7329746704096,8.310436481972403,8.354303429704426e-05,0.008354303429704425,24,96
BTC,2020-02-24 16:00:00,2020-02-24 20:00:00,2020-02-26 00:00:00,9610.741139999998,9111.053639999998,142.76785714285728,3.5,0.009560140238269173,0.15259322760394342,1.0,False,0.05199260834529152,9160.959869999999,STOP_CLOSE,1.9902675434755264,19127.946159686977,0.19233503219512174,994.511813130428,499.68750000000045,99451.1813130428,9.563973079843489,18.680353628014878,7.540576398654314,-895.1850633442015,-921.4059933708708,-0.009264907477273278,-0.9264907477273279,8,32
ETH,2020-02-25 04:00:00,2020-02-25 08:00:00,2020-02-26 12:00:00,257.88762999999994,233.29762999999994,7.025714285714285,3.5,0.009596279172118406,0.16095890410958905,1.0,False,0.09535160720969828,226.12365,STOP_CLOSE,40.36491303650487,10409.611758140343,0.10487500203334689,992.5732115676547,24.589999999999996,99257.32115676547,5.204805879070172,9.768536612943706,2.9740464276166425,-1282.1502903932778,-1294.8928734338383,-0.013045817259048374,-1.3045817259048376,8,32
BTC,2020-02-26 08:00:00,2020-02-26 12:00:00,2020-02-27 00:00:00,9167.51836,8591.920859999998,164.4564285714288,3.5,0.009800055968614996,0.2087067861715749,1.0,False,0.06278662091493219,8730.94032,STOP_CLOSE,1.6960388607863441,15548.467395532294,0.15926960002432233,976.235728171469,575.5975000000008,97623.57281714691,7.774233697766147,15.178240734729325,3.0158539012787573,-740.4533216059356,-758.6474162419437,-0.007771149880602326,-0.7771149880602327,4,16
ETH,2020-02-26 16:00:00,2020-02-26 20:00:00,2020-03-01 16:00:00,229.99976999999998,195.36476999999996,9.895714285714291,3.5,0.009962421879444943,0.22345415778251598,1.0,False,0.15058710710884635,216.12366,TIME_T24,27.906762444895193,6418.548943770532,0.06640674750974444,966.5507172789455,34.63500000000002,96655.07172789455,3.209274471885266,6.224930291055914,7.526342204338454,-387.23730542923414,-400.9885779246285,-0.004148655324094117,-0.4148655324094117,24,96
ETH,2020-04-20 20:00:00,2020-04-21 00:00:00,2020-04-24 20:00:00,170.38020999999998,147.35270999999997,6.5792857142857155,3.5,0.01579488363767179,0.7438202247191011,0.5,True,0.13515360733503032,187.40241,TIME_T24,20.860980664872763,3554.2982664869605,0.03699494300293127,480.3762322603576,23.027500000000003,96075.24645207153,1.7771491332434803,3.7318481590237593,4.143407979657028,355.0997850735977,347.2245289349169,0.0036140893909456136,0.7228178781891228,24,96
ETH,2020-05-04 00:00:00,2020-05-04 04:00:00,2020-05-08 00:00:00,203.80359999999996,187.98359999999997,4.5200000000000005,3.5,0.013715941248293667,0.5503819570753001,1.0,False,0.07762375149408551,212.66711999999998,TIME_T24,60.949728812267026,12421.774150963742,0.12882654867256632,964.2247098100645,15.820000000000002,96422.47098100645,6.210887075481871,12.691888721124794,15.034591505579533,540.2291403221064,512.5026600954021,0.005315178659924161,0.531517865992416,24,96
BTC,2020-05-04 04:00:00,2020-05-04 08:00:00,2020-05-08 04:00:00,8657.06842,8000.27842,187.6542857142857,3.5,0.013737665021783807,0.5509090909090909,1.0,False,0.07586748401833701,9800.32986,TIME_T24,1.4638315125460255,12672.48955946303,0.1318087732760852,961.429899125104,656.79,96142.9899125104,6.336244779731516,13.509260620938406,14.761833228488891,1673.5421229507474,1645.27102910132,0.01711275081624264,1.7112750816242637,24,96
ETH,2020-05-11 16:00:00,2020-05-11 20:00:00,2020-05-15 16:00:00,187.4873,160.4148,7.734999999999998,3.5,0.016323628225768706,0.7599284436493738,0.5,True,0.1443964471193515,194.56524,TIME_T24,18.20671247025639,3413.5273629247013,0.034626890756302535,492.901223351016,27.07249999999999,98580.2446702032,1.7067636814623506,3.4779603721555645,4.2727330758073006,128.86601846172624,121.11532501376338,0.0012285963117554689,0.24571926235109381,24,96
BTC,2020-05-21 08:00:00,2020-05-21 12:00:00,2020-05-24 20:00:00,9399.359969999998,8721.864969999999,193.5699999999997,3.5,0.016207756863785613,0.7476340694006309,0.5,True,0.07207884389600616,8711.61966,STOP_CLOSE,0.7284286968554538,6846.763534222415,0.06936848220282077,493.5067999760849,677.494999999999,98701.35999521698,3.4233817671112075,6.596278645328283,6.670177871383578,-500.9697777882639,-514.2362343049757,-0.005210021770013051,-1.0420043540026103,21,84
ETH,2020-05-21 16:00:00,2020-05-21 20:00:00,2020-05-25 16:00:00,198.80861,183.02361,4.509999999999999,3.5,0.016412661053359496,0.7565674255691769,0.5,True,0.07939796973581777,204.47532,TIME_T24,31.18603346471419,6200.051964533312,0.0629739024390244,492.2715382405134,15.784999999999997,98454.30764810268,3.100025982266656,6.288413068380727,7.664061282053905,176.72220769483127,162.76973334439666,0.0016532515156794504,0.33065030313589006,24,96
BTC,2020-05-25 00:00:00,2020-05-25 04:00:00,2020-05-29 00:00:00,8795.356569999998,8253.356569999998,154.85714285714286,3.5,0.016134314839180302,0.7408695652173913,0.5,True,0.06162342546164676,9511.73874,TIME_T24,0.9067078885177787,7974.819184345671,0.08113797573800736,491.4356755766361,542.0,98287.13511532721,3.9874095921728356,8.299593866711914,9.83741972067827,649.5493647324868,631.4123511450966,0.0064241607042896925,1.2848321408579384,24,96
ETH,2020-05-26 16:00:00,2020-05-26 20:00:00,2020-05-30 16:00:00,199.49929999999998,185.96429999999998,3.8671428571428583,3.5,0.01617948742562663,0.7421143847487002,0.5,True,0.06784484958092588,236.88288,TIME_T24,36.33029395671762,7247.868213159394,0.07369756187661616,491.7305287041731,13.535000000000004,98346.10574083461,3.6239341065796973,7.926946438436629,9.399300991894071,1358.1564505544704,1340.8302031241399,0.013633790509789441,2.726758101957888,24,96
BTC,2020-06-02 12:00:00,2020-06-02 16:00:00,2020-06-06 12:00:00,9477.548079999999,8707.688079999998,219.96000000000004,3.5,0.016054172012751656,0.7317156527682843,0.5,True,0.08122987016279005,9642.01833,TIME_T24,0.6515609074930876,6175.199827814169,0.061553711583924337,501.6106802426285,769.8600000000001,100322.13604852569,3.0875999139070847,6.228781020486977,6.9218983490899895,107.16238534561637,94.01170597603941,0.0009370983282350175,0.18741966564700346,24,96
BTC,2020-06-15 04:00:00,2020-06-15 08:00:00,2020-06-19 04:00:00,9132.423299999999,8715.1358,119.22499999999971,3.5,0.011934776891439808,0.354763491005996,1.0,False,0.04569296519577658,9290.22048,TIME_T24,2.406402007117442,21976.28175896609,0.21885206961627224,1004.1614775450172,417.287499999999,100416.14775450173,10.988140879483046,22.16614348430083,24.977916206231463,379.72345066947565,332.57939097894337,0.0033120110501752803,0.33120110501752803,24,96
ETH,2020-06-15 04:00:00,2020-06-15 08:00:00,2020-06-19 04:00:00,224.81458999999998,211.85208999999998,3.703571428571426,3.5,0.011934776891439808,0.354763491005996,1.0,False,0.05765862438020589,228.14163,TIME_T24,77.46665207676125,17415.63362530973,0.1734345920925748,1004.1614775450171,12.962499999999991,100416.14775450173,8.707816812654865,17.544500950372466,19.79087040596266,257.7346501254686,220.39927876913345,0.002194858931533278,0.21948589315332787,24,96
BTC,2020-08-02 04:00:00,2020-08-02 08:00:00,2020-08-06 04:00:00,11337.27595,10218.35095,319.69285714285695,3.5,0.008622594454143935,0.10121580547112462,1.0,False,0.0986943428857793,11616.88149,TIME_T24,0.9023761773510278,10230.487733334741,0.10132293004446237,1009.6912642424982,1118.9249999999993,100969.12642424981,5.115243866667371,10.356642422510427,11.219586818328903,252.30937835137033,230.733149110531,0.0022851851578970946,0.22851851578970944,24,96
ETH,2020-08-07 12:00:00,2020-08-07 16:00:00,2020-08-11 12:00:00,385.85546999999997,357.16047,8.19857142857143,3.5,0.009238221815704604,0.13154726068633354,1.0,False,0.07436722356171344,381.89772,TIME_T24,35.267419262366374,13608.12663516743,0.1344678410872974,1011.9985957336033,28.695000000000007,101199.85957336034,6.804063317583715,13.538336820874616,15.155009603166292,-139.57962858562968,-168.27297500967057,-0.001662778740198632,-0.16627787401986321,24,96
BTC,2020-08-11 12:00:00,2020-08-11 16:00:00,2020-08-15 12:00:00,11492.260779999999,10776.72078,204.44,3.5,0.009827200001994416,0.23401075911536162,1.0,False,0.06226277089406598,11840.13801,TIME_T24,1.4119628056901181,16226.644774651304,0.160609620426531,1010.315865983507,715.54,101031.5865983507,8.113322387325653,16.472239629504557,18.05440834584409,491.1897097065092,456.66306173116055,0.004520002873424294,0.45200028734242936,24,96
ETH,2020-08-11 16:00:00,2020-08-11 20:00:00,2020-08-15 16:00:00,380.91052999999994,353.9305299999999,7.708571428571438,3.5,0.009852119692044829,0.23483716761278758,1.0,False,0.07083028132616874,431.4681,TIME_T24,37.38877671158103,14241.778753259985,0.14118255374351354,1008.7491956784575,26.980000000000032,100874.91956784573,7.120889376629993,15.18692160116505,18.344803293537236,1890.28569581013,1856.7539709154275,0.018406497659377317,1.8406497659377314,24,96
BTC,2020-08-19 04:00:00,2020-08-19 08:00:00,2020-08-23 04:00:00,11835.16334,11075.52334,217.0400000000001,3.5,0.010734839665594286,0.3263561320754717,1.0,False,0.06418500346612034,11604.84354,TIME_T24,1.360447101666543,16101.113663653121,0.15579963324732762,1033.450036309973,759.6400000000003,103345.00363099731,8.05055683182656,15.944444711469913,17.523653829381914,-313.33790436641686,-346.80600290726875,-0.003355808125427824,-0.33558081254278244,24,96
ETH,2020-08-19 04:00:00,2020-08-19 08:00:00,2020-08-23 04:00:00,413.78336999999993,378.1383699999999,10.184285714285718,3.5,0.010734839665594286,0.3263561320754717,1.0,False,0.0861441096581528,390.53907,TIME_T24,28.99284714013109,11996.757995538303,0.11608454762238737,1033.450036309973,35.64500000000001,103345.00363099731,5.9983789977691515,11.65979877714863,12.856182235959768,-673.9184367793478,-698.4344177924561,-0.006758279483798553,-0.6758279483798554,24,96
BTC,2020-08-25 12:00:00,2020-08-25 16:00:00,2020-08-29 12:00:00,11430.839419999998,11012.38192,119.55928571428532,3.5,0.01078040420487298,0.33090379008746357,1.0,False,0.036607766466200495,11489.48901,TIME_T24,2.4446870520972355,27944.82512467667,0.2731660782755725,1022.9976321029756,418.4574999999986,102299.76321029755,13.972412562338336,28.01651507131858,30.71937032925777,143.3798932838137,84.64400788323734,0.000827411571903981,0.0827411571903981,24,96
ETH,2020-08-25 12:00:00,2020-08-25 16:00:00,2020-08-29 12:00:00,385.94555999999994,355.58555999999993,8.674285714285721,3.5,0.01078040420487298,0.33090379008746357,1.0,False,0.07866394421016278,402.06753000000003,TIME_T24,33.695574179939875,13004.657246398434,0.12712304347826076,1022.9976321029754,30.360000000000024,102299.76321029755,6.502328623199217,13.27627676442932,14.404386223885778,543.2390360617683,515.5583730734531,0.005039682956192383,0.5039682956192383,24,96
ETH,2020-10-06 08:00:00,2020-10-06 12:00:00,2020-10-10 08:00:00,346.46612,330.21112,4.644285714285709,3.5,0.007713069393549514,0.07986960065199673,1.0,False,0.046916564309376,371.55807,TIME_T24,63.303577724548994,21932.544956342917,0.2131443371270381,1028.9996559125427,16.25499999999998,102899.96559125427,10.96627247817146,22.726750059885667,26.635866577692134,1588.410207085497,1539.047590447919,0.014956735715164579,1.495673571516458,24,96
BTC,2020-10-16 04:00:00,2020-10-16 08:00:00,2020-10-20 04:00:00,11317.17587,10843.57587,135.31428571428555,3.5,0.007373715194895092,0.08048128342245989,1.0,False,0.041847896104136396,11723.72454,TIME_T24,2.2052156499514854,24956.813341777317,0.23896063914695978,1044.3901318170222,473.5999999999994,104439.0131817022,12.478406670888658,25.405077086552797,27.81057217497932,896.5274895509623,843.3118402894302,0.008074682195840385,0.8074682195840385,24,96
ETH,2020-10-16 08:00:00,2020-10-16 12:00:00,2020-10-20 08:00:00,370.30994,346.69244000000003,6.747857142857129,3.5,0.007383555664293196,0.08233092755947607,1.0,False,0.06377765608992281,367.62201,TIME_T24,44.26438597047873,16391.54211286482,0.15679472425108532,1045.414135657779,23.61749999999995,104541.41356577793,8.19577105643241,16.332052327374004,19.819157496352,-118.97957098162864,-155.13078080535465,-0.0014839170001058543,-0.14839170001058546,24,96
ETH,2020-10-26 08:00:00,2020-10-26 12:00:00,2020-10-26 16:00:00,405.51511,384.74260999999996,5.93500000000001,3.5,0.007709235184872909,0.1076032622993949,1.0,False,0.05122497161696401,391.16844,STOP_CLOSE,50.60883102235461,20522.64567900154,0.19521728727885393,1051.271942411863,20.772500000000036,105127.19424118628,10.261322839500771,20.1596115801198,1.9920648067019222,-726.068197763485,-748.2198741503067,-0.007117281875075216,-0.7117281875075215,2,8
ETH,2020-10-26 16:00:00,2020-10-26 20:00:00,2020-10-30 16:00:00,391.89149999999995,366.4789999999999,7.260714285714292,3.5,0.0077781813929343625,0.10991322640021035,1.0,False,0.06484575450092699,382.79682,TIME_T24,41.07387087733827,16096.50086892641,0.1542121003443186,1043.7897436703597,25.412500000000023,104378.97436703597,8.048250434463206,15.909724012931058,19.28315553013838,-373.55371199070777,-408.74659153377723,-0.003915985896704346,-0.39159858967043454,24,96
ETH,2020-11-03 04:00:00,2020-11-03 08:00:00,2020-11-07 04:00:00,375.8955199999999,351.19552,7.057142857142845,3.5,0.008840988455682455,0.14189189189189189,1.0,False,0.06570974828324627,455.85369000000003,TIME_T24,42.093209625709456,15822.648920725058,0.15218442105263177,1039.702277755022,24.69999999999996,103970.2277755022,7.911324460362529,17.50549692627412,18.91950865083875,3365.6960110981177,3329.2710055210046,0.032021388014170135,3.2021388014170133,24,96
ETH,2020-11-15 20:00:00,2020-11-16 00:00:00,2020-11-19 20:00:00,448.51806999999997,418.95806999999996,8.44571428571429,3.5,0.011544421017699296,0.49133537206931704,1.0,False,0.06590592882913283,470.77875,TIME_T24,36.29888321414855,16280.705042365305,0.15173141745602156,1072.9949878102318,29.560000000000016,107299.49878102318,8.140352521182653,16.68472395415907,18.778138264343333,808.0378235875337,772.5749613690314,0.007200173068335597,0.7200173068335597,24,96
ETH,2020-11-26 08:00:00,2020-11-26 12:00:00,2020-11-30 08:00:00,513.20269,421.97769000000005,26.064285714285695,3.5,0.013377807236301147,0.6192626034612491,1.0,False,0.177756277933773,587.67174,TIME_T24,11.846760618513814,6079.789417207353,0.0562568035078104,1080.720737423922,91.22499999999994,108072.07374239218,3.0398947086036765,6.520897921626421,7.584947719806563,882.2170088381366,868.1111631967036,0.008032705704028512,0.8032705704028511,24,96
BTC,2020-11-26 16:00:00,2020-11-26 20:00:00,2020-11-30 16:00:00,16533.37686,14277.776860000002,644.4571428571427,3.5,0.013510706693314167,0.6257207320130358,1.0,False,0.13642706018859838,19240.72002,TIME_T24,0.4784266643287493,7910.008341219931,0.07329924126618197,1079.1391840599267,2255.5999999999995,107913.91840599266,3.9550041706099655,8.55764091983596,10.150989523222043,1295.2651572320556,1276.5565267889976,0.011829396482355033,1.1829396482355032,24,96
ETH,2020-12-05 00:00:00,2020-12-05 04:00:00,2020-12-09 00:00:00,576.5759999999999,522.5259999999998,15.442857142857147,3.5,0.014150726495266051,0.6855657340925971,0.5,True,0.09374306249306252,551.5678800000001,TIME_T24,10.195813268490088,5878.66123109294,0.05333728029602218,551.0837071618894,54.05000000000001,110216.74143237788,2.9393306155464702,5.751172170234945,7.213374754444442,-254.9781217159908,-267.94266864067015,-0.002431052353376488,-0.48621047067529766,24,96
BTC,2020-12-08 12:00:00,2020-12-08 16:00:00,2020-12-09 04:00:00,18828.719909999996,17875.312409999995,272.4021428571429,3.5,0.013280341613622607,0.6007389162561576,1.0,False,0.05063581085475929,17906.14593,STOP_CLOSE,1.1556675981028368,21759.74151374076,0.19748869093226132,1101.8221555382306,953.4075000000001,110182.21555382306,10.87987075687038,21.226647085971372,2.1176580191072176,-1066.1888555387716,-1089.5331606438501,-0.00988846662020172,-0.988846662020172,4,16
ETH,2020-12-09 00:00:00,2020-12-09 04:00:00,2020-12-13 00:00:00,552.66211,511.90461000000005,11.64499999999999,3.5,0.013412320333394975,0.6138321437361556,1.0,False,0.07374759235801413,564.8545799999999,TIME_T24,26.823229287003002,14824.182494768875,0.13559764705882366,1093.247767665024,40.757499999999965,109324.77676650239,7.412091247384438,14.987703203961328,17.92153829967175,327.0414183849044,294.13217688127133,0.0026904438827209643,0.26904438827209637,24,96
BTC,2020-12-09 08:00:00,2020-12-09 12:00:00,2020-12-13 08:00:00,18263.184939999996,17067.827439999997,341.53071428571405,3.5,0.013347505791635761,0.607380073800738,1.0,False,0.06545175465983095,19297.49319,TIME_T24,0.9126803577843181,16668.450165320366,0.15278429206325314,1090.9793107801672,1195.3574999999992,109097.93107801671,8.334225082660183,17.140446577155004,20.11589583121131,943.992823669277,906.7364812609106,0.0083112161000789,0.8311216100078899,24,96
ETH,2020-12-20 20:00:00,2020-12-21 00:00:00,2020-12-23 20:00:00,638.7380999999999,586.8655999999999,14.820714285714287,3.5,0.013734289095052908,0.6364296081277213,1.0,False,0.08121090631668912,584.97444,STOP_CLOSE,21.21743395079003,13552.383448603116,0.12313617041785145,1100.601342612356,51.8725,110060.13426123558,6.776191724301558,12.982019996101752,10.49064195545887,-1140.7269050027312,-1164.1995669542919,-0.010577849779748415,-1.0577849779748416,18,72
BTC,2020-12-21 12:00:00,2020-12-21 16:00:00,2020-12-25 12:00:00,22716.34365,20257.561149999998,702.5092857142861,3.5,0.014439052553274035,0.7203963267278879,0.5,True,0.10823847965515354,24001.10487,TIME_T24,0.22254418300204903,5055.390138383034,0.046194292602131315,547.1877426422359,2458.782500000001,109437.54852844718,2.5276950691915174,5.1983482064118425,5.709420864814561,285.91613605761586,275.0083669863895,0.0025129251402675914,0.5025850280535183,24,96
BTC,2021-01-04 08:00:00,2021-01-04 12:00:00,2021-01-08 08:00:00,30773.732989999997,24659.480489999994,1746.9292857142862,3.5,0.016255915455173294,0.8258706467661692,0.5,True,0.1986841343553232,41245.38333,TIME_T24,0.0892757888730206,2747.3492892499485,0.02516557256181356,545.8547153063384,6114.252500000001,109170.94306126768,1.3736746446249744,3.2147817117029156,3.756730284496673,934.8648449059343,927.8933329097347,0.00849945330589471,1.6998906611789417,24,96
BTC,2021-01-10 20:00:00,2021-01-11 00:00:00,2021-01-11 12:00:00,38188.17001999999,31940.21751999999,1785.1292857142855,3.5,0.01891462373650865,0.9065727699530517,0.5,True,0.16360963347360735,31548.42,STOP_CLOSE,0.0881079332742826,3364.680735989118,0.030560547651410596,550.4941819708871,6247.952499999999,110098.83639417742,1.6823403679945592,3.0721734101290803,0.302846790948696,-585.0146517200759,-588.3896719211536,-0.005344195190352354,-1.0688390380704706,4,16
ETH,2021-01-11 00:00:00,2021-01-11 04:00:00,2021-01-15 00:00:00,1106.12502,819.1500199999998,81.99285714285718,3.5,0.019772117109606104,0.9098803097864351,0.5,True,0.25944174013892224,1217.8509299999998,TIME_T24,1.914014505131439,2117.139332768803,0.019272149490373716,549.274312610095,286.97500000000014,109854.86252201899,1.0585696663844015,2.224061838938308,2.535940980327313,213.8450123390095,209.08500951974386,0.0019032840669918956,0.3806568133983791,24,96
BTC,2021-01-11 16:00:00,2021-01-11 20:00:00,2021-01-15 16:00:00,32286.884629999997,23951.83713,2381.4421428571427,3.5,0.020868660365973263,0.9158264947245017,0.5,True,0.258155830007065,35182.042740000004,TIME_T24,0.06555183637352266,2116.4645782765633,0.019368146750213477,546.377669885539,8335.047499999999,109275.53397710781,1.0582322891382816,2.2113560436276622,2.869264841276914,189.7829307021976,184.70230981729304,0.0016902439466091872,0.33804878932183746,24,96
BTC,2021-01-17 08:00:00,2021-01-17 12:00:00,2021-01-21 08:00:00,35305.27,29594.6,1631.6200000000001,3.5,0.02397484395977368,0.9453361246801582,0.5,True,0.16175120598142997,32176.411379999998,TIME_T24,0.09622709247916032,3397.3234812917244,0.03091167060957821,549.5211702079665,5710.67,109904.2340415933,1.6986617406458622,3.2467829974012457,4.147774422536483,-301.08096778095785,-308.47552520089556,-0.0028067665262482325,-0.5613533052496464,24,96
ETH,2021-01-21 12:00:00,2021-01-21 16:00:00,2021-01-25 12:00:00,1189.7285399999998,903.1460399999999,81.88071428571429,3.5,0.024710534069744768,0.9528214616096207,0.5,True,0.24088057936308738,1433.4351299999998,TIME_T24,1.9121153335669903,2274.898184116268,0.020757173588757158,547.978792581962,286.58250000000004,109595.75851639242,1.1374490920581342,2.50789573793143,2.6572112277133724,465.99510763032373,460.8300006646789,0.00420481601571973,0.8409632031439462,24,96
BTC,2021-01-22 00:00:00,2021-01-22 04:00:00,2021-01-26 00:00:00,30974.343399999998,25252.005899999996,1634.9535714285714,3.5,0.025108393051472704,0.958169632539866,0.5,True,0.1847444327100732,31487.14134,TIME_T24,0.09571159244075327,2964.6037316207357,0.027064415022707074,547.6940346084389,5722.3375,109538.80692168776,1.482301865810368,2.9891440853396047,3.734847231947906,49.080707437737885,42.35671612045038,0.00038668228466950835,0.07733645693390166,24,96
BTC,2021-01-26 12:00:00,2021-01-26 16:00:00,2021-01-30 12:00:00,31781.99024,27668.05774,1175.4092857142857,3.5,0.025788954092713774,0.9577400091869546,0.5,True,0.12944225547027918,34175.989799999996,TIME_T24,0.13381228937662146,4252.820874959839,0.03862726264954518,550.4947261658878,4113.9325,110098.94523317754,2.1264104374799193,4.412994155904951,4.804474717967502,320.346561890224,311.1290930163516,0.0028259043931566663,0.5651808786313332,24,96
