symbol,signal_time,entry_time,exit_time,entry_price,sweep_low,exit_price,exit_reason,initial_quantity,initial_notional,risk_budget,nominal_risk,entry_equity,entry_fee,total_fees,funding_cost,gross_pnl,net_pnl,net_return_on_entry_equity,expectancy_r,holding_bars,holding_hours,holding_window
BTC,2023-04-21 20:00:00,2023-04-22 00:00:00,2023-04-22 20:00:00,27276.471419999998,27125.0,27802.941575,TIME,2.985216858704005,81426.18232894197,452.17503659582917,151.47141999999803,115341.76630793873,32.57047293157679,65.76959689607779,7.2995320637201,1571.6275823105188,1498.558453350721,0.012992331410548015,3.3141114216134584,6,24,6
ETH,2023-04-21 20:00:00,2023-04-22 00:00:00,2023-04-22 20:00:00,1849.6943849999998,1825.0,1873.2229200000002,TIME,18.310844209962433,33869.46571977727,452.17503659582917,24.694384999999784,115341.76630793873,13.547786287910908,27.26790351137128,0.7830678816204598,430.8273388736553,402.77636748066357,0.003492025312022132,0.8907532147571429,6,24,6
BTC,2023-04-24 16:00:00,2023-04-24 20:00:00,2023-04-25 16:00:00,27396.971639999996,26942.82,27597.594300000004,TIME,1.9825515238806324,54315.90787459646,900.3790259548813,454.1516399999964,117243.10112877011,21.726363149838583,43.61182420380037,10.964437357129073,397.7447603080022,343.1684987470727,0.0029269824445377376,0.3811378195789616,6,24,6
ETH,2023-04-24 16:00:00,2023-04-24 20:00:00,2023-04-25 08:00:00,1832.2356599999998,1806.0,1805.0970000000002,STOP,34.31890129521754,62880.314765117764,900.3790259548811,26.235659999999825,117243.10112877011,25.152125906047107,49.931704214564434,10.32260649112959,-931.3689938244554,-991.6233045301494,-0.008457839267156816,-1.10133985348948,4,16,6
ETH,2023-04-25 08:00:00,2023-04-25 12:00:00,2023-04-25 12:00:00,1826.9430149999998,1805.65,1804.7471750000002,STOP,33.872296979080865,61882.75636793738,721.2433276600148,21.29301499999974,116211.498959038,24.75310254717495,49.205475460677846,0.0,-751.8240841801498,-801.0295596408276,-0.006892859715398499,-1.1106231821092467,1,4,6
ETH,2023-04-25 12:00:00,2023-04-25 16:00:00,2023-04-26 12:00:00,1815.9074999999998,1801.66,1952.9330450000002,TIME,33.63465298868301,61077.418622046884,479.20971845625166,14.247499999999718,115314.72101001159,24.430967448818755,50.70545756030158,3.194853771032978,4608.806656660182,4554.906345328847,0.03949978203505684,9.505037502165509,6,24,6
ETH,2023-04-26 20:00:00,2023-04-27 00:00:00,2023-04-27 20:00:00,1866.9430049999999,1785.0,1907.72566,TIME,14.686857421042257,27419.52572764718,1203.4852310867507,81.94300499999986,120348.52310867506,10.967810291058871,22.175208197812367,2.5707459004253055,598.9690392365591,574.2230851383214,0.004771334706116803,0.47713347061168027,6,24,6
BTC,2023-05-01 04:00:00,2023-05-01 08:00:00,2023-05-01 12:00:00,28643.39454,28250.15,28236.024925,STOP,3.0750012751305706,88078.47473456802,1209.2274619381337,393.2445399999997,120922.74619381338,35.23138989382721,69.96171495342465,0.0,-1252.6620855744484,-1322.623800527873,-0.010937758545509619,-1.093775854550962,2,8,6
BTC,2023-05-01 20:00:00,2023-05-02 00:00:00,2023-05-02 20:00:00,28082.29413,27666.95,28655.525070000003,TIME,2.065288248035636,57998.03204456912,857.8053505795806,415.3441299999977,119600.1223932855,23.199212817827647,46.87198048517227,4.264728723608423,1183.8871237924309,1132.7504145836501,0.009471147620223875,1.3205215073772874,6,24,6
ETH,2023-05-01 20:00:00,2023-05-02 00:00:00,2023-05-02 20:00:00,1831.6453649999999,1806.12,1869.14496,TIME,33.60599742959921,61554.26942812731,857.8053505795806,25.525364999999965,119600.1223932855,24.621707771250925,49.747500059774254,6.664723666271473,1260.211293181019,1203.7990694549733,0.01006519931055318,1.4033475877034578,6,24,6
