symbol,datetime,bar_index,period,close,ref_low,future_ret_6,future_ret_12,future_ret_24
ETH,2020-08-11 16:00:00,3527,2019-2020,380.53,377.4,0.01667878029576006,0.03420196468013078,0.12662906214610353
BTC,2020-08-11 20:00:00,3528,2019-2020,11392.08,11285.0,0.01500698346852347,0.033484801106567985,0.03961200160307231
ETH,2020-08-11 20:00:00,3528,2019-2020,379.0,376.24,0.021353496093377,0.11347002473387166,0.13162984968940764
ETH,2020-08-12 04:00:00,3530,2019-2020,379.09,367.0,0.027218582866800844,0.10775286129644625,0.11819036107252744
BTC,2020-08-19 04:00:00,3572,2019-2020,11823.34,11686.0,-0.010155133213770201,0.0012450654380152472,-0.017652486124718876
ETH,2020-08-19 04:00:00,3572,2019-2020,413.4,412.47,-0.022258470600942583,-0.0014524330803148745,-0.05588713142274352
BTC,2020-08-19 20:00:00,3576,2019-2020,11754.59,11612.71,0.008383598166900236,-0.01917525652037328,-0.009098150502429351
ETH,2020-08-19 20:00:00,3576,2019-2020,407.46,395.0,0.02059825073601981,-0.0490147513074238,-0.04197717153453524
ETH,2020-08-22 00:00:00,3589,2019-2020,385.39,385.1,0.011506241179955407,0.02016430392306989,0.002332574144898556
BTC,2020-08-25 12:00:00,3610,2019-2020,11419.41,11411.87,0.00493638787932517,-0.008459054522463495,0.0071185794750209044
ETH,2020-08-25 12:00:00,3610,2019-2020,385.56,381.58,0.011090877402231478,-0.004601294918714056,0.04292373700355149
ETH,2020-10-06 08:00:00,3861,2019-2020,346.12,343.7,-0.02007771424503875,-0.02480529662301893,0.07192012878501758
ETH,2020-10-06 12:00:00,3862,2019-2020,351.34,343.6,-0.030869503152805563,-0.006109591619789691,0.0592340177184205
ETH,2020-10-06 20:00:00,3864,2019-2020,340.75,339.5,0.00243284161440357,0.029494692599788506,0.08375835380918475
ETH,2020-10-07 00:00:00,3865,2019-2020,336.85,336.8,0.0069521765110791105,0.038123983809804696,0.09540463335686053
BTC,2020-10-16 04:00:00,3920,2019-2020,11305.87,11250.83,0.003453295471593157,0.013139174677515512,0.03729296764462836
ETH,2020-10-16 08:00:00,3921,2019-2020,369.94,365.0,-0.004931858355746753,0.007620777143975432,-0.005285066439732965
ETH,2020-10-26 08:00:00,3981,2019-2020,405.1,401.3,-0.00696072863368147,-0.04607107973469319,-0.06543746863931861
ETH,2020-10-26 16:00:00,3983,2019-2020,391.56,391.5,0.03660841024590928,-0.017700945254095424,-0.021633907725383195
ETH,2020-10-28 12:00:00,3994,2019-2020,387.54,382.3,0.008069741306839845,-0.013953533482631198,0.0022681591248690227
ETH,2020-10-30 08:00:00,4005,2019-2020,379.44,375.06,0.028270433938255526,0.01905615105311965,0.000447928338956282
ETH,2020-11-03 04:00:00,4028,2019-2020,375.52,371.4,0.007296494250531422,0.07020290461775071,0.19486067099703536
ETH,2020-11-15 20:00:00,4104,2019-2020,448.08,442.75,0.027449639532667772,0.0732834810548166,0.05041695086064362
ETH,2020-11-26 08:00:00,4167,2019-2020,512.69,505.0,-0.009504936677816813,0.011268653653720968,0.1374976530221303
BTC,2020-11-26 16:00:00,4169,2019-2020,16516.87,16334.0,0.01718349087731455,0.07563044959833287,0.15364708511855657
ETH,2020-11-26 16:00:00,4169,2019-2020,500.14,482.0,0.01303105325235661,0.08771260132936055,0.18601701685278618
ETH,2020-12-05 00:00:00,4219,2019-2020,575.9,565.82,0.036066827466767,0.03198851154354526,-0.04216862055724909
BTC,2020-12-08 12:00:00,4240,2019-2020,18809.91,18700.0,-0.02478153243955346,-0.036590817795849176,-0.02208699979288925
ETH,2020-12-08 12:00:00,4240,2019-2020,574.13,570.73,-0.011209897920046863,-0.029142258628003143,-0.03471691026380657
BTC,2020-12-09 00:00:00,4243,2019-2020,18300.01,18200.0,0.005979895661420663,-0.017036643464742894,0.026126196555258812
ETH,2020-12-09 00:00:00,4243,2019-2020,552.12,549.22,0.027757233989030242,-0.008823131852002866,0.02380340386562018
BTC,2020-12-09 08:00:00,4245,2019-2020,18244.95,17830.0,-0.002879457845924178,-0.033282299488616295,0.0570873718721276
ETH,2020-12-09 08:00:00,4245,2019-2020,561.89,537.0,-0.01235600563270871,-0.04183174676420084,0.041262553104412104
ETH,2020-12-20 20:00:00,4314,2019-2020,638.18,625.76,-0.04913652142708067,-0.002714514898135099,-0.041381685000567894
BTC,2020-12-21 12:00:00,4318,2019-2020,22681.32,22350.0,0.028737482370953284,0.0333143176291394,0.057558687647757054
ETH,2020-12-21 12:00:00,4318,2019-2020,610.45,603.0,0.02561713249995336,-0.007613477870579821,0.004853466185364061
ETH,2020-12-22 08:00:00,4323,2019-2020,611.63,591.46,-0.015703980049268044,-0.048403567227069566,0.01792127813230869
BTC,2021-01-04 08:00:00,4401,2021,30743.06,28624.57,0.03306778031625246,0.12735335614184223,0.29487540985455984
BTC,2021-01-10 20:00:00,4440,2021,38150.02,36500.0,-0.07468819862209011,-0.11365983301051316,0.02573364527820271
BTC,2021-01-11 00:00:00,4441,2021,35438.23,35111.11,-0.01287292607300981,-0.046783190890401484,0.08804841911266875
ETH,2021-01-11 00:00:00,4441,2021,1104.14,1065.0,-0.014247775976480023,-0.05340528604131403,0.09902152155936648
BTC,2021-01-11 04:00:00,4442,2021,34375.34,33600.0,0.05760288438845715,0.017634258865835917,0.11261932909874565
BTC,2021-01-11 16:00:00,4445,2021,32254.62,31115.0,0.07264919943637549,0.10992014770746567,0.08787501453972185
ETH,2021-01-11 16:00:00,4445,2021,984.41,950.0,0.09522613885694006,0.11291210542178698,0.1412347041663184
BTC,2021-01-17 08:00:00,4479,2021,35267.17,34408.0,0.03277164802850973,0.055142028567460914,-0.09071838427799601
BTC,2021-01-20 16:00:00,4499,2021,35197.12,33850.0,-0.08068894467533808,-0.0467501475200967,-0.11714522525182987
ETH,2021-01-21 12:00:00,4504,2021,1188.68,1188.0,0.03650944808514091,0.03438208140025182,0.18823080501351194
ETH,2021-01-21 16:00:00,4505,2021,1231.18,1185.75,0.029160178631359727,0.021414954915436338,0.11618799061450948
ETH,2021-01-27 12:00:00,4540,2021,1281.08,1244.56,0.05271958807800866,0.08603646368164208,0.023163007348625312
ETH,2021-02-01 00:00:00,4567,2021,1316.92,1281.12,0.0386314610992291,0.15620747985620553,0.21939446745580957
BTC,2021-02-15 00:00:00,4651,2021,47120.3,46125.0,0.051771286170497414,0.05244311388233961,0.08391414623720259
BTC,2021-02-22 12:00:00,4696,2021,53236.69,50918.0,-0.09108252071297107,-0.06634134664081709,-0.11202746033181646
BTC,2021-02-26 04:00:00,4718,2021,44973.68,44892.56,0.04743747493270041,-0.012819266810051709,0.07200836817719065
SOL,2021-02-27 20:00:00,1204,2021,13.1916,13.1,-0.007831000852934498,0.1275028035213227,0.06476307065381455
BTC,2021-02-28 04:00:00,4730,2021,44400.83,44106.78,0.04162847396592485,0.0848276349872422,0.11267614390900652
SOL,2021-02-28 04:00:00,1206,2021,12.1365,12.028,0.17873777967837592,0.1642099144175841,0.12305983255905242
ETH,2021-02-28 12:00:00,4732,2021,1318.22,1313.74,0.16308809582858064,0.16421523388705184,0.1793814619150032
BTC,2021-02-28 16:00:00,4733,2021,44405.32,43168.0,0.08330241709363834,0.0666845095609569,0.07784922879958849
BTC,2021-03-05 00:00:00,4759,2021,47289.81,47047.6,0.028515641638977574,0.04671648302273162,0.1297333619869789
ETH,2021-03-05 00:00:00,4759,2021,1481.67,1455.52,0.033208399674358506,0.10698708492713216,0.2209341432054796
SOL,2021-03-05 04:00:00,1236,2021,12.5038,12.35,-0.017303633029287627,0.020102412776201607,0.1042218135510194
ETH,2021-03-05 08:00:00,4761,2021,1480.15,1445.45,0.05514796416312731,0.1256736921630669,0.21064677932754508
SOL,2021-03-05 08:00:00,1237,2021,12.5116,12.2508,-0.034707749405416585,0.08527214467306829,0.1328897820601111
SOL,2021-03-06 12:00:00,1244,2021,12.2773,12.0025,0.0971574133454282,0.10357432703967916,0.18558377792766
ETH,2021-03-12 12:00:00,4804,2021,1775.47,1725.0,0.055108656405596,0.045440845899063005,0.015891354651248343
SOL,2021-03-15 04:00:00,1296,2021,13.9359,13.8439,-0.028015278640079154,-0.03083086004024286,0.004624798838992021
BTC,2021-03-15 08:00:00,4821,2021,56150.79,54962.84,-0.012176603120127139,-0.023620895848176768,0.04663378559170183
SOL,2021-03-15 08:00:00,1297,2021,14.2587,13.7233,-0.04504998145259387,-0.06915970085020796,-0.005534725631098044
ETH,2021-03-16 00:00:00,4825,2021,1748.59,1723.22,0.01028100941044305,0.04750422062850487,0.04707875137860353
SOL,2021-03-16 04:00:00,1302,2021,13.5509,13.4717,-0.0028155814001636324,0.04805580172312943,0.06866073507178323
SOL,2021-03-17 08:00:00,1309,2021,13.3059,13.1389,0.05512634049764744,0.06362497521910992,0.031615994615087885
SOL,2021-03-21 04:00:00,1332,2021,13.9532,13.8554,0.14813502184397284,0.033350988768565994,-0.04760654877604333
SOL,2021-03-21 12:00:00,1334,2021,13.9345,13.6755,0.1277791162076717,0.05435008378795009,-0.08522734241577977
SOL,2021-03-26 00:00:00,1361,2021,12.689,12.47,0.159168299151619,0.3054869984115414,0.4549467958891717
BTC,2021-04-04 00:00:00,4939,2021,57492.42,56880.0,-0.00044015486506742134,0.019230036700550315,-0.01669379513319584
ETH,2021-04-07 08:00:00,4959,2021,1977.89,1975.24,0.009575373616004523,0.05216732898436054,0.08210610411158335
BTC,2021-04-07 12:00:00,4960,2021,56451.45,55700.0,0.02305626281321792,0.031191427174466466,0.05503705828796713
ETH,2021-04-07 12:00:00,4960,2021,1977.04,1957.59,0.04086245823442507,0.042191994014758955,0.0831226023895939
BTC,2021-04-07 16:00:00,4961,2021,56153.83,55612.0,0.027767647162684324,0.038717278087145875,0.06132975691479951
SOL,2021-04-11 04:00:00,1458,2021,26.3355,25.6431,0.07188389327826301,0.017301196084173392,0.015624111054343862
SOL,2021-04-14 08:00:00,1477,2021,25.99,25.5131,0.021656824643623007,0.005261241176173717,-0.026725651265028502
SOL,2021-04-14 12:00:00,1478,2021,25.7589,25.4909,0.056075137873284775,0.00858915214682151,0.08798887821173536
BTC,2021-04-17 16:00:00,5021,2021,60705.02,60000.0,-0.08567540267760244,-0.08190868104308299,-0.0900272331532766
BTC,2021-05-04 16:00:00,5123,2021,54541.13,53526.0,0.046479994994504906,0.028687183676605353,0.07910017996792383
SOL,2021-05-04 16:00:00,1599,2021,44.551,42.324,0.03118036778070577,-0.01702361428246884,0.007736377017202697
BTC,2021-05-10 16:00:00,5159,2021,55733.76,55570.35,0.015580855810720277,-0.023626686364799088,-0.10580506878965495
BTC,2021-05-10 20:00:00,5160,2021,55816.14,55516.85,0.01518224822672772,-0.11744098881305226,-0.11321610772123923
SOL,2021-05-10 20:00:00,1636,2021,42.854,42.0,0.03854376778493082,0.019755040975041795,-0.003600069343955109
BTC,2021-08-17 00:00:00,5749,2021,46417.0,45500.0,-0.02976449373088768,-0.05240920689673999,0.050641628968361455
ETH,2021-08-17 16:00:00,5753,2021,3116.91,3111.13,-0.028012215922585484,0.009791777159863586,0.03173456161783579
BTC,2021-08-18 00:00:00,5755,2021,45055.78,44376.0,-0.02264471316585235,0.04341032713538677,0.07962409611658952
ETH,2021-08-18 00:00:00,5755,2021,3049.87,2991.89,-0.027550995864931326,0.05360825257125397,0.05614711275210723
BTC,2021-08-19 04:00:00,5762,2021,44660.01,44044.65,0.04751986144738117,0.09160301631962277,0.11554215835565342
BTC,2021-08-24 16:00:00,5795,2021,48243.2,48050.0,0.008440910121024346,-0.02739002074989402,0.008436593754812833
SOL,2021-08-24 16:00:00,2271,2021,71.672,71.244,-0.020224917586694605,0.042049056975518535,0.27044966871114684
ETH,2021-08-25 08:00:00,5799,2021,3139.68,3126.42,-0.016746226563113916,0.004782029985347359,0.013335619070984298
ETH,2021-08-26 04:00:00,5804,2021,3105.16,3080.0,0.007044011494911515,0.039466427762944574,0.023850543540304255
BTC,2021-08-26 12:00:00,5806,2021,46800.0,46560.01,0.02915771775186048,0.04207495282979589,0.02572689096510291
ETH,2021-08-26 12:00:00,5806,2021,3104.77,3061.01,0.04231573946061254,0.04453004017785592,0.03570853301728679
BTC,2021-08-31 00:00:00,5833,2021,47150.68,46853.0,-0.002272536915169974,0.049860645592771036,0.06420783762003242
BTC,2021-09-01 00:00:00,5839,2021,47043.65,46700.0,0.05213318250794102,0.050428585064981234,0.05418852342234401
SOL,2021-09-07 12:00:00,2354,2021,168.81,134.74,-0.015160849061009197,0.17577409418537537,0.11021807834992452
ETH,2021-09-19 20:00:00,5952,2021,3328.62,3302.0,-0.1115476716565549,-0.18519172438548223,-0.05436201482761589
SOL,2021-10-10 16:00:00,2553,2021,153.48,152.38,-0.08070533703270831,-0.022668340165065075,-0.0224684134708534
ETH,2021-10-11 00:00:00,6079,2021,3518.15,3405.0,-0.009120097021549846,-0.004635316125895601,0.08255594804925598
SOL,2021-10-11 00:00:00,2555,2021,151.47,145.55,-0.05614533101238888,-0.01456384843990034,-0.004101619933863917
SOL,2021-10-11 20:00:00,2560,2021,144.77,141.32,0.05083729487710279,0.022336231352002897,0.11970760983470194
SOL,2021-10-12 08:00:00,2563,2021,142.5,140.24,0.030137752314759316,0.0768310781753891,0.12911815985085584
SOL,2021-10-12 12:00:00,2564,2021,143.54,140.17,0.019113916388145094,0.0625815776152401,0.10574361072232684
BTC,2021-10-12 20:00:00,6090,2021,55996.93,54080.0,0.024172357303921338,0.02384005533566171,0.08353507700478065
ETH,2021-10-17 20:00:00,6120,2021,3846.85,3720.04,-0.026843695583821218,0.007814765012476325,0.052200248746875136
SOL,2021-10-19 20:00:00,2608,2021,155.78,153.13,0.12612180362005926,0.20120743907495314,0.2385588511559607
BTC,2021-10-22 16:00:00,6149,2021,61032.7,60478.1,-0.00040445517424740455,-0.006404089615000884,0.01572459892983123
BTC,2021-10-23 08:00:00,6153,2021,61552.23,60000.0,-0.02086911981002831,0.019418938790904408,-0.049765909349653116
BTC,2021-10-24 16:00:00,6161,2021,60643.09,59562.15,0.03316434526187077,0.02212868854483197,0.010596806085081891
ETH,2021-10-27 08:00:00,6177,2021,3992.09,3961.5,0.03926320011660619,0.0790631766307311,0.05254899036974708
SOL,2021-10-27 08:00:00,2653,2021,190.0,185.22,0.02807584321136585,0.032874708863532554,-0.01923647180297678
ETH,2021-10-28 00:00:00,6181,2021,3995.64,3909.0,0.09180614421186988,0.08329711327300789,0.04765447279130493
BTC,2021-10-28 16:00:00,6185,2021,61289.13,58000.0,0.020285553813528395,0.0071813033676516634,0.00239315442596009
BTC,2021-11-01 04:00:00,6206,2021,62178.31,59700.0,-0.010625532064860608,0.01937293243648605,-0.0007980241603777901
ETH,2021-11-01 04:00:00,6206,2021,4302.93,4164.35,0.008764780638746106,0.06906615220022085,0.05128225533690869
BTC,2021-11-06 12:00:00,6238,2021,60648.59,60081.21,0.0210376591885474,0.09029053105826303,0.11952513210262149
ETH,2021-11-06 12:00:00,6238,2021,4398.57,4338.97,0.04565686282202904,0.07975988346998032,0.09702063614984441
SOL,2021-11-10 04:00:00,2736,2021,240.87,235.89,0.013730192811901817,-0.05451708095624737,-0.023353575096913173
ETH,2021-11-10 20:00:00,6264,2021,4628.78,4574.04,0.01930357828813424,0.007893101627105704,-0.00049269174916828
BTC,2021-11-12 16:00:00,6275,2021,63845.01,62822.9,0.0015125212353743532,0.005077384256454971,-0.05871182545607898
BTC,2021-11-16 04:00:00,6296,2021,60805.27,60422.2,-0.018545467678198122,-0.01777174215137312,-0.04070206967274161
BTC,2021-11-16 08:00:00,6297,2021,60574.49,60293.06,0.003104405985857844,-0.02272445979946085,-0.03270119207968154
ETH,2021-11-16 08:00:00,6297,2021,4292.43,4252.78,-0.009369476711107388,-0.024235807917954703,0.005899955095433124
SOL,2021-11-16 08:00:00,2773,2021,224.93,224.13,-0.02088977829392674,-0.07873204782424016,-0.04254994962291156
