label,symbol,signal_time,entry_time,exit_time,exit_reason,raw_entry_price,entry_price,raw_exit_price,exit_price,quantity,final_quantity,initial_notional,entry_equity,gross_pnl,net_pnl,entry_fee,exit_fee,total_fees,entry_slippage_cost,exit_slippage_cost,total_slippage_cost,funding_cost,holding_bars
p1-04_strategy,SOL,2021-11-17 04:00:00,2021-11-17 08:00:00,2021-11-22 16:00:00,GATE_OFF,214.82,215.03481999999997,222.55,222.32745,1344.221879075232,1343.4902225338224,289054.50980700424,867163.5294210128,10384.182155232911,8735.63133670847,289.05450980700425,298.8507762919561,587.9052860989603,288.76574406290734,299.149926218191,587.9156702810983,472.72986214438214,32
p1-04_strategy,SOL,2021-11-27 04:00:00,2021-11-27 08:00:00,2021-11-30 12:00:00,GATE_OFF,194.3,194.49429999999998,207.18,206.97282,1487.4972147543224,1487.4972147543224,289309.72953559156,867929.1886067747,19158.964126035666,17699.01518119898,289.30972953559154,307.87149327984775,597.1812228154392,289.0207088267201,308.17967295279146,597.2003817795116,265.56734024173346,19
p1-04_strategy,BTC,2021-11-28 00:00:00,2021-11-28 04:00:00,2021-11-30 08:00:00,GATE_OFF,54137.31,54191.44730999999,56510.08,56453.56992,5.269326940041828,5.269326940041828,285552.4532304402,856657.3596913207,12502.90088352307,11042.042109211488,285.5524532304402,297.47231684099097,583.0247700714312,285.2671860443483,297.770086927919,583.0372729722674,294.7967312678828,13
p1-04_strategy,ETH,2021-11-28 08:00:00,2021-11-28 12:00:00,2021-11-29 16:00:00,GATE_OFF,4096.28,4100.3762799999995,4336.07,4331.733929999999,70.09743619361338,70.09743619361338,287425.86465710576,862277.5939713173,16808.66422486655,15506.927902615187,287.42586465710576,303.6434427658851,591.0693074229908,287.1387259311572,303.94739015606154,591.0861160872187,119.58089874115372,7
p1-04_strategy,ETH,2021-12-01 08:00:00,2021-12-01 12:00:00,2021-12-02 12:00:00,GATE_OFF,4672.85,4677.52285,4531.25,4526.71875,65.00429130629831,65.00429130629831,304059.05793326674,912177.1737998003,-9204.607648971865,-10491.380960262328,304.05905793326673,294.2561442866826,598.3152022199494,303.75530263063126,294.5506949816642,598.3059976122954,90.1521114582181,6
p1-04_strategy,SOL,2021-12-01 16:00:00,2021-12-01 20:00:00,2021-12-06 08:00:00,GATE_OFF,230.15,230.38015,185.08,184.89492,1317.661316240385,1317.661316240385,303563.0116846573,910689.035053972,-59386.995522954145,-60817.83144797844,303.56301168465734,243.6288836533607,547.1918953380181,303.259751932699,243.87275640976947,547.1325083424684,336.51152134380425,27
p1-04_strategy,ETH,2021-12-04 12:00:00,2021-12-04 16:00:00,2021-12-09 04:00:00,GATE_OFF,4036.55,4040.5865499999995,4358.85,4354.491150000001,71.58782163817136,71.58782163817136,289256.78925499413,867770.3677649825,23072.754913982644,21483.457872025563,289.25678925499415,311.72853577119577,600.9853250261899,288.9678214335142,312.04057634751604,601.0083977810302,387.30331914985686,27
p1-04_strategy,BTC,2021-12-06 12:00:00,2021-12-06 16:00:00,2021-12-12 16:00:00,GATE_OFF,48942.67,48991.612669999995,49623.26,49573.63674,5.61365912476007,5.61365912476007,275022.21350165654,846473.631121648,3820.6002637204774,2232.0327653367617,275.02221350165655,278.2894982330421,553.3117117346986,274.74746603560254,278.56806629934306,553.3155323349456,481.94025431407135,36
p1-04_strategy,SOL,2021-12-06 12:00:00,2021-12-06 16:00:00,2021-12-07 20:00:00,GATE_OFF,188.29,188.47828999999996,194.34,194.14566,1459.171841497801,1459.171841497801,275022.21350165654,846473.631121648,8827.989641061715,7662.55338676752,275.02221350165655,283.291880221006,558.3140937226626,274.74746603557213,283.5754556766988,558.322921712271,48.79923885926053,7
p1-04_strategy,SOL,2021-12-08 16:00:00,2021-12-08 20:00:00,2021-12-09 04:00:00,GATE_OFF,193.03,193.22302999999997,189.22,189.03078,1462.623679705455,1462.623679705455,282612.5791424375,879889.1951711591,-5572.596219677787,-6719.2417148395325,282.6125791424375,276.48089502119234,559.0934741636298,282.3302488934924,276.7576526738749,559.0879015673672,28.46411943074786,2
p1-04_strategy,SOL,2021-12-09 04:00:00,2021-12-09 08:00:00,2021-12-09 20:00:00,GATE_OFF,190.85,191.04084999999998,181.27,181.08873,1515.4957677273433,1515.4957677273433,289521.5996380342,868564.7989141026,-14518.449454827924,-15674.382606683352,289.52159963803416,274.43920389811956,563.9608035361537,289.23236727073817,274.7139178159537,563.9462850866919,28.026063232581762,3
p1-04_strategy,SOL,2021-12-09 20:00:00,2021-12-10 00:00:00,2021-12-10 04:00:00,GATE_OFF,181.08,181.26108,179.88,179.70012,1542.7273237983868,1542.7273237983868,279636.4208572053,838909.262571616,-1851.2727885580903,-2965.0003494273756,279.6364208572053,277.228285213849,556.8647060710543,279.35706379338126,277.5057910048494,556.8628547982307,0.0,1
