symbol,signal_time,entry_time,entry_price,period,sweep_low,ref_low,atr14,sweep_distance,ref_distance,atr35_distance,compound_distance,atr35_stop_price,atr19_stop_price,compound_stop_price
BTC,2020-01-19 08:00:00,2020-01-19 12:00:00,8685.50058,2019-2020,8524.2,8586.0,174.24714285714293,0.0185712473926286,0.011455940746710525,0.07021644801962586,0.07021644801962586,8075.635579999999,8354.43100857143,8075.635579999999
BTC,2020-01-19 20:00:00,2020-01-20 00:00:00,8706.070859999998,2019-2020,8466.0,8524.2,169.39500000000004,0.02757510981251054,0.020890119426388094,0.0680998936872885,0.0680998936872885,8113.188359999997,8384.220359999998,8113.188359999997
BTC,2020-01-23 16:00:00,2020-01-23 20:00:00,8374.084949999999,2019-2020,8306.39,8326.0,119.40928571428569,0.00808386234486422,0.005742113948819994,0.049907840975508606,0.049907840975508606,7956.152449999999,8147.207307142856,7956.152449999999
BTC,2020-01-24 00:00:00,2020-01-24 04:00:00,8324.750295,2019-2020,8275.5,8306.39,121.25,0.005916128803236353,0.002205506994129054,0.05097750502557266,0.05097750502557266,7900.375295,8094.375295,7900.375295
BTC,2020-01-24 08:00:00,2020-01-24 12:00:00,8417.62671,2019-2020,8238.0,8275.5,115.60857142857147,0.021339353262910424,0.016884415868804955,0.04806936847405058,0.04806936847405058,8012.996710000001,8197.970424285715,8012.996710000001
BTC,2020-02-02 04:00:00,2020-02-02 08:00:00,9375.215265,2019-2020,9120.0,9204.44,124.91500000000009,0.02722233653159757,0.01821561000711595,0.04663386254523515,0.04663386254523515,8938.012765,9137.876765,8938.012765
BTC,2020-02-04 08:00:00,2020-02-04 12:00:00,9187.401404999999,2019-2020,9108.0,9120.0,134.62285714285736,0.008642422541458415,0.007336286075768637,0.05128544832530922,0.05128544832530922,8716.221404999998,8931.61797642857,8716.221404999998
BTC,2020-02-04 12:00:00,2020-02-04 16:00:00,9211.62351,2019-2020,9093.01,9108.0,125.95928571428587,0.012876504328605504,0.011249212463742936,0.047858827439203555,0.047858827439203555,8770.76601,8972.300867142856,8770.76601
ETH,2020-02-16 12:00:00,2020-02-16 16:00:00,258.96941999999996,2019-2020,256.06,256.08,9.997857142857145,0.011234608317846775,0.011157379122214404,0.13512213140841112,0.13512213140841112,223.97691999999995,239.9734914285714,223.97691999999995
BTC,2020-02-17 12:00:00,2020-02-17 16:00:00,9640.087635,2019-2020,9452.67,9568.0,199.97571428571413,0.019441486643705163,0.007477902455811011,0.07260463042460708,0.07260463042460708,8940.172635,9260.133777857143,8940.172635
BTC,2020-02-19 20:00:00,2020-02-20 00:00:00,9599.447325,2019-2020,9350.0,9452.67,210.48571428571435,0.025985592352838833,0.01529018494822556,0.07674400150948277,0.07674400150948277,8862.747324999998,9199.524467857142,8862.747324999998
BTC,2020-02-24 16:00:00,2020-02-24 20:00:00,9605.940569999999,2019-2020,9473.56,9550.21,142.76785714285728,0.013781114825281432,0.005801677575858636,0.05201859165780791,0.05201859165780791,9106.253069999999,9334.68164142857,9106.253069999999
ETH,2020-02-25 04:00:00,2020-02-25 08:00:00,257.75881499999997,2019-2020,254.85,256.0,7.025714285714285,0.01128502627543495,0.006823491177207539,0.0953992591873143,0.0953992591873143,233.16881499999997,244.40995785714284,233.16881499999997
ETH,2020-02-25 16:00:00,2020-02-25 20:00:00,250.52519999999998,2019-2020,245.93,250.13,7.891428571428572,0.018342266566397224,0.0015774860173746533,0.11024839018190588,0.11024839018190588,222.90519999999998,235.53148571428568,222.90519999999998
BTC,2020-02-25 20:00:00,2020-02-26 00:00:00,9321.138239999998,2019-2020,9250.0,9281.0,170.60785714285728,0.007631926291439533,0.004306152206578411,0.06406165047928745,0.06406165047928745,8724.010739999998,8996.98331142857,8724.010739999998
ETH,2020-02-25 20:00:00,2020-02-26 00:00:00,246.79333499999998,2019-2020,244.44,245.93,8.177142857142858,0.009535650547450916,0.0034982103548297934,0.11596747537772852,0.11596747537772852,218.17333499999998,231.25676357142856,218.17333499999998
BTC,2020-02-26 08:00:00,2020-02-26 12:00:00,9162.93918,2019-2020,9102.0,9111.0,164.4564285714288,0.006650614917646916,0.005668397331870034,0.06281799853657882,0.06281799853657882,8587.341679999998,8850.471965714285,8587.341679999998
ETH,2020-02-26 16:00:00,2020-02-26 20:00:00,229.884885,2019-2020,215.66,225.98,9.895714285714291,0.06187829617419171,0.016986262493943468,0.15066236303443795,0.15066236303443795,195.24988499999998,211.08302785714284,195.24988499999998
ETH,2020-04-20 20:00:00,2020-04-21 00:00:00,170.295105,2019-2020,166.7,167.14,6.5792857142857155,0.02111102958596501,0.018527279454098343,0.13522115036718174,0.13522115036718174,147.267605,157.79446214285716,147.267605
ETH,2020-05-04 00:00:00,2020-05-04 04:00:00,203.7018,2019-2020,202.03,202.07,4.5200000000000005,0.008207094880850294,0.00801072940936211,0.07766254397359279,0.07766254397359279,187.8818,195.1138,187.8818
BTC,2020-05-04 04:00:00,2020-05-04 08:00:00,8652.744209999999,2019-2020,8522.0,8573.98,187.6542857142857,0.015110143883474274,0.009102801156304997,0.07590539880295387,0.07590539880295387,7995.954209999999,8296.201067142856,7995.954209999999
ETH,2020-05-11 16:00:00,2020-05-11 20:00:00,187.39365,2019-2020,176.0,179.59,7.734999999999998,0.060800619444682395,0.041643086625400616,0.14446860926183994,0.14446860926183994,160.32115000000002,172.69715,160.32115000000002
BTC,2020-05-21 08:00:00,2020-05-21 12:00:00,9394.664985,2019-2020,9228.0,9326.0,193.5699999999997,0.017740386194303386,0.007308933858698894,0.07211486530724853,0.07211486530724853,8717.169985,9026.881985,8717.169985
BTC,2020-05-21 16:00:00,2020-05-21 20:00:00,9070.342905,2019-2020,8815.0,8949.74,214.1185714285713,0.02815140592526469,0.013296399735176247,0.08262256541446594,0.08262256541446594,8320.927905,8663.517619285714,8320.927905
ETH,2020-05-21 16:00:00,2020-05-21 20:00:00,198.709305,2019-2020,191.71,196.6,4.509999999999999,0.03522384117844905,0.010615028823134408,0.07943764888111303,0.07943764888111303,182.924305,190.140305,182.924305
BTC,2020-05-25 00:00:00,2020-05-25 04:00:00,8790.963285,2019-2020,8642.72,8700.0,154.85714285714286,0.016863144594511915,0.010347362632626422,0.061654221776220285,0.061654221776220285,8248.963285,8496.734713571428,8248.963285
ETH,2020-05-26 16:00:00,2020-05-26 20:00:00,199.39965,2019-2020,196.9,197.12,3.8671428571428583,0.012535879576518827,0.011432567710123883,0.0678787550529803,0.0678787550529803,185.86465,192.05207857142858,185.86465
BTC,2020-06-02 12:00:00,2020-06-02 16:00:00,9472.81404,2019-2020,9266.0,9381.41,219.96000000000004,0.02183237622175462,0.009649090504050415,0.08127046480055257,0.08127046480055257,8702.954039999999,9054.890039999998,8702.954039999999
BTC,2020-06-15 04:00:00,2020-06-15 08:00:00,9127.861649999999,2019-2020,8910.45,9122.0,119.22499999999971,0.023818464645550166,0.0006421712143280478,0.04571580026084193,0.04571580026084193,8710.574149999999,8901.33415,8710.574149999999
ETH,2020-06-15 04:00:00,2020-06-15 08:00:00,224.702295,2019-2020,218.27,224.07,3.703571428571426,0.028625853598869485,0.002813923195577505,0.057687439284943624,0.057687439284943624,211.73979500000002,217.66550928571428,211.73979500000002
BTC,2020-08-02 04:00:00,2020-08-02 08:00:00,11331.612975,2019-2020,10518.5,10831.0,319.69285714285695,0.07175615482049236,0.044178439212887076,0.0987436653959671,0.0987436653959671,10212.687975,10724.196546428571,10212.687975
ETH,2020-08-07 12:00:00,2020-08-07 16:00:00,385.662735,2019-2020,376.75,380.77,8.19857142857143,0.023110179416219713,0.01268656407780756,0.07440438859097964,0.07440438859097964,356.967735,370.0854492857143,356.967735
BTC,2020-08-11 12:00:00,2020-08-11 16:00:00,11486.52039,2019-2020,11372.0,11450.0,204.44,0.009969980996133476,0.0031794128038804344,0.062293886721599245,0.062293886721599245,10770.98039,11098.08439,10770.98039
BTC,2020-08-11 16:00:00,2020-08-11 20:00:00,11392.743524999998,2019-2020,11285.0,11372.0,215.99428571428572,0.009457206226363993,0.00182076643386897,0.06635627303828032,0.06635627303828032,10636.763524999998,10982.354382142856,10636.763524999998
ETH,2020-08-11 16:00:00,2020-08-11 20:00:00,380.7202649999999,2019-2020,376.24,377.4,7.708571428571438,0.011767865837138767,0.008721009374165964,0.07086567876811085,0.07086567876811085,353.74026499999985,366.0739792857142,353.74026499999985
BTC,2020-08-11 20:00:00,2020-08-12 00:00:00,11397.786044999999,2019-2020,11125.0,11285.0,226.43642857142862,0.02393324843289765,0.00989543447777528,0.06953345999573904,0.06953345999573904,10605.258544999999,10967.556830714284,10605.258544999999
ETH,2020-08-11 20:00:00,2020-08-12 00:00:00,379.179495,2019-2020,367.0,376.24,8.208571428571437,0.03212065831777105,0.007752252004027712,0.07576886508591407,0.07576886508591407,350.44949499999996,363.58320928571425,350.44949499999996
ETH,2020-08-12 04:00:00,2020-08-12 08:00:00,379.28955,2019-2020,365.85,367.0,8.840000000000003,0.03543348346929146,0.03240149906581929,0.08157356299428764,0.08157356299428764,348.34955,362.49355,348.34955
BTC,2020-08-19 04:00:00,2020-08-19 08:00:00,11829.25167,2019-2020,11612.71,11686.0,217.0400000000001,0.018305610197572247,0.012109952006795004,0.06421707992962165,0.06421707992962165,11069.611669999998,11416.87567,11069.611669999998
ETH,2020-08-19 04:00:00,2020-08-19 08:00:00,413.576685,2019-2020,402.0,412.47,10.184285714285718,0.027991628686708965,0.0026758882696687083,0.08618716018771709,0.08618716018771709,377.93168499999996,394.2265421428571,377.93168499999996
BTC,2020-08-19 20:00:00,2020-08-20 00:00:00,11760.257189999998,2019-2020,11561.0,11612.71,195.20285714285728,0.016943268057898527,0.01254625537657985,0.0580948179076346,0.0580948179076346,11077.047189999997,11389.371761428569,11077.047189999997
ETH,2020-08-19 20:00:00,2020-08-20 00:00:00,407.66372999999993,2019-2020,393.25,395.0,10.53571428571429,0.03535691046147258,0.031064156725446074,0.09045445372341566,0.09045445372341566,370.78872999999993,387.6458728571428,370.78872999999993
ETH,2020-08-22 00:00:00,2020-08-22 04:00:00,385.58269499999994,2019-2020,379.92,385.1,9.04928571428571,0.014686071427557009,0.0012518585669409298,0.08214191251503129,0.08214191251503129,353.91019499999993,368.3890521428571,353.91019499999993
BTC,2020-08-25 12:00:00,2020-08-25 16:00:00,11425.12971,2019-2020,11328.03,11411.87,119.55928571428532,0.008498784036999664,0.0011605741323350324,0.03662606120206566,0.03662606120206566,11006.67221,11197.967067142858,11006.67221
ETH,2020-08-25 12:00:00,2020-08-25 16:00:00,385.75278,2019-2020,380.4,381.58,8.674285714285721,0.013876192933722982,0.010817238958070475,0.07870325652610988,0.07870325652610988,355.39277999999996,369.2716371428571,355.39277999999996
ETH,2020-10-06 08:00:00,2020-10-06 12:00:00,346.29305999999997,2019-2020,343.6,343.7,4.644285714285709,0.007776823480089223,0.007488050727900756,0.04694001086825125,0.04694001086825125,330.03806,337.4689171428571,330.03806
ETH,2020-10-06 12:00:00,2020-10-06 16:00:00,351.525675,2019-2020,341.0,343.6,5.202857142857137,0.02994283418984966,0.022546503893349914,0.05180275949971501,0.05180275949971501,333.315675,341.6402464285714,333.315675
ETH,2020-10-06 20:00:00,2020-10-07 00:00:00,340.9704,2019-2020,336.8,339.5,5.812142857142858,0.012230973715020344,0.004312397791714424,0.05966060397031532,0.05966060397031532,320.62789999999995,329.9273285714286,320.62789999999995
ETH,2020-10-07 00:00:00,2020-10-07 04:00:00,337.018425,2019-2020,332.18,336.8,5.860000000000001,0.01435655928900615,0.0006481099660944885,0.06085720684262294,0.06085720684262294,316.508425,325.88442499999996,316.508425
BTC,2020-10-16 04:00:00,2020-10-16 08:00:00,11311.522935,2019-2020,11200.0,11250.83,135.31428571428555,0.009859232540202675,0.00536558475359719,0.041868809595442806,0.041868809595442806,10837.922935,11054.425792142858,10837.922935
ETH,2020-10-16 08:00:00,2020-10-16 12:00:00,370.12496999999996,2019-2020,361.18,365.0,6.747857142857129,0.024167431881183147,0.013846593489760937,0.06380952898152198,0.06380952898152198,346.50747,357.3040414285714,346.50747
ETH,2020-10-26 08:00:00,2020-10-26 12:00:00,405.312555,2019-2020,400.0,401.3,5.93500000000001,0.013107304312347233,0.009899903051362334,0.05125057130292951,0.05125057130292951,384.54005499999994,394.036055,384.54005499999994
ETH,2020-10-26 16:00:00,2020-10-26 20:00:00,391.69575,2019-2020,382.3,391.5,7.260714285714292,0.02398736774652256,0.0004997501249374686,0.06487816117484048,0.06487816117484048,366.28324999999995,377.90039285714283,366.28324999999995
ETH,2020-10-28 12:00:00,2020-10-28 16:00:00,387.73377,2019-2020,380.52,382.3,8.98071428571429,0.01860495669489921,0.014014177821034215,0.08106722300716808,0.08106722300716808,356.30127,370.6704128571428,356.30127
ETH,2020-10-30 08:00:00,2020-10-30 12:00:00,379.62971999999996,2019-2020,373.29,375.06,8.937857142857151,0.016699746268548057,0.01203730835404552,0.08240266331097584,0.08240266331097584,348.34721999999994,362.6477914285714,348.34721999999994
ETH,2020-11-03 04:00:00,2020-11-03 08:00:00,375.70775999999995,2019-2020,370.23,371.4,7.057142857142845,0.014579842588292383,0.01146572005859015,0.06574258673816044,0.06574258673816044,351.00775999999996,362.29918857142854,351.00775999999996
ETH,2020-11-15 20:00:00,2020-11-16 00:00:00,448.29403499999995,2019-2020,440.19,442.75,8.44571428571429,0.01807749906821748,0.012366961340451366,0.06593886532529931,0.06593886532529931,418.7340349999999,432.2471778571428,418.7340349999999
ETH,2020-11-26 08:00:00,2020-11-26 12:00:00,512.9463450000001,2019-2020,482.0,505.0,26.064285714285695,0.060330569272308704,0.015491571540489413,0.1778451116558788,0.1778451116558788,421.7213450000001,463.42420214285727,421.7213450000001
BTC,2020-11-26 16:00:00,2020-11-26 20:00:00,16525.11843,2019-2020,16188.0,16334.0,644.4571428571427,0.02040036393252031,0.011565328914862042,0.13649523962897248,0.13649523962897248,14269.51843,15300.649858571427,14269.51843
ETH,2020-11-26 16:00:00,2020-11-26 20:00:00,500.41008,2019-2020,481.0,482.0,25.42285714285713,0.0387883473490382,0.036789986324815824,0.17781416393530672,0.17781416393530672,411.43008000000003,452.10665142857147,411.43008000000003
ETH,2020-12-05 00:00:00,2020-12-05 04:00:00,576.288,2019-2020,560.88,565.82,15.442857142857147,0.026736631684157946,0.0181645288466877,0.09378991060025545,0.09378991060025545,522.238,546.9465714285715,522.238
BTC,2020-12-08 12:00:00,2020-12-08 16:00:00,18819.314954999998,2019-2020,18610.0,18700.0,272.4021428571429,0.011122347200230384,0.006340026472020858,0.050661116107560265,0.050661116107560265,17865.907454999997,18301.750883571425,17865.907454999997
ETH,2020-12-08 12:00:00,2020-12-08 16:00:00,574.417065,2019-2020,568.21,570.73,10.896428571428569,0.010805850623535956,0.006418794330213643,0.06639339658197653,0.06639339658197653,536.279565,553.7138507142857,536.279565
BTC,2020-12-09 00:00:00,2020-12-09 04:00:00,18309.149999999998,2019-2020,18032.0,18200.0,300.82357142857137,0.015137240123107727,0.005961500124254694,0.057505809936561764,0.057505809936561764,17256.267499999998,17737.58521428571,17256.267499999998
ETH,2020-12-09 00:00:00,2020-12-09 04:00:00,552.3860549999999,2019-2020,542.0,549.22,11.64499999999999,0.018802167263255665,0.00573159834746356,0.0737844477265089,0.0737844477265089,511.62855499999995,530.260555,511.62855499999995
BTC,2020-12-09 08:00:00,2020-12-09 12:00:00,18254.062469999997,2019-2020,17650.0,17830.0,341.53071428571405,0.03309194712096311,0.023231128451375194,0.06548446418239957,0.06548446418239957,17058.70497,17605.15411285714,17058.70497
ETH,2020-12-09 08:00:00,2020-12-09 12:00:00,562.170945,2019-2020,530.43,537.0,13.448571428571427,0.05646137581870229,0.044774539175090174,0.08372898033711079,0.08372898033711079,515.1009449999999,536.6186592857142,515.1009449999999
ETH,2020-12-20 20:00:00,2020-12-21 00:00:00,638.41905,2019-2020,621.01,625.76,14.820714285714287,0.027269001449753073,0.019828747278139616,0.08125149147726717,0.08125149147726717,586.5465499999999,610.2596928571428,586.5465499999999
BTC,2020-12-21 12:00:00,2020-12-21 16:00:00,22704.996825000002,2019-2020,21815.0,22350.0,702.5092857142861,0.039198280090488494,0.015635184965501616,0.10829257184888423,0.10829257184888423,20246.214325,21370.22918214286,20246.214325
ETH,2020-12-21 12:00:00,2020-12-21 16:00:00,610.14492,2019-2020,595.9,603.0,17.451428571428576,0.023346781285993465,0.011710201569817147,0.1001073646569081,0.1001073646569081,549.0649199999999,576.9872057142857,549.0649199999999
ETH,2020-12-22 08:00:00,2020-12-22 12:00:00,611.88579,2019-2020,588.0,591.46,18.464999999999993,0.03903635349989095,0.033381703471165765,0.10562020078943157,0.10562020078943157,547.2582900000001,576.8022900000001,547.2582900000001
BTC,2021-01-04 08:00:00,2021-01-04 12:00:00,30758.361495,2021,28130.0,28624.57,1746.9292857142862,0.08545193460409979,0.069372729602221,0.19878342677629035,0.19878342677629035,24644.108995,27439.195852142857,24644.108995
BTC,2021-01-10 20:00:00,2021-01-11 00:00:00,38169.09501,2021,35111.11,36500.0,1785.1292857142855,0.08011678058384222,0.043728964743929816,0.16369139740837674,0.16369139740837674,31921.14251,34777.34936714286,31921.14251
BTC,2021-01-11 00:00:00,2021-01-11 04:00:00,35455.949115,2021,33600.0,35111.11,1989.7535714285711,0.05234521036174504,0.009725846398344326,0.19641661480876135,0.19641661480876135,28491.811615000002,31675.417329285716,28491.811615000002
ETH,2021-01-11 00:00:00,2021-01-11 04:00:00,1105.57251,2021,1010.91,1065.0,81.99285714285718,0.08562306781669164,0.036698189972180086,0.25957139618097064,0.25957139618097064,818.5975099999998,949.7860814285714,818.5975099999998
BTC,2021-01-11 04:00:00,2021-01-11 08:00:00,34389.436125,2021,32538.0,33600.0,2073.766428571428,0.05383735046629818,0.022955774038589304,0.2110584911487844,0.2110584911487844,27131.253625,30449.279910714286,27131.253625
BTC,2021-01-11 16:00:00,2021-01-11 20:00:00,32270.757315,2021,30420.0,31115.0,2381.4421428571427,0.057350910514261014,0.035814384636792616,0.25828484341536434,0.25828484341536434,23935.709815,27746.01724357143,23935.709815
ETH,2021-01-11 16:00:00,2021-01-11 20:00:00,984.642075,2021,915.0,950.0,96.86357142857143,0.07072831515959743,0.03518240371761483,0.34431039319541573,0.34431039319541573,645.619575,800.6012892857143,645.619575
BTC,2021-01-17 08:00:00,2021-01-17 12:00:00,35287.634999999995,2021,33850.0,34408.0,1631.6200000000001,0.04074047467335215,0.024927570238130012,0.161832041166828,0.161832041166828,29576.964999999993,32187.556999999997,29576.964999999993
BTC,2021-01-20 16:00:00,2021-01-20 20:00:00,35214.71856,2021,33400.0,33850.0,1262.4099999999994,0.051532956508172106,0.038754208916216344,0.12547125692547342,0.12547125692547342,30796.283560000003,32816.13956,30796.283560000003
ETH,2021-01-21 12:00:00,2021-01-21 16:00:00,1189.1342699999998,2021,1185.75,1188.0,81.88071428571429,0.0028459948429539316,0.0009538620058437874,0.24100095946271913,0.24100095946271913,902.5517699999997,1033.5609128571427,902.5517699999997
ETH,2021-01-21 16:00:00,2021-01-21 20:00:00,1231.6355099999998,2021,1164.0,1185.75,82.21428571428574,0.054915199708718894,0.0372557543424514,0.23363243237441253,0.23363243237441253,943.8855099999997,1075.4283671428568,943.8855099999997
BTC,2021-01-22 00:00:00,2021-01-22 04:00:00,30958.8717,2021,28850.0,30071.0,1634.9535714285714,0.06811849347855915,0.028679071660095406,0.18483675876340155,0.18483675876340155,25236.534200000002,27852.45991428571,25236.534200000002
ETH,2021-01-22 00:00:00,2021-01-22 04:00:00,1161.230325,2021,1042.31,1086.0,89.37214285714289,0.10240890410780484,0.06478501584084966,0.2693716253061167,0.2693716253061167,848.4278249999999,991.4232535714285,848.4278249999999
BTC,2021-01-26 12:00:00,2021-01-26 16:00:00,31766.11512,2021,30837.37,30900.0,1175.4092857142857,0.02923697520114004,0.0272653774856684,0.12950694425362266,0.12950694425362266,27652.18262,29532.837477142853,27652.18262
ETH,2021-01-27 12:00:00,2021-01-27 16:00:00,1282.0407,2021,1207.0,1244.56,65.5664285714286,0.05853222912501921,0.029235187307236087,0.17899782744806783,0.17899782744806783,1052.5582,1157.4644857142857,1052.5582
ETH,2021-02-01 00:00:00,2021-02-01 04:00:00,1317.568455,2021,1269.99,1281.12,41.765,0.0361108030626007,0.02766342413685078,0.11094489963331734,0.11094489963331734,1171.390955,1238.2149550000001,1171.390955
BTC,2021-02-15 00:00:00,2021-02-15 04:00:00,47143.870155,2021,45570.79,46125.0,1225.357142857143,0.03336764991563082,0.021611932827112993,0.09097153003984215,0.09097153003984215,42855.120155,44815.691583571424,42855.120155
BTC,2021-02-22 12:00:00,2021-02-22 16:00:00,53263.308345,2021,47622.0,50918.0,2125.5314285714294,0.10591359268297433,0.04403234455150324,0.1396713841320816,0.1396713841320816,45823.948345,49224.79863071428,45823.948345
BTC,2021-02-26 04:00:00,2021-02-26 08:00:00,45009.48349499999,2021,44106.78,44892.56,2155.9199999999996,0.020055851009716068,0.002597752427285335,0.16764733594061873,0.16764733594061873,37463.76349499999,40913.23549499999,37463.76349499999
SOL,2021-02-27 20:00:00,2021-02-28 00:00:00,13.19189265,2021,13.01,13.1,1.1013,0.013788214839665178,0.006965842767072557,0.2921908252490214,0.2921908252490214,9.33734265,11.09942265,9.33734265
BTC,2021-02-28 04:00:00,2021-02-28 08:00:00,44423.030415,2021,43738.65,44106.78,1977.9892857142856,0.015405982181010998,0.007119064414237176,0.15584174324276565,0.15584174324276565,37500.067915,40664.850772142854,37500.067915
SOL,2021-02-28 04:00:00,2021-02-28 08:00:00,12.15897645,2021,11.97,12.028,1.0332714285714284,0.01554213471644648,0.010771996355005716,0.2974304634005603,0.2974304634005603,8.542526450000002,10.195760735714288,8.542526450000002
ETH,2021-02-28 12:00:00,2021-02-28 16:00:00,1318.9491449999998,2021,1293.18,1313.74,72.14714285714284,0.019537633499887335,0.003949466148673843,0.19145165752391458,0.19145165752391458,1066.434145,1181.8695735714284,1066.434145
BTC,2021-02-28 16:00:00,2021-02-28 20:00:00,44425.081439999994,2021,43000.0,43168.0,1805.739285714286,0.032078307879405764,0.02829666033809739,0.14226394854302832,0.14226394854302832,38104.99393999999,40994.17679714285,38104.99393999999
BTC,2021-03-05 00:00:00,2021-03-05 04:00:00,47313.454905,2021,46300.0,47047.6,1662.2221428571434,0.02142001481470546,0.005619012721303197,0.1229624323922536,0.1229624323922536,41495.677404999995,44155.23283357143,41495.677404999995
ETH,2021-03-05 00:00:00,2021-03-05 04:00:00,1482.270765,2021,1445.45,1455.52,59.06000000000001,0.02484078204159949,0.01804715145953783,0.1394549530901664,0.1394549530901664,1275.560765,1370.056765,1275.560765
SOL,2021-03-05 04:00:00,2021-03-05 08:00:00,12.496645199999998,2021,12.2508,12.35,0.5137714285714283,0.019672895890490517,0.011734765423283226,0.14389461901342926,0.14389461901342926,10.698445199999998,11.520479485714285,10.698445199999998
ETH,2021-03-05 08:00:00,2021-03-05 12:00:00,1480.98012,2021,1441.66,1445.45,57.35285714285716,0.0265500660468014,0.023990949993305716,0.13554199498640135,0.13554199498640135,1280.2451199999998,1372.0096914285714,1280.2451199999998
SOL,2021-03-05 08:00:00,2021-03-05 12:00:00,12.53336355,2021,12.1251,12.2508,0.5106571428571426,0.03257414088175882,0.022544909742125908,0.14260337960116054,0.14260337960116054,10.746063550000002,11.56311497857143,10.746063550000002
SOL,2021-03-06 12:00:00,2021-03-06 16:00:00,12.278536199999998,2021,11.9,12.0025,0.5166571428571428,0.030829098341543147,0.022481197718014493,0.14727325558562918,0.14727325558562918,10.470236199999997,11.296887628571426,10.470236199999997
ETH,2021-03-12 12:00:00,2021-03-12 16:00:00,1776.4477799999997,2021,1719.72,1725.0,50.90928571428575,0.03193326628492267,0.0289610426938639,0.10030269507837722,0.10030269507837722,1598.2652799999996,1679.7201371428569,1598.2652799999996
SOL,2021-03-15 04:00:00,2021-03-15 08:00:00,13.9373652,2021,13.7233,13.8439,0.54115,0.01535908666582119,0.006706088177986517,0.13589548475058974,0.13589548475058974,12.0433402,12.9091802,12.0433402
BTC,2021-03-15 08:00:00,2021-03-15 12:00:00,56178.8754,2021,54600.0,54962.84,1776.0049999999999,0.028104432293423895,0.021645776839455934,0.11064688382850754,0.11064688382850754,49962.857899999995,52804.465899999996,49962.857899999995
SOL,2021-03-15 08:00:00,2021-03-15 12:00:00,14.253623249999999,2021,13.6179,13.7233,0.5394214285714286,0.04460081755002176,0.03720620649910882,0.13245579505547828,0.13245579505547828,12.365648249999998,13.228722535714283,12.365648249999998
ETH,2021-03-16 00:00:00,2021-03-16 04:00:00,1749.4642949999998,2021,1711.68,1723.22,56.7892857142857,0.02159763712125357,0.015001332164941235,0.11361335042279326,0.11361335042279326,1550.7017949999997,1641.5646521428569,1550.7017949999997
SOL,2021-03-16 04:00:00,2021-03-16 08:00:00,13.56227775,2021,13.1389,13.4717,0.5250928571428571,0.03121730418771288,0.006678653222538491,0.13551005471776303,0.13551005471776303,11.72445275,12.564601321428572,11.72445275
SOL,2021-03-17 08:00:00,2021-03-17 12:00:00,13.304248799999998,2021,13.0326,13.1389,0.48082142857142846,0.02041819903428127,0.012428270283099226,0.12649154606910237,0.12649154606910237,11.621373799999999,12.390688085714284,11.621373799999999
SOL,2021-03-21 04:00:00,2021-03-21 08:00:00,13.9527729,2021,13.8012,13.8554,0.3154142857142859,0.010863281520191566,0.00697874900551129,0.07912047360851122,0.07912047360851122,12.848822899999998,13.353485757142856,12.848822899999998
SOL,2021-03-21 12:00:00,2021-03-21 16:00:00,13.9311621,2021,13.638,13.6755,0.3285142857142858,0.021043621335796528,0.018351814311312935,0.08253439244670051,0.08253439244670051,12.7813621,13.306984957142857,12.7813621
SOL,2021-03-26 00:00:00,2021-03-26 04:00:00,12.6953445,2021,12.3043,12.47,0.553807142857143,0.030802196821047245,0.01775016818172981,0.15267998438325173,0.15267998438325173,10.757019499999998,11.643110928571428,10.757019499999998
BTC,2021-04-04 00:00:00,2021-04-04 04:00:00,57521.166209999996,2021,56388.0,56880.0,930.2635714285716,0.019699986712073927,0.011146613538035841,0.056603902780989895,0.056603902780989895,54265.243709999995,55753.66542428571,54265.243709999995
ETH,2021-04-07 08:00:00,2021-04-07 12:00:00,1978.86894,2021,1957.59,1975.24,54.09499999999996,0.010753082010575267,0.001833845550175777,0.09567712958292218,0.09567712958292218,1789.5364400000003,1876.0884400000002,1789.5364400000003
BTC,2021-04-07 12:00:00,2021-04-07 16:00:00,56479.68573,2021,55612.0,55700.0,1073.912857142858,0.015362793166873336,0.01380471084289083,0.06654950273569808,0.06654950273569808,52720.99073,54439.251301428565,52720.99073
ETH,2021-04-07 12:00:00,2021-04-07 16:00:00,1977.898455,2021,1930.01,1957.59,57.40642857142854,0.02421178644380913,0.010267693444353337,0.101583829792718,0.101583829792718,1776.975955,1868.8262407142859,1776.975955
BTC,2021-04-07 16:00:00,2021-04-07 20:00:00,56181.916919999996,2021,55473.0,55612.0,1101.622142857144,0.012618240153846215,0.010144134469664444,0.0686284433030343,0.0686284433030343,52326.23941999999,54088.83484857142,52326.23941999999
SOL,2021-04-11 04:00:00,2021-04-11 08:00:00,26.34826755,2021,25.5131,25.6431,1.0573,0.03169724720667632,0.026763336475987727,0.14044756426499852,0.14044756426499852,22.64771755,24.339397549999997,22.64771755
SOL,2021-04-14 08:00:00,2021-04-14 12:00:00,26.012999999999998,2021,25.4909,25.5131,1.1869214285714278,0.020070733863837245,0.019217314419713093,0.15969803559758575,0.15969803559758575,21.858775,23.757849285714286,21.858775
SOL,2021-04-14 12:00:00,2021-04-14 16:00:00,25.77157935,2021,24.7,25.4909,1.2130428571428564,0.041579886721222634,0.01089104187943374,0.16474155279117567,0.16474155279117567,21.525929350000002,23.466797921428572,21.525929350000002
