symbol,signal_time,entry_time,exit_time,entry_price,stop_price,atr14,atr_multiple,atr_risk_pct,exit_price,exit_reason,initial_quantity,initial_notional,nominal_pct_of_entry_equity,risk_budget,nominal_risk,entry_equity,entry_fee,total_fees,funding_cost,gross_pnl,net_pnl,net_return_on_entry_equity,expectancy_r,holding_bars,holding_hours
BTC,2020-01-23 16:00:00,2020-01-23 20:00:00,2020-01-27 16:00:00,8378.2699,8151.392257142857,119.40928571428569,1.9,0.027079295077035274,8923.187880000001,TIME_T24,4.224924367158154,35397.55665513771,0.3692858315385229,958.5408816705478,226.8776428571428,95854.08816705478,17.698778327568856,36.54867528104002,42.91583533853429,2302.237251804608,2222.7727411850337,0.02318912822279608,2.318912822279608,24,96
BTC,2020-02-02 04:00:00,2020-02-02 08:00:00,2020-02-04 08:00:00,9379.900529999999,9142.56203,124.91500000000009,1.9,0.025302880264125804,9173.62719,STOP_CLOSE,4.132362044431887,38761.14493071854,0.395211924319063,980.768609082398,237.33850000000015,98076.8609082398,19.38057246535927,38.334946870221444,23.135661157144717,-852.3961209941926,-913.8667290215587,-0.009317862751302447,-0.9317862751302447,13,52
BTC,2020-02-04 08:00:00,2020-02-04 12:00:00,2020-02-08 08:00:00,9191.992809999998,8936.209381428569,134.62285714285736,1.9,0.02782676551848054,9800.20998,TIME_T24,3.79864304430828,34917.09955103821,0.3593662365594995,971.6299417921824,255.78342857142897,97162.99417921824,17.458549775519106,36.0722995121629,43.742324315970926,2310.399922249373,2230.5852984212393,0.022957148627047244,2.2957148627047244,24,96
ETH,2020-02-16 12:00:00,2020-02-16 16:00:00,2020-02-16 16:00:00,259.09883999999994,240.10291142857136,9.997857142857145,1.9,0.07331537482540863,249.51023999999998,STOP_CLOSE,52.323622456201214,13556.989882999682,0.13639703846312926,993.9357947763945,18.995928571428575,99393.57947763945,6.778494941499841,13.306134739857917,0.0,-501.7102862835287,-515.0164210233867,-0.005181586413629965,-0.5181586413629965,1,4
BTC,2020-02-17 12:00:00,2020-02-17 16:00:00,2020-02-21 16:00:00,9644.90527,9264.951412857143,199.97571428571413,1.9,0.039394254946669566,9672.15816,TIME_T24,2.6023834525632736,25099.741876188313,0.25384412050786637,988.7856305661606,379.95385714285686,98878.56305661607,12.549870938094157,25.13520311117358,30.570344150734122,70.9224699705312,15.216922708623493,0.00015389506317876563,0.015389506317876564,24,96
BTC,2020-02-24 16:00:00,2020-02-24 20:00:00,2020-02-25 16:00:00,9610.741139999998,9339.482211428569,142.76785714285728,1.9,0.028224558816015398,9350.59005,STOP_CLOSE,3.645733635391973,35038.20223514339,0.35430137509627685,988.9377997932469,271.25892857142884,98893.7799793247,17.519101117571697,34.563981445594955,10.416141717804793,-948.4415790968756,-993.4217022602753,-0.010045340591369505,-1.0045340591369507,6,24
ETH,2020-02-25 04:00:00,2020-02-25 08:00:00,2020-02-25 20:00:00,257.88762999999994,244.53877285714282,7.025714285714285,1.9,0.05176230105669335,246.42333,STOP_CLOSE,73.8180577076909,19036.763953439633,0.1931907932193232,985.3867069031502,13.34885714285714,98538.67069031502,9.518381976719816,18.613627773950494,1.861543779272549,-846.2723589782772,-866.7475305315003,-0.008796014036514595,-0.8796014036514596,4,16
BTC,2020-02-25 20:00:00,2020-02-26 00:00:00,2020-02-26 12:00:00,9325.796479999999,9001.64155142857,170.60785714285728,1.9,0.034758953754417427,8986.29471,STOP_CLOSE,2.9934331455074936,27916.14829148911,0.28769565593524593,970.3361074653291,324.1549285714288,97033.6107465329,13.958074145744556,27.40801036585088,2.7384165889754195,-1016.2758512764584,-1046.4222782312847,-0.010784121812850033,-1.0784121812850032,4,16
ETH,2020-02-25 20:00:00,2020-02-26 00:00:00,2020-02-26 12:00:00,246.91666999999995,231.38009857142853,8.177142857142858,1.9,0.06292232690717654,226.12365,STOP_CLOSE,62.45497032124483,15421.1732966706,0.15892609970944127,970.336107465329,15.53657142857143,97033.6107465329,7.7105866483353,14.771859573176076,1.4860535638236994,-1298.6274469890475,-1314.885360126047,-0.013550823781676383,-1.3550823781676384,4,16
ETH,2020-02-26 16:00:00,2020-02-26 20:00:00,2020-02-27 00:00:00,229.99976999999998,211.19791285714282,9.895714285714291,1.9,0.08174728671623085,218.63115,STOP_CLOSE,50.352633991872274,11581.094237024805,0.12232821909689766,946.7230310817555,18.801857142857152,94672.30310817556,5.790547118512403,11.294874256098467,1.127798296149955,-572.4399618526786,-584.862634404927,-0.006177758596795142,-0.6177758596795143,2,8
ETH,2020-04-20 20:00:00,2020-04-21 00:00:00,2020-04-24 20:00:00,170.38020999999998,157.87956714285713,6.5792857142857155,1.9,0.07336910112473075,187.40241,TIME_T24,75.26608155196526,12823.850780700965,0.13629715843185206,940.8744047377064,12.500642857142859,94087.44047377064,6.411925390350483,13.464447927397897,14.94934911785134,1281.1942933938649,1252.7804963486155,0.01331506617716805,1.331506617716805,24,96
ETH,2020-05-04 00:00:00,2020-05-04 04:00:00,2020-05-04 04:00:00,203.80359999999996,195.21559999999997,4.5200000000000005,1.9,0.04213860795393213,199.14066,STOP_CLOSE,111.01562758514117,22625.384558111073,0.23731206334420113,953.4022097011925,8.588000000000001,95340.22097011925,11.312692279055536,22.366554952865144,0.0,-517.6592104918541,-540.0257654447192,-0.005664196704704195,-0.5664196704704195,1,4
BTC,2020-05-04 04:00:00,2020-05-04 08:00:00,2020-05-08 04:00:00,8657.06842,8300.525277142857,187.6542857142857,1.9,0.041185205609954374,9800.32986,TIME_T24,2.658870240638968,23018.02159311341,0.24280563498226226,948.0019520467453,356.5431428571428,94800.19520467453,11.509010796556707,24.53791350315644,26.8130578772948,3039.7838200860538,2988.4328487056027,0.03152348834571013,3.152348834571013,24,96
ETH,2020-05-11 16:00:00,2020-05-11 20:00:00,2020-05-15 16:00:00,187.4873,172.79080000000002,7.734999999999998,1.9,0.07838664272193367,194.56524,TIME_T24,66.53871877887944,12475.164729311404,0.12757275541795668,977.8862805338014,14.696499999999995,97788.62805338015,6.237582364655702,12.710643258908295,15.615239984308653,470.9570591937809,442.63117595056394,0.004526407464362253,0.45264074643622537,24,96
BTC,2020-05-21 08:00:00,2020-05-21 12:00:00,2020-05-21 12:00:00,9399.359969999998,9031.576969999998,193.5699999999997,1.9,0.03912851525783192,9075.295619999999,STOP_CLOSE,2.670902658070951,25104.77552803869,0.2555680923261818,982.312592293307,367.78299999999945,98231.25922933071,12.552387764019345,24.672003361138174,0.0,-865.5443338010316,-890.2163371621698,-0.009062454702773082,-0.9062454702773083,1,4
BTC,2020-05-21 16:00:00,2020-05-21 20:00:00,2020-05-25 00:00:00,9074.875809999998,8668.050524285713,214.1185714285713,1.9,0.04482984607524734,8777.78343,STOP_CLOSE,2.392698937610565,21713.445709534808,0.22306567779007982,973.4104289216853,406.8252857142854,97341.04289216854,10.856722854767405,21.358019398535717,21.822620231272907,-710.85262199819,-754.0332616279986,-0.00774630350389089,-0.7746303503890891,20,80
ETH,2020-05-21 16:00:00,2020-05-21 20:00:00,2020-05-25 16:00:00,198.80861,190.23961,4.509999999999999,1.9,0.04310175499944393,204.47532,TIME_T24,113.59673578266842,22584.00914148957,0.23200911424903728,973.4104289216854,8.568999999999997,97341.04289216854,11.292004570744785,22.905869020803074,27.916738608798116,643.7197586270075,592.8971509974064,0.006090926636713764,0.6090926636713764,24,96
BTC,2020-05-25 00:00:00,2020-05-25 04:00:00,2020-05-29 00:00:00,8795.356569999998,8501.127998571426,154.85714285714286,1.9,0.033452716679179664,9511.73874,TIME_T24,3.295101684987789,28981.594253875413,0.2989293842979219,969.5130614858357,294.2285714285714,96951.30614858356,14.490797126937707,30.161870301606523,35.750541831646885,2360.552095462217,2294.6396833289637,0.02366796048948834,2.3667960489488338,24,96
ETH,2020-05-26 16:00:00,2020-05-26 20:00:00,2020-05-30 16:00:00,199.49929999999998,192.15172857142855,3.8671428571428583,1.9,0.036830061201074044,236.88288,TIME_T24,132.24252735355674,26382.291637265418,0.27151733322963845,971.6614156250694,7.34757142857143,97166.14156250693,13.191145818632709,28.854141187627356,34.21352219185749,4943.699100723879,4880.631437344394,0.050229754509750556,5.022975450975055,24,96
BTC,2020-06-02 12:00:00,2020-06-02 16:00:00,2020-06-06 12:00:00,9477.548079999999,9059.624079999998,219.96000000000004,1.9,0.044096215231228884,9642.01833,TIME_T24,2.4969893545766997,23665.336663248836,0.2267768321513002,1043.5517790221127,417.92400000000004,104355.17790221126,11.832668331624419,23.870676894946122,26.526923718674905,410.68046339457374,360.2828627809527,0.0034524675250763807,0.34524675250763803,24,96
BTC,2020-06-15 04:00:00,2020-06-15 08:00:00,2020-06-19 04:00:00,9132.423299999999,8905.895799999998,119.22499999999971,1.9,0.02480475253485014,9290.22048,TIME_T24,4.622637903344736,42215.886095968606,0.4031485492931331,1047.1546076499221,226.52749999999943,104715.46076499221,21.107943047984303,42.58060570862307,47.981950588465914,729.4392253089184,638.8766690118293,0.00610107298716499,0.6101072987164989,24,96
ETH,2020-06-15 04:00:00,2020-06-15 08:00:00,2020-06-19 04:00:00,224.81458999999998,217.77780428571427,3.703571428571426,1.9,0.03130039609211177,228.14163,TIME_T24,148.8114957833723,33454.99541182557,0.31948477490737476,1047.1546076499221,7.036785714285709,104715.46076499221,16.727497705912786,33.70254631129113,38.017765696752825,495.10179893111257,423.3814869230686,0.004043161189666567,0.4043161189666567,24,96
BTC,2020-08-02 04:00:00,2020-08-02 08:00:00,2020-08-06 04:00:00,11337.27595,10729.85952142857,319.69285714285695,1.9,0.053576928995137336,11616.88149,TIME_T24,1.7414365819789204,19743.147079319817,0.18664750271348332,1057.7771892092708,607.4164285714281,105777.7189209271,9.87157353965991,19.986604737259803,21.651944511081652,486.9153158799711,445.27676663162964,0.004209551606652541,0.4209551606652543,24,96
ETH,2020-08-07 12:00:00,2020-08-07 16:00:00,2020-08-07 16:00:00,385.85546999999997,370.27818428571425,8.19857142857143,1.9,0.04037077850493014,373.98564,STOP_CLOSE,68.19095292714768,26311.85219145244,0.24770391779238995,1062.2299568755873,15.577285714285717,106222.99568755872,13.155926095726219,25.907144682060817,0.0,-809.4150187832439,-835.3221634653047,-0.007863854319476145,-0.7863854319476146,1,4
BTC,2020-08-11 12:00:00,2020-08-11 16:00:00,2020-08-15 12:00:00,11492.260779999999,11103.824779999999,204.44,1.9,0.03379978991392153,11840.13801,TIME_T24,2.713128379555279,31179.978867468082,0.2958598271015045,1053.8767352409343,388.436,105387.67352409342,15.589989433734042,31.651896660125125,34.69208074163657,943.8355853140841,877.4916079123225,0.008326321082623699,0.8326321082623699,24,96
ETH,2020-08-11 16:00:00,2020-08-11 20:00:00,2020-08-12 04:00:00,380.91052999999994,366.2642442857142,7.708571428571438,1.9,0.0384507241484916,378.71090999999996,STOP_CLOSE,71.74968127182366,27330.20912058142,0.2600731253169986,1050.8663318160654,14.646285714285732,105086.63318160654,13.665104560290711,27.251298103621856,2.7192411705208452,-157.82203391912745,-187.79257319327013,-0.001787026261168102,-0.17870262611681018,3,12
ETH,2020-08-12 04:00:00,2020-08-12 08:00:00,2020-08-16 04:00:00,379.47909999999996,362.68309999999997,8.840000000000003,1.9,0.04426067206336267,426.22335,TIME_T24,62.54766132371241,23735.53022622719,0.22593421052631568,1050.5505195930741,16.796000000000006,105055.0519593074,11.867765113113595,25.197401985142662,28.65126977021427,2923.743517830945,2869.8948460755882,0.02731800891581329,2.731800891581329,24,96
BTC,2020-08-19 04:00:00,2020-08-19 08:00:00,2020-08-22 00:00:00,11835.16334,11422.787339999999,217.0400000000001,1.9,0.034843287595893904,11462.54598,STOP_CLOSE,2.64194005967583,31267.792140752794,0.2869993244029719,1089.4726740488807,412.3760000000002,108947.26740488806,15.633896070376398,30.77557577559547,24.829438797804432,-984.4327303146459,-1040.0377448880458,-0.0095462490217665,-0.9546249021766499,17,68
ETH,2020-08-19 04:00:00,2020-08-19 08:00:00,2020-08-19 20:00:00,413.78336999999993,394.43322714285705,10.184285714285718,1.9,0.04676394524299724,407.05253999999996,STOP_CLOSE,56.30308169258375,23297.278884142605,0.21383995614650306,1089.4726740488807,19.350142857142863,108947.26740488806,11.648639442071303,23.107795648468162,2.306117923046538,-378.96647134889173,-404.3803849204064,-0.003711707457678405,-0.3711707457678405,4,16
ETH,2020-08-19 20:00:00,2020-08-20 00:00:00,2020-08-21 20:00:00,407.86745999999994,387.84960285714277,10.53571428571429,1.9,0.04907931891123933,387.58203000000003,STOP_CLOSE,54.105503967189655,22067.874475117565,0.2037518087421944,1083.0762490574932,20.01785714285715,108307.62490574931,11.033937237558783,21.519097768446997,11.105803955313284,-1097.553413341143,-1130.1783150649032,-0.010434891505084696,-1.0434891505084696,12,48
ETH,2020-08-22 00:00:00,2020-08-22 04:00:00,2020-08-26 00:00:00,385.77538999999996,368.5817471428571,9.04928571428571,1.9,0.04456905054815149,385.90371000000005,TIME_T24,61.8674424284809,23866.936731149763,0.2243709452413891,1063.7267096001472,17.19364285714285,106372.67096001472,11.933468365574882,23.870906146255976,29.226241670656812,7.938830212428081,-45.15831760448471,-0.0004245293193912526,-0.04245293193912526,24,96
BTC,2020-08-25 12:00:00,2020-08-25 16:00:00,2020-08-25 16:00:00,11430.839419999998,11203.676777142857,119.55928571428532,1.9,0.019872787510223124,11282.706,STOP_CLOSE,4.680371440063525,53500.57435732031,0.5032006705076335,1063.2055458779184,227.16264285714212,106320.55458779185,26.750287178660155,53.15391464317685,0.0,-693.3194282869271,-746.4733429301039,-0.007020969236138813,-0.7020969236138813,1,4
ETH,2020-10-06 08:00:00,2020-10-06 12:00:00,2020-10-06 20:00:00,346.46612,337.6419771428572,4.644285714285709,1.9,0.025468992053661252,340.40925,STOP_CLOSE,119.65019266887303,41454.738011236885,0.39263430523401754,1055.8103929948013,8.824142857142846,105581.03929948014,20.727369005618442,41.09238518000173,4.203909519420855,-724.7056624703174,-770.0019571697401,-0.007292994672894184,-0.7292994672894184,3,12
ETH,2020-10-06 20:00:00,2020-10-07 00:00:00,2020-10-10 20:00:00,341.14079999999996,330.09772857142855,5.812142857142858,1.9,0.03237100759736575,370.14948,TIME_T24,94.91112868394181,32378.058368142854,0.3089184039119551,1048.110373423104,11.043071428571428,104811.0373423104,16.189029184071426,33.7546816483585,36.90410434391973,2753.2465604312915,2682.587774439013,0.02559451602103454,2.5594516021034543,24,96
BTC,2020-10-16 04:00:00,2020-10-16 08:00:00,2020-10-20 04:00:00,11317.17587,11060.078727142856,135.31428571428555,1.9,0.022717429313674042,11723.72454,TIME_T24,4.181050941374283,47317.68882496182,0.44019065106018906,1074.9362511674942,257.0971428571425,107493.62511674942,23.65884441248091,48.16758917467081,52.72836648647621,1699.8006994179634,1598.9047437568163,0.014874414571284921,1.487441457128492,24,96
ETH,2020-10-16 08:00:00,2020-10-16 12:00:00,2020-10-20 08:00:00,370.30994,357.4890114285714,6.747857142857129,1.9,0.03462215616310095,367.62201,TIME_T24,83.99374030021185,31103.716930947034,0.28883238677831513,1076.8777448361352,12.820928571428544,107687.77448361352,15.551858465473517,30.990832283764462,37.607777250718364,-225.76929436514797,-294.3679038996308,-0.002733531315984469,-0.2733531315984469,24,96
ETH,2020-10-26 08:00:00,2020-10-26 12:00:00,2020-10-26 12:00:00,405.51511,394.23861,5.93500000000001,1.9,0.027807841734923313,393.22638,STOP_CLOSE,96.48220809347441,39124.99322806817,0.3596107923557836,1087.981619566066,11.276500000000018,108798.1619566066,19.562496614034085,38.53217132553591,0.0,-1185.6438050645206,-1224.1759763900566,-0.011251807515629821,-1.1251807515629821,1,4
ETH,2020-10-26 16:00:00,2020-10-26 20:00:00,2020-10-30 04:00:00,391.89149999999995,378.0961428571428,7.260714285714292,1.9,0.035201981014788934,378.34128000000004,STOP_CLOSE,77.97839872229427,30559.07164287798,0.2840749216869027,1075.7398598021655,13.795357142857155,107573.98598021654,15.27953582143899,30.03075941391058,30.675454402971013,-1056.6244579347992,-1117.3306717516807,-0.010386625182385303,-1.0386625182385303,21,84
ETH,2020-10-30 08:00:00,2020-10-30 12:00:00,2020-11-03 08:00:00,379.81943999999993,362.83751142857136,8.937857142857151,1.9,0.04471053027572414,379.23039,TIME_T24,62.688201084283165,23810.19743043982,0.2236609572360532,1064.5665530846488,16.981928571428586,106456.65530846489,11.90509871521991,23.791734188015475,29.100991330943764,-36.92648484869256,-89.8192103676518,-0.0008437162534121982,-0.08437162534121984,24,96
ETH,2020-11-15 20:00:00,2020-11-16 00:00:00,2020-11-19 20:00:00,448.51806999999997,432.4712128571428,8.44571428571429,1.9,0.03577750422152925,470.77875,TIME_T24,66.28515175972869,29730.088336930614,0.279505242682145,1063.6683609809725,16.04685714285715,106366.83609809725,14.865044168465307,30.467864612967993,34.29063470834285,1475.5525520747597,1410.7940527534488,0.013263476704828733,1.3263476704828734,24,96
ETH,2020-11-26 08:00:00,2020-11-26 12:00:00,2020-11-30 08:00:00,513.20269,463.68054714285716,26.064285714285695,1.9,0.09649626516404819,587.67174,TIME_T24,21.763523129796354,11169.098614088707,0.10363095383017705,1077.776301508507,49.52214285714282,107777.6301508507,5.5845493070443535,11.979453060153187,13.934204501467766,1620.7088921289621,1594.7952345673411,0.014797089454789364,1.4797089454789365,24,96
BTC,2020-11-26 16:00:00,2020-11-26 20:00:00,2020-11-30 16:00:00,16533.37686,15308.908288571429,644.4571428571427,1.9,0.07406040410238196,19240.72002,TIME_T24,0.8778264108785998,14513.434868717095,0.13502491812191417,1074.870851290789,1224.468571428571,107487.0851290789,7.256717434358547,15.701723533296859,18.625230081058454,2376.577329159527,2342.2503755451717,0.02179099352012769,2.179099352012769,24,96
ETH,2020-12-05 00:00:00,2020-12-05 04:00:00,2020-12-09 00:00:00,576.5759999999999,547.2345714285714,15.442857142857147,1.9,0.05088909106766251,551.5678800000001,STOP_CLOSE,38.07404110846402,21952.578326153747,0.19650576951166066,1117.1467576096325,29.341428571428576,111714.67576096325,10.976289163076874,21.476498231691053,26.93677489958056,-952.1601889253956,-1000.5734620566672,-0.008956508670334432,-0.8956508670334432,24,96
BTC,2020-12-08 12:00:00,2020-12-08 16:00:00,2020-12-08 20:00:00,18828.719909999996,18311.155838571423,272.4021428571429,1.9,0.02748801160686933,18305.78589,STOP_CLOSE,2.155979376409212,40594.33181014551,0.36379495698048137,1115.8574639703845,517.5640714285715,111585.74639703846,20.297165905072756,40.03061432897413,0.0,-1127.4349623427559,-1167.4655766717299,-0.010462497356227883,-1.0462497356227884,2,8
BTC,2020-12-09 00:00:00,2020-12-09 04:00:00,2020-12-09 08:00:00,18318.3,17746.735214285713,300.82357142857137,1.9,0.031201846553134602,18226.70505,STOP_CLOSE,1.9166092709041587,35109.02360720365,0.3204938522779634,1095.4663672223485,571.5647857142856,109546.63672223483,17.554511803601827,35.021247742034646,3.4353419568242396,-175.55173033800054,-214.0083200368594,-0.00195358183911658,-0.19535818391165796,2,8
ETH,2020-12-09 00:00:00,2020-12-09 04:00:00,2020-12-09 08:00:00,552.66211,530.53661,11.64499999999999,1.9,0.04003440728006481,561.32811,STOP_CLOSE,49.511485264619985,27363.121915578788,0.24978513931888569,1095.4663672223485,22.12549999999998,109546.63672223483,13.681560957789394,27.577655181230387,2.6658469011029338,429.06653130319944,398.8230292208661,0.0036406688617206667,0.3640668861720666,2,8
BTC,2020-12-09 08:00:00,2020-12-09 12:00:00,2020-12-11 08:00:00,18263.184939999996,17614.27658285714,341.53071428571405,1.9,0.03553095252962251,17630.062289999998,STOP_CLOSE,1.6910161538767416,30883.340754778423,0.28144474853757157,1097.3145143141885,648.9083571428566,109731.45143141884,15.441670377389212,30.3480304405108,18.50404234273317,-1070.6206285352462,-1119.4727013184902,-0.010201931048165807,-1.0201931048165807,12,48
ETH,2020-12-09 08:00:00,2020-12-09 12:00:00,2020-12-11 04:00:00,562.4518899999999,536.8996042857142,13.448571428571427,1.9,0.045430171306359575,541.1383199999999,STOP_CLOSE,42.94388872227992,24153.871375796025,0.2201180341708318,1097.3145143141885,25.55228571428571,109731.45143141884,12.076935687898013,23.69622758661876,12.114771615776222,-915.2875783545248,-951.0985775569198,-0.008667511138785472,-0.8667511138785472,11,44
ETH,2020-12-20 20:00:00,2020-12-21 00:00:00,2020-12-21 08:00:00,638.7380999999999,610.5787428571427,14.820714285714287,1.9,0.04408592057191695,606.03336,STOP_CLOSE,38.232719449652826,24420.69457910429,0.22682978761183162,1076.6088015254345,28.159357142857143,107660.88015254345,12.210347289552145,23.79549900455737,2.472433501370149,-1250.391149093835,-1276.6590815997627,-0.01185815200275977,-1.185815200275977,3,12
BTC,2020-12-21 12:00:00,2020-12-21 16:00:00,2020-12-25 12:00:00,22716.34365,21381.576007142856,702.5092857142861,1.9,0.05875803181279764,24001.10487,TIME_T24,0.7970242734025409,18105.477292003674,0.1701894990604838,1063.842210709437,1334.7676428571435,106384.22107094369,9.052738646001837,18.617470230936803,20.447836267579433,1023.9858778662623,984.9205713677461,0.009258145253617444,0.9258145253617442,24,96
ETH,2020-12-21 12:00:00,2020-12-21 16:00:00,2020-12-23 20:00:00,610.44984,577.2921257142857,17.451428571428576,1.9,0.05431685310248307,584.97444,STOP_CLOSE,32.084304772714205,19585.858715014623,0.18410492193154793,1063.842210709437,33.15771428571429,106384.22107094369,9.792929357507312,19.177178466111222,11.832146166995864,-817.3604978068046,-848.3698224399116,-0.007974583203219256,-0.7974583203219254,14,56
BTC,2021-01-04 08:00:00,2021-01-04 12:00:00,2021-01-08 08:00:00,30773.732989999997,27454.567347142853,1746.9292857142862,1.9,0.10785710150717545,41245.38333,TIME_T24,0.32092635102169303,9876.101835796595,0.09271526733299731,1065.2077181987152,3319.1656428571437,106520.77181987152,4.938050917898297,11.55641610219223,13.50459914379485,3360.6285327912715,3335.5675175452843,0.03131377533750682,3.1313775337506824,24,96
BTC,2021-01-10 20:00:00,2021-01-11 00:00:00,2021-01-11 00:00:00,38188.17001999999,34796.424377142845,1785.1292857142855,1.9,0.08881665817138684,35402.79177,STOP_CLOSE,0.3238932128320681,12368.88907995506,0.11259149134730223,1098.563393374168,3391.7456428571422,109856.3393374168,6.18444453997753,11.91780652478253,0.0,-902.1651103450592,-914.0829168698418,-0.008320711598283773,-0.8320711598283772,1,4
BTC,2021-01-11 00:00:00,2021-01-11 04:00:00,2021-01-11 12:00:00,35473.668229999996,31693.136444285712,1989.7535714285711,1.9,0.10657290250341515,31548.42,STOP_CLOSE,0.2881664871386967,10222.322359762687,0.09383248241436934,1089.4225642054696,3780.531785714285,108942.25642054695,5.111161179881344,9.656759862969444,0.9904930537553068,-1131.1249935864862,-1141.772246503211,-0.010480526877428143,-1.0480526877428142,3,12
ETH,2021-01-11 00:00:00,2021-01-11 04:00:00,2021-01-11 12:00:00,1106.12502,950.3385914285714,81.99285714285718,1.9,0.1408398017897006,976.23279,STOP_CLOSE,6.993051796588081,7735.189558362027,0.07100265601716635,1089.4225642054696,155.78642857142862,108942.25642054695,3.8675947791810135,7.281018012179861,0.7496411664906492,-908.3430923643317,-916.3737515430022,-0.008411554723132854,-0.8411554723132854,3,12
