symbol,direction,side,signal_time,entry_time,exit_time,raw_entry_price,entry_price,raw_exit_price,exit_price,exit_reason,quantity,final_quantity,initial_notional,entry_equity,nominal_pct,gross_pnl,net_pnl,entry_fee,exit_fee,total_fees,entry_slippage_cost,exit_slippage_cost,total_slippage_cost,funding_cost,expectancy_r,holding_bars,holding_days
ETH,-1,SHORT,2022-08-14 08:00:00,2022-08-14 12:00:00,2022-08-17 00:00:00,1988.94,1986.95106,1875.91176651,1877.7876782765097,ADX_EXIT,5.847821597674247,5.847821597674247,11619.335322189738,92954.6825775179,0.125,660.9689449497898,615.5983216533043,11.619335322189738,10.980967340871954,22.60030266306169,11.630966288477964,10.969997343526769,22.600963632004735,0.16935700141915833,0.05298051089701152,15,2.5
LTC,-1,SHORT,2022-08-14 08:00:00,2022-08-14 12:00:00,2022-08-15 16:00:00,64.50816127,64.44365310873,61.67382904,61.73550286904,ADX_EXIT,180.30224485544719,180.30224485544719,11619.335322189738,92954.6825775179,0.125,511.03646373514584,467.89429148844977,11.619335322189738,11.131049754567812,22.75038507675755,11.6309662884779,11.119929824742442,22.750896113220342,-2.359108943281818,0.04026859355671578,7,1.1666666666666667
XRP,-1,SHORT,2022-08-14 08:00:00,2022-08-14 12:00:00,2022-08-15 16:00:00,0.38490761,0.38452270239,0.3723,0.37267229999999996,ADX_EXIT,30217.553475958077,30217.553475958077,11619.335322189738,92954.6825775179,0.125,380.9711293790235,332.7314151211587,11.619335322189738,11.26124515425829,22.880580476448028,11.630966288477758,11.249995159097276,22.880961447575032,2.47817233384178,0.02863601108797791,7,1.1666666666666667
ADA,-1,SHORT,2022-08-15 04:00:00,2022-08-15 08:00:00,2022-08-16 12:00:00,0.5519,0.5513480999999999,0.566,0.5665659999999999,TREND_EXIT,21677.704316573287,21677.704316573287,11951.961087304478,95615.68869843583,0.125,-305.65563086368337,-352.86007120335506,11.951961087304479,12.281850223823659,24.233811311128136,11.96392501231787,12.269580643179514,24.233505655497385,-1.2628766269537897,-0.02952319444699058,7,1.1666666666666667
DOGE,-1,SHORT,2022-08-17 04:00:00,2022-08-17 08:00:00,2022-08-24 20:00:00,0.08413,0.08404587,0.06906689,0.06913595689,ADX_EXIT,139052.97703923983,139052.97703923983,11686.828431352935,93494.62745082348,0.125,2094.5702889695426,2060.2801172199747,11.686828431352936,9.613560626011045,21.30038905736398,11.698526958311485,9.60395666934127,21.302483627652755,-8.312700935448225,0.17629078148291638,45,7.5
ADA,-1,SHORT,2022-08-17 12:00:00,2022-08-17 16:00:00,2022-08-17 20:00:00,0.53552275,0.53498722725,0.53765109,0.5381887410899999,TREND_EXIT,21931.698400809477,21931.698400809477,11733.178516332322,93865.42813065858,0.125,-46.67811097437776,-93.75120763352457,11.733178516332321,11.803393152297216,23.536571668629538,11.744923439772467,11.791601550744812,23.53652499051728,0.0,-0.00799026517009223,1,0.16666666666666666
ADA,-1,SHORT,2022-08-19 08:00:00,2022-08-19 12:00:00,2022-08-25 08:00:00,0.46462296,0.46415833704,0.4685,0.46896849999999995,TREND_EXIT,25719.894176727954,25719.894176727954,11938.103309914826,95504.82647931861,0.125,-99.71705851894272,-188.6226251476963,11.938103309914826,12.061820192218843,23.99992350213367,11.950053363277952,12.049770421795177,23.99982378507313,40.90581934154678,-0.015800049660404727,35,5.833333333333333
SOL,-1,SHORT,2022-08-19 08:00:00,2022-08-19 12:00:00,2022-09-02 08:00:00,36.33396776,36.29763379224,31.61594696,31.647562906959994,ADX_EXIT,328.894808357096,328.894808357096,11938.103309914826,95504.82647931861,0.125,1551.732546840793,1453.898396464816,11.938103309914826,10.408719137253748,22.346822447168574,11.950053363278425,10.398320816435751,22.348374179714178,53.13895374909453,0.12178638086146609,83,13.833333333333334
XRP,-1,SHORT,2022-08-19 20:00:00,2022-08-20 00:00:00,2022-08-24 16:00:00,0.33414084,0.33380669916,0.3453,0.34564529999999993,ADX_EXIT,36010.80502082375,36010.80502082375,12020.64795809553,96165.18366476423,0.125,-401.8503349561755,-465.3734731040871,12.02064795809553,12.446965504664128,24.467613462759658,12.03268063873415,12.434530973688183,24.467211612422332,14.588313072729537,-0.038714508130210455,28,4.666666666666667
ETH,-1,SHORT,2022-08-20 04:00:00,2022-08-20 08:00:00,2022-08-25 16:00:00,1646.5570236,1644.9104665764,1700.45,1702.1504499999999,ADX_EXIT,7.204394736006247,7.204394736006247,11850.584306604596,94804.67445283677,0.125,-388.2662754838686,-438.84437349599216,11.850584306604597,12.262963741870664,24.11354804847526,11.862446753358336,12.250713028840517,24.113159782198853,2.3513901814494433,-0.03703145449557406,32,5.333333333333333
