symbol,signal_time,entry_time,exit_time,entry_price,sweep_low,tp1,tp2,exit_price,exit_reason,tp1_hit,initial_quantity,initial_notional,risk_budget,nominal_risk,entry_equity,entry_fee,total_fees,funding_cost,gross_pnl,net_pnl,net_return_on_entry_equity,expectancy_r,holding_bars,holding_hours
ETH,2020-02-25 16:00:00,2020-02-25 20:00:00,2020-02-26 00:00:00,250.52519999999998,245.93,255.12039999999996,259.71559999999994,245.807035,STOP,False,200.86698304779398,50322.24110144519,923.0239605012183,4.595199999999977,92302.39605012182,20.128896440578078,39.87870345352748,23.351410330681528,-947.723569071689,-1010.953682855898,-0.010952626650200201,-1.09526266502002,1,4
BTC,2020-02-25 20:00:00,2020-02-26 00:00:00,2020-02-26 04:00:00,9321.138239999998,9250.0,9392.276479999997,9463.414719999995,9245.375,STOP,False,9.790106963493495,91254.94039110949,696.4509787946558,71.1382399999984,91291.44236726592,36.501976156443796,72.70726022348725,0.0,-741.7302235008133,-814.4374837243006,-0.008921290567935324,-1.1694110691521225,1,4
BTC,2020-02-26 08:00:00,2020-02-26 12:00:00,2020-02-26 16:00:00,9162.93918,9102.0,9223.878359999999,9284.817539999998,9097.449,STOP,False,9.870285808458325,90440.82855212076,601.4871235330814,60.939179999999396,90477.00488354161,36.17633142084831,72.09410012399766,34.32645506885231,-646.4067942473702,-752.8273494402201,-0.008320648438895932,-1.2516100843824882,1,4
ETH,2020-02-26 16:00:00,2020-02-26 20:00:00,2020-02-27 00:00:00,229.884885,215.66,244.10977,258.334655,215.55217000000002,STOP,False,63.07550291907554,14500.104734868844,897.2417753410139,14.224885,89724.17753410139,5.800041893947538,11.238466505166766,1.412765114381454,-904.0432068207764,-916.6944384403247,-0.010216805142537167,-1.0216805142537166,1,4
ETH,2020-04-20 20:00:00,2020-04-21 00:00:00,2020-04-22 12:00:00,170.295105,166.7,173.89021000000002,177.48531500000004,177.39657234250006,TP2,True,247.02333616309014,42066.86496934373,888.0748309566106,3.595105000000018,88807.48309566107,16.826745987737493,34.177657078605804,8.512424164180086,1310.4127578270313,1267.7226765842454,0.014274953330438248,1.427495333043825,9,36
ETH,2020-05-04 00:00:00,2020-05-04 04:00:00,2020-05-04 08:00:00,203.7018,202.03,205.37359999999998,207.04539999999997,201.928985,STOP,False,442.01470039148813,90039.19009620683,738.9601761144856,1.6717999999999904,90075.20577224532,36.01567603848274,71.71790796053565,17.85045011008179,-783.6102910745273,-873.1786491451446,-0.009693884589650256,-1.1816315376241124,1,4
BTC,2020-05-04 04:00:00,2020-05-04 08:00:00,2020-05-04 20:00:00,8652.744209999999,8522.0,8783.488419999998,8914.232629999997,8909.775513684997,TP2,True,6.822636897121556,59034.5319085009,892.0202712310017,130.74420999999893,89202.02712310017,23.61381276340036,47.75076317707625,3.0183345632865763,1307.8441256888339,1257.075027948471,0.01409244911232441,1.409244911232441,3,12
ETH,2020-05-11 16:00:00,2020-05-11 20:00:00,2020-05-18 00:00:00,187.39365,176.0,198.78730000000002,210.18095000000002,210.07585952500003,TP2,True,79.39431363175855,14877.99022069999,904.5910215104865,11.393650000000008,90459.10215104865,5.951196088279996,12.441899814115692,15.54946712011698,1348.769093889247,1320.7777269550143,0.014600827286010191,1.4600827286010192,37,148
BTC,2020-05-21 08:00:00,2020-05-21 12:00:00,2020-05-21 16:00:00,9394.664985,9228.0,9561.329969999999,9727.994954999998,9223.386,STOP,False,5.506848356780158,51734.995435147335,917.7987987800366,166.66498499999943,91779.87987800366,20.693998174058937,41.010713389278585,5.0015950200455785,-943.2073970982179,-989.2197055075421,-0.01077817607543658,-1.0778176075436579,1,4
BTC,2020-05-21 16:00:00,2020-05-21 20:00:00,2020-05-24 20:00:00,9070.342905,8815.0,9325.685809999999,9581.028714999999,8810.5925,STOP,False,3.555636690688402,32250.844030143224,907.9066017249612,255.34290499999952,90790.66017249612,12.90033761205729,25.431243995938914,9.11118921106029,-923.5780704391681,-958.1205036461672,-0.010553073430965289,-1.055307343096529,18,72
ETH,2020-05-21 16:00:00,2020-05-21 20:00:00,2020-05-28 12:00:00,198.709305,191.71,205.70861,212.70791499999999,212.6015610425,TP2,True,129.71382183301944,25775.34338533312,907.9066017249612,6.999304999999993,90790.66017249612,10.310137354133248,21.15959122864389,28.76124720100247,1348.2913009434833,1298.3704625138369,0.014300705161158875,1.4300705161158875,40,160
BTC,2020-05-25 00:00:00,2020-05-25 04:00:00,2020-05-27 08:00:00,8790.963285,8642.72,8939.20657,9087.449855,9082.9061300725,TP2,True,6.1036693391456005,53657.133064209185,904.8279933887258,148.24328500000047,90482.79933887257,21.462853225683673,43.457600372389734,2.6310273309786663,1329.7348025559459,1283.6461748525774,0.014186631981235648,1.4186631981235647,13,52
BTC,2020-06-02 12:00:00,2020-06-02 16:00:00,2020-06-10 16:00:00,9472.81404,9266.0,9679.628079999999,9886.442119999998,9881.498898939999,TP2,True,4.4684856166543,42329.13328698091,924.145563062164,206.8140399999993,92414.5563062164,16.931653314792367,34.40905089709572,57.72543673401413,1364.3606687774645,1272.2261811463545,0.013766512895769608,1.3766512895769607,48,192
BTC,2020-06-15 04:00:00,2020-06-15 08:00:00,2020-06-16 00:00:00,9127.861649999999,8910.45,9345.273299999997,9562.684949999995,9557.903607524995,TP2,True,4.309188697448526,39333.67825405385,936.8678248736271,217.4116499999982,93686.78248736271,15.73347130162154,32.02091550216899,-10.387442916036587,1384.9322473147606,1363.2987747286284,0.01455166607853698,1.455166607853698,4,16
ETH,2020-06-15 04:00:00,2020-06-15 08:00:00,2020-06-22 12:00:00,224.702295,218.27,231.13458999999997,237.56688499999996,237.44810155749997,TP2,True,145.65063089824545,32728.031031033664,936.8678248736271,6.432294999999982,93686.78248736271,13.091212412413466,26.73771885319744,36.98477340272967,1388.235070926271,1324.5125786703438,0.014137667486328774,1.4137667486328775,43,172
BTC,2020-08-02 04:00:00,2020-08-02 08:00:00,2020-09-03 12:00:00,11331.612975,10518.5,12144.72595,12957.838925,10513.24075,STOP,True,1.1852546546900413,13430.847023764816,963.7459384076172,813.112975,96374.5938407617,5.372338809505926,10.7419914496071,251.4981582499271,-6.715423511881397,-268.9555732114156,-0.002790731068146516,-0.2790731068146516,193,772
ETH,2020-08-07 12:00:00,2020-08-07 16:00:00,2020-08-07 20:00:00,385.662735,376.75,394.57547,403.488205,376.56162500000005,STOP,False,108.46404510155041,41830.54028302729,966.7112910181667,8.912734999999998,96671.12910181667,16.732216113210917,33.069574944216164,0.0,-987.1432055141659,-1020.212780458382,-0.010553438135431997,-1.0553438135431998,1,4
ETH,2020-08-11 16:00:00,2020-08-11 20:00:00,2020-08-12 00:00:00,380.7202649999999,376.24,385.20052999999984,389.68079499999976,376.05188000000004,STOP,False,212.71307416799576,80984.17796620398,953.010941237258,4.480264999999918,95301.0941237258,32.39367118648159,64.3901317630633,27.525570737125417,-993.0265247497348,-1084.9422272499235,-0.011384362763363284,-1.1384362763363285,1,4
ETH,2020-08-12 04:00:00,2020-08-12 08:00:00,2020-08-13 20:00:00,379.28955,365.85,392.7291,406.16865,405.96556567500005,TP2,True,70.15442796596597,26608.84141371865,942.8439423699976,13.439549999999997,94284.39423699977,10.64353656548746,21.847174874931465,30.50106641799213,1400.254359891361,1347.9061185984374,0.01429617413895928,1.429617413895928,9,36
ETH,2020-08-19 04:00:00,2020-08-19 08:00:00,2020-08-19 16:00:00,413.576685,402.0,425.15337,436.730055,401.79900000000004,STOP,False,83.07651459939491,34358.50950937185,961.7506404150959,11.576684999999998,96175.06404150958,13.74340380374874,27.09542799955765,13.674554914886077,-978.4490198495714,-1019.2190027640152,-0.010597539111844165,-1.0597539111844165,2,8
ETH,2020-08-19 20:00:00,2020-08-20 00:00:00,2020-08-21 20:00:00,407.66372999999993,393.25,422.07745999999986,436.4911899999998,393.053375,STOP,False,65.98682025179077,26900.43327468456,951.1162106678396,14.41372999999993,95111.62106678396,10.760173309873824,21.13471027206771,20.97041405665028,-964.0908691998469,-1006.1959935285649,-0.010579106761539163,-1.0579106761539163,11,44
ETH,2020-08-22 00:00:00,2020-08-22 04:00:00,2020-08-22 20:00:00,385.58269499999994,379.92,391.2453899999999,396.9080849999998,396.7096309574998,TP2,True,165.88286310455285,63961.56141016955,939.344059487824,5.662694999999928,93934.40594878241,25.58462456406782,51.71978144832845,9.725131673799067,1376.3308004820378,1314.8858873599104,0.013997915610142356,1.399791561014236,4,16
ETH,2020-08-25 12:00:00,2020-08-25 16:00:00,2020-08-25 20:00:00,385.75278,380.4,391.10555999999997,396.45833999999996,380.2098,STOP,False,177.8648528244063,68611.86144130558,952.0714269014248,5.352779999999996,95207.14269014249,27.444744576522233,54.495128624281016,0.0,-985.9013219086277,-1040.3964505329086,-0.01092771425689082,-1.092771425689082,1,4
ETH,2020-10-06 08:00:00,2020-10-06 12:00:00,2020-10-06 16:00:00,346.29305999999997,343.6,348.9861199999999,351.67917999999986,343.42820000000006,STOP,False,270.17590188799494,93560.03980305354,727.599914338469,2.693059999999946,93597.46381897476,37.42401592122142,74.5384253887297,0.041767573376472696,-774.0161342828163,-848.5963272449225,-0.009066445741373698,-1.1662952544688834,1,4
ETH,2020-10-06 20:00:00,2020-10-07 00:00:00,2020-10-07 04:00:00,340.9704,336.8,345.14079999999996,349.31119999999993,336.63160000000005,STOP,False,222.39801336018238,75831.13957462672,927.4886749172985,4.170399999999972,92748.86749172985,30.33245582985069,60.278935459554525,0.0,-964.9405003671449,-1025.2194358266993,-0.011053713792441888,-1.1053713792441888,1,4
BTC,2020-10-16 04:00:00,2020-10-16 08:00:00,2020-10-19 00:00:00,11311.522935,11200.0,11423.045870000002,11534.568805000003,11528.801520597503,TP2,True,8.105625899665517,91686.97326659651,903.9631903427211,111.52293500000087,91723.64805590315,36.67478930663861,73.87334794387243,59.89738583473666,1309.4233264880252,1175.652592709416,0.01281733356258232,1.3005536124360206,16,64
ETH,2020-10-26 08:00:00,2020-10-26 12:00:00,2020-10-26 16:00:00,405.312555,400.0,410.62510999999995,415.9376649999999,399.8,STOP,False,174.86746141661214,70875.97757313098,928.9930064861255,5.312554999999975,92899.30064861255,28.350391029252393,56.31519545899701,14.681722723726706,-963.9664987694459,-1034.9634169521696,-0.011140701918380123,-1.1140701918380123,1,4
ETH,2020-10-26 16:00:00,2020-10-26 20:00:00,2020-10-28 12:00:00,391.69575,382.3,401.09149999999994,410.4872499999999,382.10885,STOP,True,97.7722238582984,38296.964553344085,918.6433723166037,9.395749999999964,91864.33723166038,15.318785821337634,30.6299122497646,16.2942292582561,-19.148482276671928,-66.07262378469262,-0.000719241283133333,-0.0719241283133333,10,40
ETH,2020-10-28 12:00:00,2020-10-28 16:00:00,2020-10-29 12:00:00,387.73377,380.52,394.94754,402.16131,380.32974,STOP,False,127.25421604497448,49340.75693551244,917.9826460787569,7.213770000000011,91798.2646078757,19.73630277420498,39.09572793512057,9.867546420559412,-942.1940332234695,-991.1573075791495,-0.010797124671288336,-1.0797124671288334,5,20
ETH,2020-10-30 08:00:00,2020-10-30 12:00:00,2020-10-31 08:00:00,379.62971999999996,373.29,385.9694399999999,392.30915999999985,392.11300541999987,TP2,True,143.23520171284753,54376.33952039182,908.0710730029656,6.339719999999943,90807.10730029654,21.75053580815673,44.03476657088926,13.704099541477543,1334.2373864395036,1276.4985203271367,0.014057253427375372,1.405725342737537,5,20
ETH,2020-11-03 04:00:00,2020-11-03 08:00:00,2020-11-03 20:00:00,375.70775999999995,370.23,381.1855199999999,386.6632799999998,386.4699483599998,TP2,True,168.1044912895505,63158.16186833652,920.8360582062369,5.4777599999999325,92083.60582062368,25.26326474733461,51.06612324640183,3.2064250668568866,1348.984379331536,1294.7118310182775,0.014060177373378932,1.406017737337893,3,12
ETH,2020-11-15 20:00:00,2020-11-16 00:00:00,2020-11-16 16:00:00,448.29403499999995,440.19,456.3980699999999,464.50210499999986,464.2698539474999,TP2,True,115.22447478526745,51654.4447322433,933.7831765164195,8.104034999999953,93378.31765164195,20.66177789289732,41.87321466780509,5.265528048737152,1374.1472050261223,1327.00846230958,0.014211098418587177,1.4211098418587176,4,16
ETH,2020-11-26 08:00:00,2020-11-26 12:00:00,2020-11-26 16:00:00,512.9463450000001,482.0,543.8926900000001,574.8390350000002,481.759,STOP,False,30.603073194573167,15697.734540923782,947.0532611395154,30.946345000000065,94705.32611395154,6.279093816369513,12.176416192027263,2.063779447022431,-954.428601779407,-968.6687974184567,-0.01022823992235593,-1.022823992235593,1,4
BTC,2020-11-26 16:00:00,2020-11-26 20:00:00,2020-11-27 00:00:00,16525.11843,16188.0,16862.236859999997,17199.355289999996,17190.755612355,TP2,True,2.78052603995971,45948.52210803311,937.3665731653308,337.1184299999986,93736.65731653308,18.379408843213245,37.31176671593214,5.13705634596809,1382.3725737641112,1339.9237507022108,0.014294554436451808,1.4294554436451807,1,4
ETH,2020-11-26 16:00:00,2020-11-26 20:00:00,2020-11-28 16:00:00,500.41008,481.0,519.82016,539.23024,538.96062488,TP2,True,48.29277226911641,24166.190034610325,937.3665731653308,19.410079999999994,93736.65731653308,9.66647601384413,19.890257523608586,12.443015495358077,1393.2637398008178,1360.930466781851,0.014518657969488025,1.4518657969488025,11,44
ETH,2020-12-05 00:00:00,2020-12-05 04:00:00,2020-12-06 00:00:00,576.288,560.88,591.696,607.104,606.8004480000001,TP2,True,62.5892468419114,36069.43188403144,964.3751153401718,15.408000000000015,96437.51153401718,14.427772753612576,29.426667377517845,8.499655228011301,1427.8046757317386,1389.8783531262095,0.014412217103258067,1.4412217103258067,5,20
BTC,2020-12-08 12:00:00,2020-12-08 16:00:00,2020-12-08 20:00:00,18819.314954999998,18610.0,19028.629909999996,19237.944864999994,18600.695,STOP,False,2.5605837906835682,48188.43282554186,535.9684809206555,209.314954999998,97827.3898871434,19.275373130216746,38.3268283751963,0.0,-559.7947130929667,-598.1215414681631,-0.0061140498806947,-1.1159640216916202,1,4
ETH,2020-12-08 12:00:00,2020-12-08 16:00:00,2020-12-08 20:00:00,574.417065,568.21,580.6241299999999,586.8311949999999,567.9258950000001,STOP,False,86.34813408924512,49599.841751770626,535.9684809206553,6.207064999999943,97827.3898871434,19.83993670070825,39.45567323439407,0.0,-560.5004175560764,-599.9560907904705,-0.0061328028017776795,-1.1193868896169061,1,4
BTC,2020-12-09 00:00:00,2020-12-09 04:00:00,2020-12-09 08:00:00,18309.149999999998,18032.0,18586.299999999996,18863.449999999993,18022.984,STOP,False,2.9226087468784154,53510.48193790893,810.0010141973464,277.1499999999978,96629.31225488478,21.404192775163573,42.47384504846347,5.238501453557354,-836.3512546592011,-884.0636011612219,-0.009149020939208134,-1.0914351780624203,1,4
ETH,2020-12-09 00:00:00,2020-12-09 04:00:00,2020-12-09 08:00:00,552.3860549999999,542.0,562.7721099999999,573.1581649999998,541.729,STOP,False,77.98928603761014,43080.194046582044,810.0010141973465,10.386054999999942,96629.31225488478,17.232077618632818,34.131700792980226,4.199177128123043,-831.1361107135356,-869.4669886346389,-0.008997963126770427,-1.0734146913337126,1,4
BTC,2020-12-09 08:00:00,2020-12-09 12:00:00,2020-12-11 08:00:00,18254.062469999997,17650.0,18858.124939999994,19462.18740999999,17641.175,STOP,False,1.570628641522612,28670.35333952499,948.757816650889,604.0624699999971,94875.78166508891,11.468141335809996,22.55123522585506,17.186695006322395,-962.6186144123272,-1002.3565446445048,-0.010564935825064597,-1.0564935825064599,11,44
ETH,2020-12-09 08:00:00,2020-12-09 12:00:00,2020-12-16 16:00:00,562.170945,530.43,593.91189,625.652835,625.3400085825,TP2,True,29.890660679790372,16803.660961032096,948.7578166508891,31.74094500000001,94875.78166508891,6.7214643844128386,14.008538099279008,39.97348320869119,1414.0233261333308,1360.0413048253606,0.0143349681125822,1.43349681125822,43,172
ETH,2020-12-20 20:00:00,2020-12-21 00:00:00,2020-12-21 08:00:00,638.41905,621.01,655.8281,673.2371499999999,620.6994950000001,STOP,False,54.70342518705494,34923.708739665686,952.3346642526976,17.40904999999998,95233.46642526975,13.969483495866275,27.55123885121639,14.549281292065476,-969.3203512903998,-1011.4208714336817,-0.010620435330129975,-1.0620435330129974,2,8
BTC,2020-12-21 12:00:00,2020-12-21 16:00:00,2020-12-25 08:00:00,22704.996825000002,21815.0,23594.993650000004,24484.990475000006,24472.747979762506,TP2,True,1.0586784458903644,24037.29075263666,942.2204555383607,889.996825000002,94222.04555383607,9.614916301054665,19.790074751145156,20.59243114623242,1400.6053725895697,1360.2228666921922,0.014436354663038976,1.4436354663038975,22,88
ETH,2020-12-21 12:00:00,2020-12-21 16:00:00,2020-12-22 04:00:00,610.14492,595.9,624.3898399999999,638.6347599999999,595.60205,STOP,False,66.14431358957172,40357.61692356415,942.2204555383606,14.24491999999998,94222.04555383607,16.14304676942566,31.901322277342373,5.251421417387794,-961.9281537723745,-999.0808974671046,-0.010603472802936074,-1.0603472802936074,3,12
ETH,2020-12-22 08:00:00,2020-12-22 12:00:00,2020-12-23 20:00:00,611.88579,588.0,635.7715800000001,659.6573700000001,587.706,STOP,True,39.306974886145596,24051.37938071936,938.8781476657493,23.885790000000043,93887.81476657493,9.620551752287746,19.236293228699346,10.18403985451399,-12.025689690359172,-41.44602277357251,-0.00044144197920269136,-0.044144197920269135,8,32
BTC,2021-01-04 08:00:00,2021-01-04 12:00:00,2021-01-06 20:00:00,30758.361495,28130.0,33386.72299,36015.084485,35997.0769427575,TP2,True,0.3596983964349529,11063.7333067181,945.4174150028758,2628.361495000001,94541.74150028758,4.425493322687241,9.415740722490362,59.204789083763686,1411.8851927897026,1343.2646629834485,0.014208165003808,1.4208165003808,14,56
BTC,2021-01-10 20:00:00,2021-01-11 00:00:00,2021-01-11 04:00:00,38169.09501,35111.11,41227.080019999994,44285.06502999999,35093.554445,STOP,False,0.3135561680312851,11968.155168557645,958.8500616327101,3057.9850099999967,95885.00616327101,4.787262067423058,9.188782249171648,0.0,-964.3547141861721,-973.5434964353437,-0.010153240171644918,-1.0153240171644917,1,4
ETH,2021-01-11 00:00:00,2021-01-11 04:00:00,2021-01-11 12:00:00,1105.57251,1010.91,1200.23502,1294.89753,1010.404545,STOP,False,10.026298971666362,11084.8005201156,949.1146266683567,94.66251,94911.46266683568,4.43392020804624,8.486167428246446,7.119469882018911,-954.1824696150802,-969.7881069253456,-0.01021781858245677,-1.021781858245677,2,8
BTC,2021-01-11 04:00:00,2021-01-11 08:00:00,2021-01-11 12:00:00,34389.436125,32538.0,36240.87225,38092.308375,32521.731000000003,STOP,False,0.5107554046903828,17564.590365098447,945.6310072827692,1851.4361250000002,94563.10072827693,7.02583614603938,13.670096097294088,0.0,-953.9404869616754,-967.6105830589695,-0.010232432900432882,-1.0232432900432882,1,4
BTC,2021-01-11 16:00:00,2021-01-11 20:00:00,2021-01-12 04:00:00,32270.757315,30420.0,34121.51463,35972.271945,35954.285809027504,TP2,True,0.5023568634489034,16211.436425884154,929.7406397685136,1850.757314999999,92974.06397685135,6.484574570353662,13.523472315091327,5.9638202532920825,1385.8079359600042,1366.3206433916207,0.0146957181922456,1.46957181922456,2,8
ETH,2021-01-11 16:00:00,2021-01-11 20:00:00,2021-01-12 04:00:00,984.642075,915.0,1054.28415,1123.926225,1123.3642618875,TP2,True,13.350271940755842,13145.23946556011,929.7406397685136,69.64207499999998,92974.06397685135,5.258095786224044,11.071127986224155,1.4511745599601602,1387.341034440165,1374.8187318939806,0.01478712097855895,1.478712097855895,2,8
