event_time,symbol,side,tier,funding_value,rolling_pctl
2025-04-18T00:00:00Z,ETHUSDT,neg,P5,-3.125e-05,0.031050228310502283
2025-04-19T16:00:00Z,SOLUSDT,neg,P2.5,-0.00013071,0.021917808219178082
2025-04-19T16:00:00Z,SOLUSDT,neg,P5,-0.00013071,0.021917808219178082
2025-04-20T16:00:00Z,ETHUSDT,neg,P2.5,-5.358e-05,0.011872146118721462
2025-04-22T00:00:00Z,ETHUSDT,neg,P2.5,-3.6e-05,0.024657534246575342
2025-04-22T00:00:00Z,ETHUSDT,neg,P5,-3.6e-05,0.024657534246575342
2025-04-22T00:00:00Z,SOLUSDT,neg,P1,-0.00025936,0.005479452054794521
2025-04-22T16:00:00Z,BTCUSDT,neg,P2.5,-7.045e-05,0.01004566210045662
2025-04-24T00:00:00Z,BTCUSDT,neg,P5,-2.671e-05,0.048401826484018265
2025-04-26T00:00:00Z,BTCUSDT,neg,P1,-0.00010085,0.0009132420091324201
2025-04-26T00:00:00Z,BTCUSDT,neg,P2.5,-0.00010085,0.0009132420091324201
2025-04-26T00:00:00Z,BTCUSDT,neg,P5,-0.00010085,0.0009132420091324201
2025-04-27T08:00:00Z,ETHUSDT,neg,P1,-6.737e-05,0.0073059360730593605
2025-04-27T08:00:00Z,ETHUSDT,neg,P2.5,-6.737e-05,0.0073059360730593605
2025-04-28T16:00:00Z,BTCUSDT,neg,P2.5,-5.821e-05,0.02009132420091324
2025-04-28T16:00:00Z,BTCUSDT,neg,P5,-5.821e-05,0.02009132420091324
2025-04-28T16:00:00Z,SOLUSDT,neg,P5,-0.00010338,0.045662100456621
2025-04-29T00:00:00Z,SOLUSDT,neg,P2.5,-0.00016044,0.0182648401826484
2025-04-30T00:00:00Z,BTCUSDT,neg,P2.5,-5.181e-05,0.024657534246575342
2025-04-30T00:00:00Z,BTCUSDT,neg,P5,-5.181e-05,0.024657534246575342
2025-04-30T00:00:00Z,ETHUSDT,neg,P2.5,-7.371e-05,0.0073059360730593605
2025-04-30T00:00:00Z,ETHUSDT,neg,P5,-7.371e-05,0.0073059360730593605
2025-04-30T16:00:00Z,SOLUSDT,neg,P2.5,-0.0001511,0.021917808219178082
2025-04-30T16:00:00Z,SOLUSDT,neg,P5,-0.0001511,0.021917808219178082
2025-05-01T16:00:00Z,BTCUSDT,neg,P2.5,-8.028e-05,0.0045662100456621
2025-05-02T08:00:00Z,ETHUSDT,neg,P2.5,-5.797e-05,0.014611872146118721
2025-05-02T08:00:00Z,ETHUSDT,neg,P5,-5.797e-05,0.014611872146118721
2025-05-03T00:00:00Z,SOLUSDT,neg,P5,-0.00012523,0.0319634703196347
2025-05-04T16:00:00Z,SOLUSDT,neg,P5,-0.00012151,0.033789954337899546
2025-05-06T16:00:00Z,ETHUSDT,neg,P5,-3.589e-05,0.032420091324200914
2025-05-19T00:00:00Z,ETHUSDT,neg,P2.5,-4.925e-05,0.017351598173515982
2025-05-19T00:00:00Z,ETHUSDT,neg,P5,-4.925e-05,0.017351598173515982
2025-05-19T08:00:00Z,SOLUSDT,neg,P5,-0.00013744,0.024657534246575342
2025-05-28T16:00:00Z,SOLUSDT,neg,P2.5,-0.00013891,0.024657534246575342
2025-05-28T16:00:00Z,SOLUSDT,neg,P5,-0.00013891,0.024657534246575342
2025-06-06T00:00:00Z,BTCUSDT,neg,P5,-3.491e-05,0.0410958904109589
2025-06-08T16:00:00Z,BTCUSDT,neg,P5,-3.602e-05,0.0410958904109589
2025-06-15T00:00:00Z,BTCUSDT,neg,P5,-3.641e-05,0.04018264840182648
2025-06-21T00:00:00Z,ETHUSDT,neg,P2.5,-4.99e-05,0.017351598173515982
2025-06-21T00:00:00Z,ETHUSDT,neg,P5,-4.99e-05,0.017351598173515982
2025-07-05T00:00:00Z,SOLUSDT,neg,P2.5,-0.00015145,0.021917808219178082
2025-07-05T00:00:00Z,SOLUSDT,neg,P5,-0.00015145,0.021917808219178082
2025-07-07T16:00:00Z,ETHUSDT,neg,P5,-3.011e-05,0.043835616438356165
2025-07-21T16:00:00Z,SOLUSDT,pos,P95,0.000129,0.9506849315068493
2025-08-04T00:00:00Z,SOLUSDT,neg,P2.5,-0.00014534,0.024657534246575342
2025-08-04T00:00:00Z,SOLUSDT,neg,P5,-0.00014534,0.024657534246575342
2025-08-14T08:00:00Z,SOLUSDT,pos,P95,0.00025876,0.9753424657534246
2025-08-14T08:00:00Z,SOLUSDT,pos,P97.5,0.00025876,0.9753424657534246
2025-09-04T08:00:00Z,ETHUSDT,neg,P5,-2.012e-05,0.045662100456621
2025-09-05T00:00:00Z,ETHUSDT,neg,P2.5,-5.54e-05,0.012785388127853882
2025-09-19T16:00:00Z,ETHUSDT,neg,P2.5,-4.324e-05,0.017351598173515982
2025-09-19T16:00:00Z,ETHUSDT,neg,P5,-4.324e-05,0.017351598173515982
2025-09-21T00:00:00Z,BTCUSDT,neg,P5,-5.322e-05,0.01004566210045662
2025-09-23T16:00:00Z,ETHUSDT,neg,P5,-2.189e-05,0.047488584474885846
2025-09-25T00:00:00Z,ETHUSDT,neg,P1,-8.602e-05,0.0036529680365296802
2025-09-25T00:00:00Z,ETHUSDT,neg,P2.5,-8.602e-05,0.0036529680365296802
2025-09-29T16:00:00Z,ETHUSDT,neg,P5,-3.49e-05,0.031050228310502283
2025-09-30T08:00:00Z,SOLUSDT,neg,P2.5,-0.00016084,0.0182648401826484
2025-09-30T08:00:00Z,SOLUSDT,neg,P5,-0.00016084,0.0182648401826484
2025-10-10T16:00:00Z,ETHUSDT,neg,P2.5,-5.147e-05,0.015525114155251141
2025-10-11T00:00:00Z,SOLUSDT,neg,P1,-0.00302761,0.0
2025-10-11T00:00:00Z,SOLUSDT,neg,P2.5,-0.00302761,0.0
2025-10-11T00:00:00Z,SOLUSDT,neg,P5,-0.00302761,0.0
2025-10-11T08:00:00Z,ETHUSDT,neg,P1,-0.00013094,0.0018264840182648401
2025-10-12T00:00:00Z,BTCUSDT,neg,P5,-3.055e-05,0.0228310502283105
2025-10-12T16:00:00Z,BTCUSDT,neg,P1,-0.00010915,0.0009132420091324201
2025-10-18T00:00:00Z,BTCUSDT,neg,P2.5,-4.819e-05,0.0136986301369863
2025-10-18T00:00:00Z,BTCUSDT,neg,P5,-4.819e-05,0.0136986301369863
2025-10-21T00:00:00Z,BTCUSDT,neg,P2.5,-5.567e-05,0.010958904109589041
2025-10-21T00:00:00Z,BTCUSDT,neg,P5,-5.567e-05,0.010958904109589041
2025-10-22T00:00:00Z,ETHUSDT,neg,P5,-2.491e-05,0.049315068493150684
2025-10-29T00:00:00Z,ETHUSDT,neg,P2.5,-5.159e-05,0.017351598173515982
2025-10-29T00:00:00Z,SOLUSDT,neg,P5,-0.0001386,0.03561643835616438
2025-10-30T16:00:00Z,ETHUSDT,neg,P2.5,-6.394e-05,0.012785388127853882
2025-10-30T16:00:00Z,SOLUSDT,neg,P2.5,-0.00016797,0.024657534246575342
2025-10-30T16:00:00Z,SOLUSDT,neg,P5,-0.00016797,0.024657534246575342
2025-11-03T08:00:00Z,SOLUSDT,neg,P5,-0.00017049,0.023744292237442923
2025-11-11T08:00:00Z,BTCUSDT,neg,P5,-2.775e-05,0.04200913242009133
2025-11-11T08:00:00Z,SOLUSDT,neg,P2.5,-0.00020845,0.019178082191780823
2025-11-11T08:00:00Z,SOLUSDT,neg,P5,-0.00020845,0.019178082191780823
2025-11-14T00:00:00Z,SOLUSDT,neg,P2.5,-0.00019091,0.021004566210045664
2025-11-14T00:00:00Z,SOLUSDT,neg,P5,-0.00019091,0.021004566210045664
2025-11-25T00:00:00Z,BTCUSDT,neg,P2.5,-5.29e-05,0.014611872146118721
2025-11-25T00:00:00Z,BTCUSDT,neg,P5,-5.29e-05,0.014611872146118721
2025-11-25T16:00:00Z,SOLUSDT,neg,P5,-0.00018105,0.023744292237442923
2025-11-27T00:00:00Z,BTCUSDT,neg,P5,-2.599e-05,0.047488584474885846
2025-11-28T08:00:00Z,SOLUSDT,neg,P5,-0.00015136,0.038356164383561646
2025-12-11T08:00:00Z,SOLUSDT,neg,P5,-0.00016369,0.030136986301369864
2025-12-18T08:00:00Z,ETHUSDT,neg,P5,-3.186e-05,0.04200913242009133
2026-01-09T00:00:00Z,BTCUSDT,neg,P5,-2.813e-05,0.0410958904109589
2026-01-22T16:00:00Z,ETHUSDT,neg,P5,-2.933e-05,0.048401826484018265
2026-01-26T00:00:00Z,ETHUSDT,neg,P1,-0.00013629,0.0018264840182648401
2026-01-26T00:00:00Z,ETHUSDT,neg,P5,-0.00013629,0.0018264840182648401
2026-01-26T00:00:00Z,SOLUSDT,neg,P2.5,-0.00020746,0.0182648401826484
2026-01-26T00:00:00Z,SOLUSDT,neg,P5,-0.00020746,0.0182648401826484
2026-01-30T00:00:00Z,SOLUSDT,neg,P2.5,-0.000182,0.021004566210045664
2026-01-31T00:00:00Z,ETHUSDT,neg,P2.5,-7.003e-05,0.010958904109589041
2026-01-31T00:00:00Z,ETHUSDT,neg,P5,-7.003e-05,0.010958904109589041
2026-01-31T08:00:00Z,SOLUSDT,neg,P2.5,-0.00019176,0.02009132420091324
2026-01-31T08:00:00Z,SOLUSDT,neg,P5,-0.00019176,0.02009132420091324
2026-02-01T00:00:00Z,BTCUSDT,neg,P5,-3.267e-05,0.030136986301369864
2026-02-01T00:00:00Z,SOLUSDT,neg,P1,-0.00069212,0.0045662100456621
2026-02-02T08:00:00Z,BTCUSDT,neg,P5,-3.043e-05,0.034703196347031964
2026-02-02T16:00:00Z,BTCUSDT,neg,P2.5,-5.713e-05,0.010958904109589041
2026-02-04T08:00:00Z,SOLUSDT,neg,P1,-0.00047041,0.0073059360730593605
2026-02-04T08:00:00Z,SOLUSDT,neg,P2.5,-0.00047041,0.0073059360730593605
2026-02-04T16:00:00Z,ETHUSDT,neg,P2.5,-6.117e-05,0.019178082191780823
2026-02-05T16:00:00Z,BTCUSDT,neg,P2.5,-4.957e-05,0.017351598173515982
2026-02-06T00:00:00Z,ETHUSDT,neg,P1,-0.00027709,0.0
2026-02-06T00:00:00Z,SOLUSDT,neg,P5,-0.00016041,0.038356164383561646
2026-02-06T08:00:00Z,BTCUSDT,neg,P1,-0.00013688,0.0
2026-02-06T08:00:00Z,SOLUSDT,neg,P1,-0.00043701,0.00821917808219178
2026-02-08T16:00:00Z,BTCUSDT,neg,P2.5,-4.864e-05,0.021917808219178082
2026-02-08T16:00:00Z,ETHUSDT,neg,P2.5,-5.398e-05,0.023744292237442923
2026-02-08T16:00:00Z,ETHUSDT,neg,P5,-5.398e-05,0.023744292237442923
2026-02-10T00:00:00Z,BTCUSDT,neg,P1,-8.798e-05,0.006392694063926941
2026-02-10T08:00:00Z,ETHUSDT,neg,P1,-0.0001521,0.0036529680365296802
2026-02-10T08:00:00Z,ETHUSDT,neg,P2.5,-0.0001521,0.0036529680365296802
2026-02-12T00:00:00Z,SOLUSDT,neg,P5,-0.0001924,0.026484018264840183
2026-02-13T00:00:00Z,ETHUSDT,neg,P2.5,-0.00010652,0.01004566210045662
2026-02-15T00:00:00Z,ETHUSDT,neg,P2.5,-6.367e-05,0.024657534246575342
2026-02-15T00:00:00Z,ETHUSDT,neg,P5,-6.367e-05,0.024657534246575342
2026-02-15T00:00:00Z,SOLUSDT,neg,P5,-0.00017847,0.03287671232876712
2026-02-16T08:00:00Z,BTCUSDT,neg,P5,-3.277e-05,0.04200913242009133
2026-02-17T16:00:00Z,ETHUSDT,neg,P5,-4.733e-05,0.04018264840182648
2026-02-18T16:00:00Z,SOLUSDT,neg,P2.5,-0.0002287,0.021917808219178082
2026-02-18T16:00:00Z,SOLUSDT,neg,P5,-0.0002287,0.021917808219178082
2026-02-19T00:00:00Z,BTCUSDT,neg,P5,-4.014e-05,0.03287671232876712
2026-02-19T00:00:00Z,ETHUSDT,neg,P5,-0.00010561,0.010958904109589041
2026-02-22T16:00:00Z,ETHUSDT,neg,P5,-4.379e-05,0.04657534246575343
2026-02-23T08:00:00Z,BTCUSDT,neg,P1,-9.317e-05,0.006392694063926941
2026-02-23T08:00:00Z,BTCUSDT,neg,P2.5,-9.317e-05,0.006392694063926941
2026-02-23T08:00:00Z,ETHUSDT,neg,P1,-0.00036526,0.0
2026-02-23T08:00:00Z,ETHUSDT,neg,P2.5,-0.00036526,0.0
2026-02-23T08:00:00Z,SOLUSDT,neg,P1,-0.00053535,0.00821917808219178
2026-02-23T08:00:00Z,SOLUSDT,neg,P2.5,-0.00053535,0.00821917808219178
2026-02-25T00:00:00Z,SOLUSDT,neg,P5,-0.00017258,0.03744292237442922
2026-02-27T08:00:00Z,BTCUSDT,neg,P2.5,-8.123e-05,0.011872146118721462
2026-02-27T08:00:00Z,BTCUSDT,neg,P5,-8.123e-05,0.011872146118721462
2026-02-27T16:00:00Z,ETHUSDT,neg,P2.5,-0.00011015,0.01004566210045662
2026-02-27T16:00:00Z,SOLUSDT,neg,P5,-0.00018881,0.031050228310502283
2026-02-28T16:00:00Z,SOLUSDT,neg,P2.5,-0.00022315,0.023744292237442923
2026-03-02T00:00:00Z,ETHUSDT,neg,P2.5,-7.621e-05,0.023744292237442923
2026-03-02T00:00:00Z,ETHUSDT,neg,P5,-7.621e-05,0.023744292237442923
2026-03-04T00:00:00Z,BTCUSDT,neg,P2.5,-5.39e-05,0.021004566210045664
2026-03-04T00:00:00Z,BTCUSDT,neg,P5,-5.39e-05,0.021004566210045664
2026-03-06T16:00:00Z,ETHUSDT,neg,P2.5,-9.858e-05,0.0136986301369863
2026-03-06T16:00:00Z,ETHUSDT,neg,P5,-9.858e-05,0.0136986301369863
2026-03-08T08:00:00Z,ETHUSDT,neg,P2.5,-8.766e-05,0.0182648401826484
2026-03-08T08:00:00Z,ETHUSDT,neg,P5,-8.766e-05,0.0182648401826484
2026-03-08T08:00:00Z,SOLUSDT,neg,P5,-0.00016925,0.042922374429223746
2026-03-09T00:00:00Z,BTCUSDT,neg,P2.5,-5.77e-05,0.0182648401826484
2026-03-11T00:00:00Z,BTCUSDT,neg,P1,-0.00011052,0.0036529680365296802
2026-03-11T00:00:00Z,BTCUSDT,neg,P2.5,-0.00011052,0.0036529680365296802
2026-03-11T00:00:00Z,BTCUSDT,neg,P5,-0.00011052,0.0036529680365296802
2026-03-12T08:00:00Z,ETHUSDT,neg,P5,-6.811e-05,0.0365296803652968
2026-03-14T08:00:00Z,BTCUSDT,neg,P5,-3.988e-05,0.04474885844748858
2026-03-15T08:00:00Z,BTCUSDT,neg,P2.5,-6.461e-05,0.017351598173515982
2026-03-18T00:00:00Z,BTCUSDT,neg,P2.5,-6.569e-05,0.017351598173515982
2026-03-18T00:00:00Z,BTCUSDT,neg,P5,-6.569e-05,0.017351598173515982
2026-03-22T08:00:00Z,BTCUSDT,neg,P5,-4.425e-05,0.04018264840182648
2026-03-22T16:00:00Z,BTCUSDT,neg,P2.5,-6.837e-05,0.017351598173515982
2026-03-22T16:00:00Z,ETHUSDT,neg,P5,-7.418e-05,0.030136986301369864
2026-03-26T08:00:00Z,SOLUSDT,neg,P5,-0.00019611,0.030136986301369864
2026-03-26T16:00:00Z,ETHUSDT,neg,P5,-8.212e-05,0.023744292237442923
2026-03-26T16:00:00Z,SOLUSDT,neg,P2.5,-0.00022349,0.023744292237442923
2026-03-27T08:00:00Z,BTCUSDT,neg,P2.5,-6.298e-05,0.021004566210045664
2026-03-27T08:00:00Z,BTCUSDT,neg,P5,-6.298e-05,0.021004566210045664
2026-04-02T00:00:00Z,ETHUSDT,neg,P2.5,-8.956e-05,0.0182648401826484
2026-04-02T00:00:00Z,ETHUSDT,neg,P5,-8.956e-05,0.0182648401826484
2026-04-02T08:00:00Z,ETHUSDT,neg,P1,-0.00013372,0.0091324200913242
2026-04-02T08:00:00Z,SOLUSDT,neg,P2.5,-0.00023581,0.021917808219178082
2026-04-02T16:00:00Z,BTCUSDT,neg,P2.5,-7.398e-05,0.017351598173515982
2026-04-02T16:00:00Z,BTCUSDT,neg,P5,-7.398e-05,0.017351598173515982
2026-04-07T08:00:00Z,SOLUSDT,neg,P5,-0.00021212,0.030136986301369864
2026-04-11T00:00:00Z,BTCUSDT,neg,P2.5,-7.225e-05,0.019178082191780823
2026-04-11T00:00:00Z,ETHUSDT,neg,P5,-6.627e-05,0.045662100456621
2026-04-13T16:00:00Z,BTCUSDT,neg,P5,-5.409e-05,0.03561643835616438
2026-04-15T00:00:00Z,BTCUSDT,neg,P1,-9.313e-05,0.00821917808219178
2026-04-15T00:00:00Z,BTCUSDT,neg,P2.5,-9.313e-05,0.00821917808219178
2026-04-17T16:00:00Z,BTCUSDT,neg,P2.5,-0.00010789,0.005479452054794521
2026-04-17T16:00:00Z,BTCUSDT,neg,P5,-0.00010789,0.005479452054794521
2026-04-18T16:00:00Z,ETHUSDT,neg,P1,-0.00015064,0.00821917808219178
2026-04-18T16:00:00Z,ETHUSDT,neg,P2.5,-0.00015064,0.00821917808219178
2026-04-19T16:00:00Z,BTCUSDT,neg,P1,-0.00012276,0.0027397260273972603
2026-04-21T00:00:00Z,BTCUSDT,neg,P2.5,-7.937e-05,0.021004566210045664
2026-04-21T00:00:00Z,BTCUSDT,neg,P5,-7.937e-05,0.021004566210045664
2026-04-23T00:00:00Z,BTCUSDT,neg,P2.5,-7.87e-05,0.021917808219178082
2026-04-24T08:00:00Z,BTCUSDT,neg,P2.5,-7.865e-05,0.0228310502283105
2026-04-24T08:00:00Z,ETHUSDT,neg,P5,-6.98e-05,0.04657534246575343
2026-04-24T16:00:00Z,ETHUSDT,neg,P2.5,-0.00012145,0.014611872146118721
2026-04-27T08:00:00Z,BTCUSDT,neg,P2.5,-8.659e-05,0.012785388127853882
2026-04-27T08:00:00Z,ETHUSDT,neg,P5,-7.865e-05,0.03515981735159817
2026-04-28T00:00:00Z,ETHUSDT,neg,P1,-0.00016104,0.006392694063926941
2026-04-28T00:00:00Z,ETHUSDT,neg,P2.5,-0.00016104,0.006392694063926941
2026-04-30T16:00:00Z,ETHUSDT,neg,P5,-7.717e-05,0.038356164383561646
2026-05-05T16:00:00Z,BTCUSDT,neg,P5,-8.24e-05,0.0136986301369863
2026-05-06T00:00:00Z,BTCUSDT,neg,P1,-9.153e-05,0.00821917808219178
2026-05-06T08:00:00Z,ETHUSDT,neg,P5,-9.447e-05,0.025570776255707764
2026-05-07T08:00:00Z,ETHUSDT,neg,P2.5,-0.00011993,0.01643835616438356
2026-05-23T16:00:00Z,SOLUSDT,neg,P2.5,-0.00028322,0.01643835616438356
2026-05-23T16:00:00Z,SOLUSDT,neg,P5,-0.00028322,0.01643835616438356
