signal_time,sweep_time,choch_time,fvg_low,fvg_high,entry_price,stop_loss,risk_pct
2025-11-24 00:00:00,2025-11-21 00:00:00,2025-11-23 00:00:00,2759.02,2768.29,2768.29,2790.01,-0.7845998793479099
2025-11-24 00:00:00,2025-11-21 08:00:00,2025-11-23 00:00:00,2759.02,2768.29,2768.29,2669.0,3.586690700757506
2025-11-24 00:00:00,2025-11-21 12:00:00,2025-11-23 00:00:00,2759.02,2768.29,2768.29,2663.01,3.803069765089631
2025-12-05 16:00:00,2025-12-01 04:00:00,2025-12-03 04:00:00,3021.27,3029.59,3029.59,2813.2,7.142550642166112
2025-12-09 16:00:00,2025-12-07 12:00:00,2025-12-09 12:00:00,3130.0,3245.63,3245.63,2983.08,8.089338587577764
2025-12-28 00:00:00,2025-12-24 12:00:00,2025-12-27 20:00:00,2930.82,2941.14,2941.14,2900.93,1.3671569527462153
2026-01-11 12:00:00,2026-01-08 04:00:00,2026-01-11 08:00:00,3102.42,3105.0,3105.0,3125.42,-0.6576489533011295
2026-01-11 12:00:00,2026-01-08 12:00:00,2026-01-11 08:00:00,3102.42,3105.0,3105.0,3090.04,0.48180354267310904
2026-01-27 20:00:00,2026-01-25 20:00:00,2026-01-27 16:00:00,2943.63,2978.92,2978.92,2797.2,6.100197386972468
2026-02-08 12:00:00,2026-02-05 04:00:00,2026-02-08 08:00:00,2090.01,2097.57,2097.57,2076.68,0.995914319903523
2026-02-08 12:00:00,2026-02-05 08:00:00,2026-02-08 08:00:00,2090.01,2097.57,2097.57,2068.2,1.400191650338265
2026-02-08 12:00:00,2026-02-05 16:00:00,2026-02-08 08:00:00,2090.01,2097.57,2097.57,1927.33,8.116058105331419
2026-02-08 12:00:00,2026-02-06 00:00:00,2026-02-08 08:00:00,2090.01,2097.57,2097.57,1818.18,13.319698508273865
2026-02-13 16:00:00,2026-02-10 12:00:00,2026-02-13 12:00:00,1969.26,2031.42,2031.42,1994.57,1.8140020281379594
2026-02-13 16:00:00,2026-02-11 08:00:00,2026-02-13 12:00:00,1969.26,2031.42,2031.42,1939.21,4.539189335538689
2026-02-13 16:00:00,2026-02-12 16:00:00,2026-02-13 12:00:00,1969.26,2031.42,2031.42,1903.19,6.312333244725366
2026-02-22 00:00:00,2026-02-18 16:00:00,2026-02-21 12:00:00,1966.09,1969.49,1969.49,1928.88,2.06195512543856
2026-02-22 00:00:00,2026-02-19 12:00:00,2026-02-21 12:00:00,1966.09,1969.49,1969.49,1923.78,2.320905412060992
2026-02-22 00:00:00,2026-02-19 16:00:00,2026-02-21 12:00:00,1966.09,1969.49,1969.49,1911.49,2.94492482825503
2026-02-25 16:00:00,2026-02-23 16:00:00,2026-02-25 12:00:00,1928.45,2013.36,2013.36,1847.46,8.239957086661096
2026-02-25 16:00:00,2026-02-24 12:00:00,2026-02-25 12:00:00,1928.45,2013.36,2013.36,1811.81,10.010628998291411
2026-03-26 00:00:00,2026-03-22 00:00:00,2026-03-25 08:00:00,2140.57,2146.35,2146.35,2070.78,3.5208609965755686
2026-03-26 00:00:00,2026-03-22 20:00:00,2026-03-25 08:00:00,2140.57,2146.35,2146.35,2050.12,4.483425350012814
2026-03-26 00:00:00,2026-03-23 04:00:00,2026-03-25 08:00:00,2140.57,2146.35,2146.35,2026.0,5.607193607752692
2026-03-30 08:00:00,2026-03-27 12:00:00,2026-03-30 04:00:00,2043.5,2048.14,2048.14,1983.02,3.1794701534074763
2026-03-30 08:00:00,2026-03-29 20:00:00,2026-03-30 04:00:00,2043.5,2048.14,2048.14,1970.93,3.7697618326872093
2026-04-29 04:00:00,2026-04-28 12:00:00,2026-04-29 00:00:00,2305.95,2309.33,2309.33,2266.09,1.8724045502375053
2026-05-09 20:00:00,2026-05-07 16:00:00,2026-05-09 16:00:00,2318.27,2324.7,2324.7,2285.95,1.6668817481825613
2026-05-29 16:00:00,2026-05-27 12:00:00,2026-05-29 12:00:00,2002.5,2005.43,2005.43,2055.06,-2.4747809696673473
2026-05-29 16:00:00,2026-05-27 16:00:00,2026-05-29 12:00:00,2002.5,2005.43,2005.43,2051.96,-2.320200655221073
2026-05-29 16:00:00,2026-05-28 04:00:00,2026-05-29 12:00:00,2002.5,2005.43,2005.43,1972.0,1.6669741651416436
