symbol,entry_time,exit_time,sweep_time,entry_price,stop_loss,tp1,tp2,exit_price,exit_reason,tp1_hit,entry_fee,exit_fees,funding_paid,net_pnl,net_return,initial_risk_pct,net_r,holding_hours
BTCUSDT,2020-09-13 11:00:00,2020-09-13 13:00:00,2020-09-12 13:00:00,10351.201760629729,10271.0,10410.72179946,10480.58269919,10260.729,STOP,False,0.001,0.0009912596853271824,0.0,-0.01073157435814498,-0.01073157435814498,0.007748062735553269,-1.3850654962951414,2.0
BTCUSDT,2020-09-14 01:00:00,2020-09-14 08:00:00,2020-09-13 17:00:00,10297.4872,10215.89824143,10358.50175857,10429.80351714,10419.373713622861,TP2,True,0.000989268425641855,0.0009975564144343893,4.993566148490865e-05,0.006251228290973132,0.006319041555295999,0.007923191064515117,0.7975374446788899,7.0
BTCUSDT,2020-09-17 19:00:00,2020-09-19 12:00:00,2020-09-17 13:00:00,10895.599266191639,10747.36711683,11022.061986449999,11159.409421259998,11148.250011838738,TP2,True,0.000995519653932828,0.0010123357196715043,6.240306332128476e-05,0.014745807301750347,0.014812170953628714,0.013604772508621282,1.0887481539468822,41.0
BTCUSDT,2020-09-21 00:00:00,2020-09-21 09:00:00,2020-09-20 16:00:00,10901.818232735428,10755.86946145,11025.985149409998,11161.042993389998,10745.11359198855,STOP,False,0.0010102654612345785,0.0009957437289159852,-0.00012188607382756726,-0.01640585543491635,-0.016239153038913,0.013387562346910202,-1.213002981282917,9.0
BTCUSDT,2020-09-27 16:00:00,2020-09-28 00:00:00,2020-09-27 12:00:00,10718.02732,10593.01742447,10821.62257553,10935.92515106,10924.989225908941,TP2,True,0.000993859605799662,0.0010077565215102177,9.984764961469753e-05,0.011795451933630852,0.011868328146952102,0.011663517156438822,1.017559968212523,8.0
BTCUSDT,2020-09-30 00:00:00,2020-10-01 16:00:00,2020-09-29 17:00:00,10818.73942007859,10636.14841128,10979.7145659,11151.49764321,10625.51226286872,STOP,False,0.001005655057733293,0.0009876936427851808,0.0004740220134783502,-0.020428785662108928,-0.02031390933204732,0.016877290570444493,-1.203623842776105,40.0
BTCUSDT,2020-10-03 06:00:00,2020-10-05 14:00:00,2020-10-02 10:00:00,10516.39898266958,10375.82049348,10635.965685680001,10766.038281780002,10755.272243498222,TP2,True,0.000985226272071184,0.0010015182384123626,0.00015363780909991945,0.014151584021594998,0.014363790758284332,0.013367549997032761,1.0745268027030166,56.0
BTCUSDT,2020-10-07 08:00:00,2020-10-08 13:00:00,2020-10-06 20:00:00,10606.423000213039,10525.80945032,10665.844895759998,10735.862618479996,10725.126755861516,TP2,True,0.000999377856092779,0.0010072672087142105,4.5273523350622345e-05,0.005837434033273636,0.005841068018152793,0.007600446436222543,0.7685164374444077,29.0
BTCUSDT,2020-10-08 14:00:00,2020-10-09 11:00:00,2020-10-08 09:00:00,10719.682382208799,10531.57337157,10886.37344603,11063.77348326,11052.70970977674,TP2,True,0.0010052152901260528,0.0010281348786557987,0.00012766077726569469,0.02075857758369848,0.020650877267391527,0.01754800225713761,1.176822122814113,21.0
BTCUSDT,2020-10-12 14:00:00,2020-10-15 09:00:00,2020-10-11 21:00:00,11463.522069999999,11284.61929069,11619.52070931,11786.97141862,11273.334671399309,STOP,True,0.0010259738677097512,0.0010239239698721695,0.0005120591347990109,-0.004611854809963178,-0.004495099685392646,0.015606266400287871,-0.2880317156004546,67.0
