symbol,signal_time,entry_time,exit_time,entry_price,stop_type,stop_price,sweep_low,ref_low,sweep_risk_pct,ref_risk_pct,tightening_pct_of_price,exit_price,exit_reason,initial_quantity,initial_notional,risk_budget,nominal_risk,entry_equity,entry_fee,total_fees,funding_cost,gross_pnl,net_pnl,net_return_on_entry_equity,expectancy_r,holding_bars,holding_hours
BTC,2023-02-09 04:00:00,2023-02-09 08:00:00,2023-02-09 16:00:00,22687.748205,sweep_low,22353.71,22353.71,22424.48,0.01472328597715944,0.011603981259893408,0.0031193047172660316,22342.533145,STOP,4.9036547059144056,111252.88325204936,1638.0080159034546,334.03820500000074,163800.80159034545,44.501153300819745,88.32518042023088,11.087624233614827,-1692.8154535215172,-1792.228258175363,-0.01094151091310043,-1.094151091310043,2,8
BTC,2023-02-10 04:00:00,2023-02-10 08:00:00,2023-02-10 12:00:00,21921.565305,sweep_low,21622.4,21622.4,21688.0,0.013647077698952603,0.010654590662224614,0.002992487036727989,21611.5888,STOP,5.415353004659776,118713.01454127725,1620.085733321701,299.1653049999986,162008.57333217008,47.485205816510906,94.29895875393154,0.0,-1678.6321977256791,-1772.9311564796108,-0.01094344033784266,-1.094344033784266,1,4
BTC,2023-02-10 12:00:00,2023-02-10 16:00:00,2023-02-10 20:00:00,21663.576375,sweep_low,21520.0,21520.0,21622.4,0.006627547202487269,0.0019007191743057289,0.00472682802818154,21509.24,STOP,7.393588702699693,160171.57354627197,1061.5446641745789,143.57637500000055,160235.64217569047,64.06862941850879,127.68081896557135,0.0,-1141.0996786156156,-1268.7804975811869,-0.007918216448934824,-1.195221021216048,1,4
BTC,2023-02-10 20:00:00,2023-02-11 00:00:00,2023-02-13 00:00:00,21636.002594999998,sweep_low,21451.0,21451.0,21520.0,0.008550682788453333,0.005361553941891553,0.003189128846561779,21797.6957,TIME_T12,4.757594390928853,102935.3245880941,880.1673082792732,185.0025949999981,158966.8616781093,41.17412983523764,82.65596775423523,31.617609907886283,769.2702093998801,654.9966317377585,0.004120334419534908,0.7441728698357096,12,48
ETH,2023-02-10 20:00:00,2023-02-11 00:00:00,2023-02-13 00:00:00,1513.806525,sweep_low,1490.0,1490.0,1506.0,0.015726266604644188,0.005156884232613521,0.010569382372030667,1516.0515950000001,TIME_T12,36.971683531270294,55967.97576987201,880.1673082792732,23.806524999999965,158966.8616781093,22.387190307948806,44.80758222291583,11.379789240247352,83.00401754555524,26.816646082392058,0.00016869331003522523,0.030467668851298955,12,48
BTC,2023-02-13 08:00:00,2023-02-13 12:00:00,2023-02-13 16:00:00,21613.6014,sweep_low,21433.0,21433.0,21451.0,0.008355914253142447,0.007523105334958179,0.0008328089181842689,21422.2835,STOP,7.383537711559798,159584.84101952164,1333.4772476604924,180.60139999999956,159648.67495592945,63.83393640780866,127.10283164379875,15.920265877061853,-1412.602929546413,-1555.6260270672735,-0.009744058492791747,-1.166593603150356,1,4
BTC,2023-02-13 16:00:00,2023-02-13 20:00:00,2023-02-15 20:00:00,21618.613905,sweep_low,21351.07,21351.07,21433.0,0.012375627141299772,0.008585837455428591,0.003789789685871181,24311.887975,TIME_T12,5.90905066324957,127745.4848338766,1580.9304892886219,267.54390499999863,158093.04892886218,51.09819393355065,108.56226503895985,56.08390148576216,15914.692929646386,15750.046763121663,0.09962516929007284,9.962516929007284,12,48
ETH,2023-02-21 20:00:00,2023-02-22 00:00:00,2023-02-22 04:00:00,1660.5998849999999,sweep_low,1636.3,1636.3,1650.56,0.014633196846210733,0.006045938633796734,0.008587258212413998,1635.4818500000001,STOP,71.54070716465716,118800.49009044835,1738.4309569198383,24.299884999999904,173843.09569198382,47.52019603617934,94.32160727776404,0.0,-1796.9619864865906,-1891.2835937643547,-0.010879256298537974,-1.0879256298537974,1,4
BTC,2023-02-22 16:00:00,2023-02-22 20:00:00,2023-02-24 12:00:00,23803.575839999998,sweep_low,23574.69,23574.69,23627.08,0.009615607400270287,0.0074146775756022704,0.002200929824668018,23562.902655,STOP,4.217939411337263,100402.04066629149,965.4266052330308,228.885839999999,171951.81209821947,40.1608162665166,79.91557456812777,27.474493209182302,-1015.1449122635474,-1122.5349800408576,-0.006528195116662462,-1.1627346646096464,10,40
ETH,2023-02-22 16:00:00,2023-02-22 20:00:00,2023-02-24 16:00:00,1616.9080499999998,sweep_low,1595.07,1595.07,1604.5,0.013506055585535517,0.007673936684278229,0.005832118901257288,1594.272465,STOP,44.20846207573652,71481.01820837808,965.4266052330308,21.83804999999984,171951.81209821947,28.592407283351235,56.78454080628863,28.979003343475007,-1000.6844010346,-1086.4479451843636,-0.00631832797763004,-1.1253552981607764,11,44
ETH,2023-02-24 16:00:00,2023-02-24 20:00:00,2023-02-25 20:00:00,1611.6354149999997,sweep_low,1575.64,1575.64,1595.07,0.022334713338376003,0.010278636747381109,0.012056076590994893,1574.85218,STOP,47.15679182279075,75999.55575939197,1697.4282917299424,35.99541499999964,169742.82917299424,30.39982230375679,60.10581286532806,17.438622769800244,-1734.579355463774,-1812.1237910989023,-0.010675701588855146,-1.0675701588855147,6,24
BTC,2023-02-25 20:00:00,2023-02-26 00:00:00,2023-02-28 00:00:00,23168.648534999997,sweep_low,22722.0,22722.0,22841.19,0.019278143665793095,0.014133691678447224,0.005144451987345869,23455.78624,TIME_T12,3.7597952802396772,87109.3754114249,1679.3070538189536,446.6485349999966,167930.70538189536,34.84375016456996,70.11933192435507,25.48215084446824,1079.5789880378702,983.9775052690469,0.005859425785364025,0.5859425785364025,12,48
ETH,2023-02-25 20:00:00,2023-02-26 00:00:00,2023-02-28 00:00:00,1595.37729,sweep_low,1557.33,1557.33,1575.64,0.023848459068888953,0.012371550055096875,0.011476909013792076,1632.0735550000002,TIME_T12,44.13736310310024,70415.74673517005,1679.3070538189538,38.047289999999975,167930.70538189536,28.16629869406802,56.98046793726908,24.50055239716947,1619.6763728326005,1538.1953524981618,0.009159702801224552,0.9159702801224551,12,48
ETH,2023-03-21 04:00:00,2023-03-21 08:00:00,2023-03-22 16:00:00,1731.2051699999997,sweep_low,1717.01,1717.01,1722.0,0.008199588498225047,0.005317203390745261,0.0028823851074797854,1716.151495,STOP,98.41971783732752,170384.72434992262,1397.0846260528704,14.195169999999735,170452.87823966256,68.15388973996905,135.71514810157217,37.2439366348254,-1481.5784459147976,-1654.537530651195,-0.009706715121142507,-1.1842786756058554,8,32
BTC,2023-03-22 20:00:00,2023-03-23 00:00:00,2023-03-25 00:00:00,27264.595484999998,sweep_low,26601.8,26601.8,26650.27,0.024309749446480695,0.022531986045345048,0.0017777634011356457,27567.859175,TIME_T12,2.546763587398482,69436.47900634706,1687.9834070901136,662.7954849999987,168798.34070901136,27.774591602538823,55.858119574306485,27.83763658997935,772.3409230721098,688.6451669078241,0.004079691565777699,0.40796915657776994,12,48
ETH,2023-04-03 00:00:00,2023-04-03 04:00:00,2023-04-05 04:00:00,1779.2191649999997,sweep_low,1762.77,1762.77,1763.0,0.0092451595191758,0.009115889328901058,0.00012927019027474235,1909.00502,TIME_T12,95.22110683235799,169419.21818864375,1566.3076977680616,16.449164999999766,169486.9858759192,67.7676872754575,140.4787156566286,42.340755125148085,12358.352764283953,12175.533293502176,0.07183757048116862,7.773398107442057,12,48
BTC,2023-04-17 00:00:00,2023-04-17 04:00:00,2023-04-17 08:00:00,29997.7914,sweep_low,29740.64,29740.64,29966.0,0.008572344429330182,0.0010597913551728428,0.007512553074157339,29725.76968,STOP,6.053441761586987,181589.88321613494,1556.6510238105527,257.15139999999883,181662.5191694214,72.63595328645398,144.61323951694527,13.322856578576769,-1646.667639906704,-1804.603736002226,-0.009933825338617171,-1.1592859982096086,1,4
BTC,2023-04-18 00:00:00,2023-04-18 04:00:00,2023-04-19 08:00:00,29461.7235,sweep_low,29096.78,29096.78,29240.65,0.01238703838897956,0.007503753132432955,0.0048832852565466045,29082.23161,STOP,4.928377007219435,145198.4806904565,1798.579154334192,364.9435000000012,179857.91543341917,58.079392276182595,115.41067291032431,33.534691170912325,-1870.2791051022527,-2019.2244691834894,-0.01122677567077095,-1.1226775670770948,7,28
BTC,2023-04-19 08:00:00,2023-04-19 12:00:00,2023-04-19 20:00:00,29325.295319999997,sweep_low,29000.0,29000.0,29096.78,0.011092652825840236,0.0077924303065466495,0.003300222519293587,28985.5,STOP,5.4669919925142825,160321.15469255653,1778.386909642357,325.29531999999745,177838.69096423572,64.12846187702262,127.51386043663172,-0.129572894571095,-1857.6582935338142,-1985.0425810758748,-0.011162039994295039,-1.1162039994295039,2,8
ETH,2023-04-20 16:00:00,2023-04-20 20:00:00,2023-04-21 04:00:00,1928.66385,sweep_low,1914.43,1914.43,1923.03,0.007380161141092497,0.0029211155692060796,0.004459045571886418,1913.4727850000002,STOP,91.14254671654689,175783.33504914018,1297.309338581307,14.233849999999848,175853.64838315983,70.31333401965608,140.07284709873753,15.264998135145062,-1384.552351436578,-1539.8901966704607,-0.008756657657254066,-1.1869876758571951,2,8
BTC,2023-04-21 04:00:00,2023-04-21 08:00:00,2023-04-21 16:00:00,28169.09751,sweep_low,27815.89,27815.89,28010.0,0.012538829469939955,0.005647944878018196,0.006890884591921759,27801.982055,STOP,3.4940098193011484,98423.10330079152,1234.1105081909093,353.2075100000002,174313.75818648937,39.36924132031661,78.22540063879833,9.797448114007771,-1282.705004587206,-1370.7278533400122,-0.007863566637542979,-1.110701063026658,2,8
