datetime,futures_close,spot_close,basis_pct,symbol
2020-01-09 04:00:00+00:00,7953.76,7949.84,0.049309168486410704,BTCUSDT
2020-01-09 08:00:00+00:00,7881.53,7878.56,0.03769724416643835,BTCUSDT
2020-01-09 12:00:00+00:00,7909.39,7907.05,0.029593843468804996,BTCUSDT
2020-01-09 16:00:00+00:00,7921.34,7917.54,0.04799470542618265,BTCUSDT
2020-01-09 20:00:00+00:00,7818.59,7817.76,0.010616851885961289,BTCUSDT
2020-01-10 00:00:00+00:00,7818.53,7818.02,0.006523390832964212,BTCUSDT
2020-01-10 04:00:00+00:00,7752.37,7752.98,-0.007867942391179553,BTCUSDT
2020-01-10 08:00:00+00:00,7841.02,7841.69,-0.008544076595723158,BTCUSDT
2020-01-10 12:00:00+00:00,8066.68,8066.6,0.0009917437334183825,BTCUSDT
2020-01-10 16:00:00+00:00,8064.34,8059.49,0.060177505028238314,BTCUSDT
2020-01-10 20:00:00+00:00,8207.09,8197.02,0.12284952336336509,BTCUSDT
2020-01-11 00:00:00+00:00,8165.85,8158.49,0.09021277221643445,BTCUSDT
2020-01-11 04:00:00+00:00,8079.53,8074.18,0.06626059859947951,BTCUSDT
2020-01-11 08:00:00+00:00,8049.81,8045.95,0.047974446771364254,BTCUSDT
2020-01-11 12:00:00+00:00,8101.69,8099.73,0.02419833747544716,BTCUSDT
2020-01-11 16:00:00+00:00,8153.9,8151.78,0.02600658997175943,BTCUSDT
2020-01-11 20:00:00+00:00,8020.56,8020.01,0.006857846810667093,BTCUSDT
2020-01-12 00:00:00+00:00,8092.1,8091.33,0.009516358868077763,BTCUSDT
2020-01-12 04:00:00+00:00,8097.55,8097.51,0.0004939790133011706,BTCUSDT
2020-01-12 08:00:00+00:00,8117.73,8114.08,0.044983534793835364,BTCUSDT
2020-01-12 12:00:00+00:00,8154.42,8152.7,0.02109730518724171,BTCUSDT
2020-01-12 16:00:00+00:00,8132.0,8132.01,-0.00012297082763324538,BTCUSDT
2020-01-12 20:00:00+00:00,8186.7,8184.98,0.021014101439469062,BTCUSDT
2020-01-13 00:00:00+00:00,8108.23,8105.77,0.03034875156831648,BTCUSDT
2020-01-13 04:00:00+00:00,8074.33,8075.26,-0.011516657048816893,BTCUSDT
2020-01-13 08:00:00+00:00,8080.0,8075.01,0.061795589107626885,BTCUSDT
2020-01-13 12:00:00+00:00,8085.86,8084.89,0.01199768951710345,BTCUSDT
2020-01-13 16:00:00+00:00,8111.81,8111.83,-0.00024655349039029494,BTCUSDT
2020-01-13 20:00:00+00:00,8113.0,8110.34,0.032797638570021166,BTCUSDT
2020-01-14 00:00:00+00:00,8469.84,8461.84,0.09454208540931996,BTCUSDT
2020-01-14 04:00:00+00:00,8515.53,8509.99,0.06509995898938628,BTCUSDT
2020-01-14 08:00:00+00:00,8530.24,8526.87,0.039522122420055435,BTCUSDT
2020-01-14 12:00:00+00:00,8686.0,8675.48,0.12126130196831113,BTCUSDT
2020-01-14 16:00:00+00:00,8776.62,8767.56,0.10333547760153691,BTCUSDT
2020-01-14 20:00:00+00:00,8825.0,8810.01,0.1701473664615566,BTCUSDT
2020-01-15 00:00:00+00:00,8730.41,8727.61,0.03208209349408683,BTCUSDT
2020-01-15 04:00:00+00:00,8631.59,8627.13,0.051697377922912326,BTCUSDT
2020-01-15 08:00:00+00:00,8738.06,8730.0,0.09232531500572154,BTCUSDT
2020-01-15 12:00:00+00:00,8768.17,8762.74,0.06196691902304863,BTCUSDT
2020-01-15 16:00:00+00:00,8766.5,8761.57,0.05626845416974687,BTCUSDT
2020-01-15 20:00:00+00:00,8825.3,8821.41,0.04409725882823061,BTCUSDT
2020-01-16 00:00:00+00:00,8646.44,8640.01,0.07442121016063975,BTCUSDT
2020-01-16 04:00:00+00:00,8688.64,8680.0,0.09953917050690574,BTCUSDT
2020-01-16 08:00:00+00:00,8730.35,8724.91,0.06235021335464216,BTCUSDT
2020-01-16 12:00:00+00:00,8715.83,8710.02,0.06670478368590992,BTCUSDT
2020-01-16 16:00:00+00:00,8709.6,8705.0,0.05284319356691975,BTCUSDT
2020-01-16 20:00:00+00:00,8725.08,8720.01,0.05814213515809854,BTCUSDT
2020-01-17 00:00:00+00:00,8788.71,8786.43,0.025949105609432227,BTCUSDT
2020-01-17 04:00:00+00:00,8944.5,8933.95,0.11808886326875874,BTCUSDT
2020-01-17 08:00:00+00:00,8914.51,8903.45,0.12422150963951603,BTCUSDT
2020-01-17 12:00:00+00:00,8857.11,8850.83,0.07095379755345718,BTCUSDT
2020-01-17 16:00:00+00:00,8883.8,8879.71,0.04606006277232191,BTCUSDT
2020-01-17 20:00:00+00:00,8918.72,8913.28,0.06103252674659261,BTCUSDT
2020-01-18 00:00:00+00:00,8931.1,8925.99,0.05724855170127439,BTCUSDT
2020-01-18 04:00:00+00:00,8852.8,8843.63,0.10369045290225931,BTCUSDT
2020-01-18 08:00:00+00:00,8885.99,8879.79,0.0698214710032434,BTCUSDT
2020-01-18 12:00:00+00:00,8910.0,8903.26,0.07570260780882263,BTCUSDT
2020-01-18 16:00:00+00:00,8914.13,8907.93,0.06960090615888212,BTCUSDT
2020-01-18 20:00:00+00:00,8925.0,8915.96,0.10139121306063367,BTCUSDT
2020-01-19 00:00:00+00:00,9165.18,9157.61,0.08266348970964814,BTCUSDT
2020-01-19 04:00:00+00:00,9092.21,9084.36,0.08641225138588238,BTCUSDT
2020-01-19 08:00:00+00:00,8704.84,8681.44,0.26954053705375647,BTCUSDT
2020-01-19 12:00:00+00:00,8639.0,8631.95,0.08167331831161292,BTCUSDT
2020-01-19 16:00:00+00:00,8655.01,8645.57,0.1091888678247994,BTCUSDT
2020-01-19 20:00:00+00:00,8705.85,8701.7,0.047691830331999904,BTCUSDT
2020-01-20 00:00:00+00:00,8671.56,8667.56,0.0461490892477237,BTCUSDT
2020-01-20 04:00:00+00:00,8668.0,8665.14,0.03300581410110607,BTCUSDT
2020-01-20 08:00:00+00:00,8622.74,8615.25,0.08693885841966027,BTCUSDT
2020-01-20 12:00:00+00:00,8680.17,8675.38,0.05521371974485122,BTCUSDT
2020-01-20 16:00:00+00:00,8678.35,8673.67,0.053956399079055244,BTCUSDT
2020-01-20 20:00:00+00:00,8650.0,8642.35,0.08851759070159894,BTCUSDT
2020-01-21 00:00:00+00:00,8679.0,8674.1,0.05649001049099775,BTCUSDT
2020-01-21 04:00:00+00:00,8639.96,8634.7,0.060916997695326984,BTCUSDT
2020-01-21 08:00:00+00:00,8662.99,8656.76,0.07196687906329347,BTCUSDT
2020-01-21 12:00:00+00:00,8650.78,8645.06,0.06616495432074693,BTCUSDT
2020-01-21 16:00:00+00:00,8536.51,8531.86,0.05450159754144625,BTCUSDT
2020-01-21 20:00:00+00:00,8742.43,8736.03,0.07325982168101113,BTCUSDT
2020-01-22 00:00:00+00:00,8722.71,8715.77,0.07962578177256502,BTCUSDT
2020-01-22 04:00:00+00:00,8745.0,8740.27,0.054117321318443976,BTCUSDT
2020-01-22 08:00:00+00:00,8661.33,8659.87,0.01685937548715081,BTCUSDT
2020-01-22 12:00:00+00:00,8657.38,8655.37,0.023222577428791594,BTCUSDT
2020-01-22 16:00:00+00:00,8671.66,8670.39,0.014647553339589529,BTCUSDT
2020-01-22 20:00:00+00:00,8684.57,8682.36,0.025453908845050503,BTCUSDT
2020-01-23 00:00:00+00:00,8600.13,8597.23,0.03373179500838801,BTCUSDT
2020-01-23 04:00:00+00:00,8584.0,8581.75,0.02621842864217671,BTCUSDT
2020-01-23 08:00:00+00:00,8433.81,8423.0,0.12833907158968882,BTCUSDT
2020-01-23 12:00:00+00:00,8366.84,8359.42,0.08876213900007504,BTCUSDT
2020-01-23 16:00:00+00:00,8379.34,8370.98,0.09986883256202479,BTCUSDT
2020-01-23 20:00:00+00:00,8409.6,8404.52,0.060443666027327286,BTCUSDT
2020-01-24 00:00:00+00:00,8330.0,8320.57,0.11333358171375628,BTCUSDT
2020-01-24 04:00:00+00:00,8345.04,8340.0,0.06043165467626946,BTCUSDT
2020-01-24 08:00:00+00:00,8416.56,8412.77,0.045050560041449535,BTCUSDT
2020-01-24 12:00:00+00:00,8509.21,8506.44,0.032563563605910555,BTCUSDT
2020-01-24 16:00:00+00:00,8504.0,8498.76,0.061656053353663136,BTCUSDT
2020-01-24 20:00:00+00:00,8441.96,8439.0,0.03507524588220319,BTCUSDT
2020-01-25 00:00:00+00:00,8299.65,8297.62,0.024464846546345044,BTCUSDT
2020-01-25 04:00:00+00:00,8319.17,8316.2,0.03571342680550426,BTCUSDT
2020-01-25 08:00:00+00:00,8319.01,8316.44,0.030902645843650756,BTCUSDT
2020-01-25 12:00:00+00:00,8336.43,8335.14,0.015476644663447444,BTCUSDT
2020-01-25 16:00:00+00:00,8365.45,8362.91,0.030372202977203784,BTCUSDT
2020-01-25 20:00:00+00:00,8344.64,8340.58,0.04867766989825037,BTCUSDT
2020-01-26 00:00:00+00:00,8371.48,8368.82,0.03178464825387396,BTCUSDT
2020-01-26 04:00:00+00:00,8386.37,8385.17,0.014310979980140267,BTCUSDT
2020-01-26 08:00:00+00:00,8481.78,8479.15,0.031017259984798227,BTCUSDT
2020-01-26 12:00:00+00:00,8460.73,8459.67,0.012530039587826603,BTCUSDT
2020-01-26 16:00:00+00:00,8565.04,8569.1,-0.04737953810784668,BTCUSDT
2020-01-26 20:00:00+00:00,8611.21,8615.0,-0.04399303540337636,BTCUSDT
2020-01-27 00:00:00+00:00,8667.09,8670.1,-0.03471701595137563,BTCUSDT
2020-01-27 04:00:00+00:00,8656.0,8658.01,-0.023215496401600578,BTCUSDT
2020-01-27 08:00:00+00:00,8737.66,8735.67,0.022780164543758884,BTCUSDT
2020-01-27 12:00:00+00:00,8780.28,8779.67,0.006947869339059237,BTCUSDT
2020-01-27 16:00:00+00:00,8934.04,8932.12,0.021495456845632085,BTCUSDT
2020-01-27 20:00:00+00:00,8913.61,8907.57,0.06780749407527388,BTCUSDT
2020-01-28 00:00:00+00:00,9124.53,9111.95,0.13806045906748748,BTCUSDT
2020-01-28 04:00:00+00:00,9048.07,9039.92,0.09015566509437735,BTCUSDT
2020-01-28 08:00:00+00:00,9089.93,9082.13,0.0858829371524201,BTCUSDT
2020-01-28 12:00:00+00:00,9029.22,9024.58,0.05141513510877423,BTCUSDT
2020-01-28 16:00:00+00:00,9019.86,9010.86,0.09987947876229349,BTCUSDT
2020-01-28 20:00:00+00:00,9398.98,9374.21,0.26423559958652987,BTCUSDT
2020-01-29 00:00:00+00:00,9359.54,9343.5,0.1716701450206119,BTCUSDT
2020-01-29 04:00:00+00:00,9372.51,9365.0,0.08019220501868893,BTCUSDT
2020-01-29 08:00:00+00:00,9313.47,9303.15,0.11093016881378576,BTCUSDT
2020-01-29 12:00:00+00:00,9292.98,9285.01,0.08583727965828088,BTCUSDT
2020-01-29 16:00:00+00:00,9399.96,9393.98,0.06365778935019623,BTCUSDT
2020-01-29 20:00:00+00:00,9311.0,9301.53,0.10181120740350613,BTCUSDT
2020-01-30 00:00:00+00:00,9287.44,9280.3,0.07693716797949675,BTCUSDT
2020-01-30 04:00:00+00:00,9397.99,9391.02,0.07421983980440192,BTCUSDT
2020-01-30 08:00:00+00:00,9350.2,9338.21,0.12839719817825473,BTCUSDT
2020-01-30 12:00:00+00:00,9392.51,9386.88,0.0599773300606913,BTCUSDT
2020-01-30 16:00:00+00:00,9515.38,9506.82,0.09004062346819958,BTCUSDT
2020-01-30 20:00:00+00:00,9525.67,9513.21,0.13097576948265566,BTCUSDT
2020-01-31 00:00:00+00:00,9455.17,9444.0,0.1182761541719618,BTCUSDT
2020-01-31 04:00:00+00:00,9380.71,9374.56,0.06560307897116917,BTCUSDT
2020-01-31 08:00:00+00:00,9338.56,9328.41,0.10880739590133405,BTCUSDT
2020-01-31 12:00:00+00:00,9347.25,9339.19,0.08630298773233536,BTCUSDT
2020-01-31 16:00:00+00:00,9316.86,9302.67,0.15253685232304823,BTCUSDT
2020-01-31 20:00:00+00:00,9364.51,9352.89,0.12423967351268754,BTCUSDT
2020-02-01 00:00:00+00:00,9441.56,9432.33,0.09785493086013279,BTCUSDT
2020-02-01 04:00:00+00:00,9434.58,9423.01,0.12278454549023836,BTCUSDT
2020-02-01 08:00:00+00:00,9364.88,9354.66,0.10925036292071914,BTCUSDT
2020-02-01 12:00:00+00:00,9340.78,9333.91,0.0736025952682295,BTCUSDT
2020-02-01 16:00:00+00:00,9374.46,9367.09,0.07867971803408509,BTCUSDT
2020-02-01 20:00:00+00:00,9392.74,9384.61,0.08663119724739972,BTCUSDT
2020-02-02 00:00:00+00:00,9274.37,9266.83,0.08136547233520927,BTCUSDT
2020-02-02 04:00:00+00:00,9379.19,9370.53,0.0924173979486737,BTCUSDT
2020-02-02 08:00:00+00:00,9442.87,9435.54,0.07768500795926811,BTCUSDT
2020-02-02 12:00:00+00:00,9457.85,9446.77,0.11728876642492542,BTCUSDT
2020-02-02 16:00:00+00:00,9450.0,9438.08,0.12629687394046324,BTCUSDT
2020-02-02 20:00:00+00:00,9338.2,9331.51,0.0716925770856004,BTCUSDT
2020-02-03 00:00:00+00:00,9396.06,9385.59,0.11155398861445412,BTCUSDT
2020-02-03 04:00:00+00:00,9372.99,9368.16,0.05155761643695163,BTCUSDT
2020-02-03 08:00:00+00:00,9356.72,9351.48,0.05603391120977409,BTCUSDT
2020-02-03 12:00:00+00:00,9283.16,9270.0,0.14196332254584526,BTCUSDT
2020-02-03 16:00:00+00:00,9331.11,9316.7,0.15466849850268716,BTCUSDT
2020-02-03 20:00:00+00:00,9300.64,9292.24,0.09039800952191976,BTCUSDT
2020-02-04 00:00:00+00:00,9294.0,9282.95,0.11903543593361238,BTCUSDT
2020-02-04 04:00:00+00:00,9284.0,9278.63,0.0578749233453732,BTCUSDT
2020-02-04 08:00:00+00:00,9193.76,9182.81,0.11924454497044726,BTCUSDT
2020-02-04 12:00:00+00:00,9208.55,9206.47,0.022592807015065792,BTCUSDT
2020-02-04 16:00:00+00:00,9187.0,9186.37,0.006857986342801341,BTCUSDT
2020-02-04 20:00:00+00:00,9198.35,9197.02,0.01446120591234908,BTCUSDT
2020-02-05 00:00:00+00:00,9242.0,9239.19,0.030413921566711914,BTCUSDT
2020-02-05 04:00:00+00:00,9277.0,9274.53,0.026632077312805556,BTCUSDT
2020-02-05 08:00:00+00:00,9423.0,9418.48,0.047990758593748004,BTCUSDT
2020-02-05 12:00:00+00:00,9500.27,9485.08,0.16014625074327798,BTCUSDT
2020-02-05 16:00:00+00:00,9681.32,9655.99,0.2623242153316224,BTCUSDT
2020-02-05 20:00:00+00:00,9630.0,9612.04,0.18684899355390872,BTCUSDT
2020-02-06 00:00:00+00:00,9644.07,9635.7,0.08686447274198014,BTCUSDT
2020-02-06 04:00:00+00:00,9641.0,9628.8,0.12670322366235387,BTCUSDT
2020-02-06 08:00:00+00:00,9708.4,9698.89,0.09805245754926821,BTCUSDT
2020-02-06 12:00:00+00:00,9800.13,9786.88,0.13538533219984306,BTCUSDT
2020-02-06 16:00:00+00:00,9755.26,9747.29,0.08176631658644962,BTCUSDT
2020-02-06 20:00:00+00:00,9778.12,9772.0,0.06262791649611953,BTCUSDT
2020-02-07 00:00:00+00:00,9788.14,9779.78,0.0854824955162464,BTCUSDT
2020-02-07 04:00:00+00:00,9804.63,9801.83,0.028566094290548523,BTCUSDT
2020-02-07 08:00:00+00:00,9819.12,9809.33,0.09980294270863425,BTCUSDT
2020-02-07 12:00:00+00:00,9809.9,9802.02,0.08039159275332226,BTCUSDT
2020-02-07 16:00:00+00:00,9783.7,9775.59,0.08296174450852155,BTCUSDT
2020-02-07 20:00:00+00:00,9821.52,9813.73,0.07937858490095889,BTCUSDT
2020-02-08 00:00:00+00:00,9726.32,9714.11,0.12569345004327856,BTCUSDT
2020-02-08 04:00:00+00:00,9780.0,9771.39,0.08811438290765779,BTCUSDT
2020-02-08 08:00:00+00:00,9825.61,9810.02,0.1589191459344644,BTCUSDT
2020-02-08 12:00:00+00:00,9838.48,9829.47,0.09166313137941537,BTCUSDT
2020-02-08 16:00:00+00:00,9870.38,9862.69,0.07797061450779341,BTCUSDT
2020-02-08 20:00:00+00:00,9906.43,9895.05,0.11500699844872961,BTCUSDT
2020-02-09 00:00:00+00:00,10058.79,10052.63,0.0612774965357491,BTCUSDT
2020-02-09 04:00:00+00:00,10136.71,10127.87,0.08728390076095296,BTCUSDT
2020-02-09 08:00:00+00:00,10130.5,10109.52,0.2075271625161191,BTCUSDT
2020-02-09 12:00:00+00:00,10107.0,10097.1,0.09804795436313037,BTCUSDT
2020-02-09 16:00:00+00:00,10091.82,10074.85,0.1684392323458845,BTCUSDT
2020-02-09 20:00:00+00:00,10167.38,10151.75,0.15396360233456496,BTCUSDT
2020-02-10 00:00:00+00:00,10107.01,10090.47,0.16391704251636321,BTCUSDT
2020-02-10 04:00:00+00:00,9985.67,9968.99,0.16731885577175112,BTCUSDT
2020-02-10 08:00:00+00:00,9827.36,9821.43,0.060378173035905064,BTCUSDT
2020-02-10 12:00:00+00:00,9872.9,9865.05,0.07957384909352071,BTCUSDT
2020-02-10 16:00:00+00:00,9841.15,9829.56,0.1179096521105741,BTCUSDT
2020-02-10 20:00:00+00:00,9865.56,9851.83,0.13936497077192322,BTCUSDT
2020-02-11 00:00:00+00:00,9749.24,9733.39,0.16284151770349656,BTCUSDT
2020-02-11 04:00:00+00:00,9749.61,9739.94,0.09928192576135039,BTCUSDT
2020-02-11 08:00:00+00:00,9812.27,9801.04,0.11457967725873543,BTCUSDT
2020-02-11 12:00:00+00:00,10204.39,10164.99,0.3876049066452563,BTCUSDT
2020-02-11 16:00:00+00:00,10287.46,10247.73,0.3876956164926239,BTCUSDT
2020-02-11 20:00:00+00:00,10229.06,10223.08,0.058495091498839524,BTCUSDT
2020-02-12 00:00:00+00:00,10279.36,10263.0,0.15940758062945126,BTCUSDT
2020-02-12 04:00:00+00:00,10372.19,10366.0,0.05971445109010717,BTCUSDT
2020-02-12 08:00:00+00:00,10363.0,10343.4,0.18949281667537138,BTCUSDT
2020-02-12 12:00:00+00:00,10328.93,10314.56,0.13931762479447307,BTCUSDT
2020-02-12 16:00:00+00:00,10327.48,10313.47,0.13584176809551218,BTCUSDT
2020-02-12 20:00:00+00:00,10339.99,10326.46,0.13102263505596937,BTCUSDT
2020-02-13 00:00:00+00:00,10395.56,10379.74,0.15241229549102106,BTCUSDT
2020-02-13 04:00:00+00:00,10347.67,10338.96,0.08424445011878319,BTCUSDT
2020-02-13 08:00:00+00:00,10165.03,10151.11,0.137127860894031,BTCUSDT
2020-02-13 12:00:00+00:00,10264.46,10254.93,0.09293091225389968,BTCUSDT
2020-02-13 16:00:00+00:00,10263.91,10250.31,0.13267891410113805,BTCUSDT
2020-02-13 20:00:00+00:00,10239.63,10229.63,0.09775524627967973,BTCUSDT
2020-02-14 00:00:00+00:00,10266.95,10258.7,0.08041954633628043,BTCUSDT
2020-02-14 04:00:00+00:00,10135.93,10124.98,0.10814836177454895,BTCUSDT
2020-02-14 08:00:00+00:00,10279.9,10269.24,0.10380515013769134,BTCUSDT
2020-02-14 12:00:00+00:00,10260.79,10249.94,0.10585427817138796,BTCUSDT
2020-02-14 16:00:00+00:00,10352.09,10341.64,0.10104780286299589,BTCUSDT
2020-02-14 20:00:00+00:00,10356.82,10344.36,0.12045211110208003,BTCUSDT
2020-02-15 00:00:00+00:00,10289.57,10272.39,0.16724442899851244,BTCUSDT
2020-02-15 04:00:00+00:00,10236.13,10221.76,0.14058244372788034,BTCUSDT
2020-02-15 08:00:00+00:00,10247.03,10229.36,0.17273807941063832,BTCUSDT
2020-02-15 12:00:00+00:00,9982.18,9983.18,-0.010016848338906039,BTCUSDT
2020-02-15 16:00:00+00:00,9905.12,9893.99,0.11249253334601125,BTCUSDT
2020-02-15 20:00:00+00:00,9914.99,9904.72,0.10368793867974499,BTCUSDT
2020-02-16 00:00:00+00:00,10010.91,10000.58,0.10329400894748032,BTCUSDT
2020-02-16 04:00:00+00:00,9969.22,9959.51,0.09749475626812089,BTCUSDT
2020-02-16 08:00:00+00:00,9934.08,9922.63,0.1153927940475532,BTCUSDT
2020-02-16 12:00:00+00:00,9870.79,9858.54,0.12425775013338689,BTCUSDT
2020-02-16 16:00:00+00:00,9755.57,9745.57,0.10261072466772082,BTCUSDT
2020-02-16 20:00:00+00:00,9921.86,9917.27,0.046282898418618684,BTCUSDT
2020-02-17 00:00:00+00:00,9821.0,9808.4,0.1284613188695441,BTCUSDT
2020-02-17 04:00:00+00:00,9762.62,9753.26,0.0959679122672889,BTCUSDT
2020-02-17 08:00:00+00:00,9634.54,9609.94,0.2559849489174788,BTCUSDT
2020-02-17 12:00:00+00:00,9638.71,9633.45,0.05460141486174111,BTCUSDT
2020-02-17 16:00:00+00:00,9674.93,9666.15,0.09083244104426949,BTCUSDT
2020-02-17 20:00:00+00:00,9716.0,9706.0,0.10302905419328251,BTCUSDT
2020-02-18 00:00:00+00:00,9730.47,9724.82,0.05809876172514902,BTCUSDT
2020-02-18 04:00:00+00:00,9797.79,9790.58,0.07364221527224073,BTCUSDT
2020-02-18 08:00:00+00:00,9712.56,9702.27,0.10605765454887418,BTCUSDT
2020-02-18 12:00:00+00:00,9837.99,9830.68,0.07435904739040931,BTCUSDT
2020-02-18 16:00:00+00:00,10053.0,10043.49,0.0946882010137932,BTCUSDT
2020-02-18 20:00:00+00:00,10174.32,10164.71,0.09454278577549761,BTCUSDT
2020-02-19 00:00:00+00:00,10158.92,10149.63,0.09153043017332527,BTCUSDT
2020-02-19 04:00:00+00:00,10067.74,10059.3,0.08390245842156521,BTCUSDT
2020-02-19 08:00:00+00:00,10213.01,10148.93,0.6313966102830537,BTCUSDT
2020-02-19 16:00:00+00:00,10150.61,10139.22,0.11233605740876751,BTCUSDT
2020-02-19 20:00:00+00:00,9593.65,9593.79,-0.0014592773033518234,BTCUSDT
2020-02-20 00:00:00+00:00,9574.11,9571.5,0.027268453220504432,BTCUSDT
2020-02-20 04:00:00+00:00,9607.38,9607.23,0.0015613241277624894,BTCUSDT
2020-02-20 08:00:00+00:00,9572.96,9565.39,0.07913948098299922,BTCUSDT
2020-02-20 12:00:00+00:00,9577.22,9574.26,0.030916227468223412,BTCUSDT
2020-02-20 16:00:00+00:00,9557.06,9551.96,0.05339218338435635,BTCUSDT
2020-02-20 20:00:00+00:00,9601.99,9596.42,0.05804247834087826,BTCUSDT
2020-02-21 00:00:00+00:00,9709.82,9708.17,0.016995994095690907,BTCUSDT
2020-02-21 04:00:00+00:00,9676.63,9673.43,0.03308030347042268,BTCUSDT
2020-02-21 08:00:00+00:00,9700.19,9694.56,0.058073806340886214,BTCUSDT
2020-02-21 12:00:00+00:00,9726.0,9722.56,0.03538162788401932,BTCUSDT
2020-02-21 16:00:00+00:00,9687.58,9681.84,0.059286251373703566,BTCUSDT
2020-02-21 20:00:00+00:00,9681.39,9677.05,0.04484837837977634,BTCUSDT
2020-02-22 00:00:00+00:00,9670.56,9665.9,0.04821072016056296,BTCUSDT
2020-02-22 04:00:00+00:00,9598.2,9590.9,0.07611381622163814,BTCUSDT
2020-02-22 08:00:00+00:00,9640.87,9634.61,0.06497408820907352,BTCUSDT
2020-02-22 12:00:00+00:00,9637.72,9630.19,0.0781916036962805,BTCUSDT
