datetime,open,high,low,close,volume
2020-01-01 00:00:00,7195.36581933,7195.36581933,7175.82766909,7176.60076074,0
2020-01-01 01:00:00,7176.60079154,7225.78719302,7176.10564357,7213.45972377,0
2020-01-01 02:00:00,7213.45975472,7241.43111064,7212.68082417,7240.39889048,0
2020-01-01 03:00:00,7240.52163935,7243.28490069,7220.22975865,7224.75202658,0
2020-01-01 04:00:00,7225.02476801,7229.04317969,7215.53728501,7218.8997121,0
2020-01-01 05:00:00,7218.89974308,7227.26767819,7217.70010648,7223.59540538,0
2020-01-01 06:00:00,7223.29999097,7234.0224641,7221.86941346,7224.88851667,0
2020-01-01 07:00:00,7224.77036768,7232.16131414,7200.87308763,7209.65858064,0
2020-01-01 08:00:00,7209.65861158,7209.65861158,7179.68572785,7199.24592163,0
2020-01-01 09:00:00,7199.14141846,7208.26323654,7189.96353708,7190.26542923,0
2020-01-01 10:00:00,7190.26546015,7208.38459344,7188.37174543,7202.76839164,0
2020-01-01 11:00:00,7202.76842261,7233.41694347,7188.91807082,7196.33761222,0
2020-01-01 12:00:00,7196.38400393,7226.71850363,7195.96213825,7224.42378023,0
2020-01-01 13:00:00,7224.42381129,7229.35969989,7214.84461398,7221.05208558,0
2020-01-01 14:00:00,7221.05211663,7232.3047988,7208.75959859,7220.88300683,0
2020-01-01 15:00:00,7220.88303788,7253.91034941,7219.54181073,7231.9431236,0
2020-01-01 16:00:00,7231.9431547,7244.35603011,7214.83202918,7241.88752011,0
2020-01-01 17:00:00,7241.88754441,7247.20412067,7226.40681173,7236.41633142,0
2020-01-01 18:00:00,7236.62088633,7245.01726037,7227.81410546,7239.81091081,0
2020-01-01 19:00:00,7239.65639899,7239.81237155,7227.25622016,7230.07013406,0
2020-01-01 20:00:00,7230.03516001,7241.48846998,7226.06567711,7236.28520725,0
2020-01-01 21:00:00,7236.28523153,7241.12938783,7226.9739186,7234.10503934,0
2020-01-01 22:00:00,7234.10506361,7234.45058264,7188.13516526,7196.9733317,0
2020-01-01 23:00:00,7196.48108907,7201.74617728,7177.95296917,7199.95048719,0
