datetime,open,high,low,close,volume
2026-06-01 00:00:00,73653.56597826,74075.13895652,73186.13227536,73734.74278261,0
2026-06-01 04:00:00,73734.74930435,73813.0,72671.03831159,72781.30847101,0
2026-06-01 08:00:00,72778.99260145,73074.6,72265.3,72448.1,0
2026-06-01 12:00:00,72452.7,72588.27397101,71043.66786232,71103.79261594,0
2026-06-01 16:00:00,71103.48761594,71766.1,70661.38138406,71573.70553623,0
2026-06-01 20:00:00,71573.69618841,71670.66461594,70807.50156522,71387.5,0
2026-06-02 00:00:00,71391.5,71396.9,70118.07895652,70929.39195652,0
2026-06-02 04:00:00,70926.92649925,71015.9,69720.48355797,70079.4,0
2026-06-02 08:00:00,70080.68697101,70143.2,69295.65089205,69443.28572464,0
2026-06-02 12:00:00,69436.34355072,69518.14636232,67048.43271739,67281.39691304,0
2026-06-02 16:00:00,67276.04778261,68113.42332609,66418.03767391,67277.3,0
2026-06-02 20:00:00,67282.99635507,67898.2,66163.58047101,66730.78397826,0
2026-06-03 00:00:00,66731.44419565,67164.00956641,65415.55495652,65817.7326087,0
2026-06-03 04:00:00,65818.4,67484.6,65802.22326087,67191.50705072,0
2026-06-03 08:00:00,67191.50705072,67441.33931884,66626.3,67043.43378261,0
2026-06-03 12:00:00,67043.42943478,67221.8005997,66043.8,66044.4051087,0
2026-06-03 16:00:00,66044.65945652,66349.3,65219.02622464,65432.4,0
2026-06-03 20:00:00,65432.4,65829.4,64066.36688406,64117.6,0
2026-06-04 00:00:00,64117.6,64497.8013913,61412.27074809,64338.09653673,0
2026-06-04 04:00:00,64338.10305847,64732.9,63473.83143478,63571.5,0
2026-06-04 08:00:00,63570.93143478,63875.6,62174.61752174,62516.80792354,0
2026-06-04 12:00:00,62516.2,64460.3,62356.14293478,63870.14056222,0
2026-06-04 16:00:00,63868.18469265,64141.19983542,62942.9487029,63606.13186957,0
2026-06-04 20:00:00,63604.21089205,63895.9,63112.5,63856.0155997,0
2026-06-05 00:00:00,63856.0155997,63955.0,62302.56947101,62699.9,0
2026-06-05 04:00:00,62698.0,63658.7,61113.26022464,63076.4,0
2026-06-05 08:00:00,63081.0,63207.5803322,61946.9,61947.4,0
2026-06-05 12:00:00,61943.31226087,62421.0,60024.42523188,60424.66305797,0
2026-06-05 16:00:00,60416.4921087,61524.74988756,59103.27847826,60279.96424638,0
2026-06-05 20:00:00,60279.96424638,61968.8,59914.9,61035.19237681,0
